============ BLACKJACK AI LOG ============
R114 c0 b516 m8540.0 rS
R115 c0 b581 m8282.0 rH
R116 c1 b576 m7120.0 rL
R117 c2 b594 m6544.0 rL
R118 c2 b540 m5950.0 rL
R119 c4 b495 m5410.0 rU
R120 c3 b540 m5905.0 rW
R121 c2 b585 m6445.0 rB
R122 c2 b531 m5860.0 rH
R123 c1 b432 m5329.0 rU
R124 c0 b406 m5761.0 rB
R125 c0 b324 m5355.0 rW
R126 c-2 b285 m5679.0 rL
R127 c-1 b270 m5394.0 rU
R128 c-2 b285 m5664.0 rW
R129 c-1 b315 m6234.0 rB
R130 c-1 b300 m5919.0 rU
R131 c-1 b315 m6219.0 rW
R132 c-2 b330 m6534.0 rH
R133 c-1 b315 m6204.0 rL
R134 c-1 b295 m5889.0 rB
R135 c-1 b280 m5594.0 rB
R136 c0 b324 m5314.0 rB
R137 c-1 b250 m4990.0 rB
R138 c0 b288 m4740.0 rU
R139 c0 b306 m5028.0 rW
R140 c0 b324 m5334.0 rU
R141 c0 b342 m5658.0 rW
R142 c0 b360 m6000.0 rU
R143 c-1 b320 m6360.0 rW
R144 c-1 b335 m6680.0 rH
R145 c-2 b320 m6345.0 rL
R146 c-1 b305 m6025.0 rL
R147 c-1 b275 m5415.0 rW
R148 c-2 b285 m5690.0 rL
R149 c-1 b260 m5120.0 rB
R150 c0 b294 m4860.0 rS
R151 c-1 b240 m4713.0 rU
R152 c0 b312 m5193.0 rU
R153 c0 b354 m5817.0 rW
R154 c0 b372 m6171.0 rU
R155 c0 b396 m6543.0 rU
R156 c0 b420 m6939.0 rL
R157 c0 b396 m6519.0 rU
R158 c-1 b350 m6915.0 rW
R159 c-2 b365 m7265.0 rB
R160 c-2 b345 m6900.0 rW
R161 c-1 b365 m7245.0 rU
R162 c-2 b385 m7610.0 rW
R163 c-3 b320 m7995.0 rS
R164 c-1 b395 m7835.0 rW
R165 c-2 b415 m8230.0 rL
R166 c-3 b316 m7815.0 rW
R167 c-4 b246 m8131.0 rS
R168 c-5 b243 m8008.0 rW
R169 c-7 b166 m8251.0 rJ
R170 c-8 b85 m8500.0 rL
R171 c-6 b170 m8415.0 rB
R172 c-6 b166 m8245.0 rW
R173 c-6 b170 m8411.0 rH
R174 c-4 b249 m8241.0 rU
R175 c-4 b264 m8739.0 rW
R176 c-3 b364 m9003.0 rB
R177 c-4 b261 m8639.0 rW
R178 c-3 b356 m8900.0 rU
R179 c-3 b372 m9256.0 rU
R180 c-2 b485 m9628.0 rW
R181 c-3 b408 m10113.0 rL
R182 c-3 b392 m9705.0 rW
R183 c-3 b404 m10097.0 rS
R184 c-4 b297 m9895.0 rD
R185 c-1 b495 m9895.0 rB
R186 c0 b564 m9400.0 rH
R187 c0 b534 m8836.0 rH
R188 c0 b504 m8302.0 rU
R189 c0 b623 m8806.0 rB
R190 c0 b492 m8183.0 rU
R191 c0 b609 m8675.0 rH
R192 c0 b567 m8066.0 rL
R193 c-1 b375 m7499.0 rW
R194 c-1 b395 m7874.0 rU
R195 c-2 b415 m8269.0 rB
R196 c-2 b395 m7854.0 rS
R197 c-3 b308 m7656.5 rL
R198 c-3 b284 m7040.5 rS
R199 c-3 b276 m6898.5 rL
R200 c-2 b335 m6622.5 rU
R201 c-1 b350 m6957.5 rD
R202 c-1 b350 m6957.5 rB
R203 c-3 b268 m6607.5 rU
R204 c-2 b345 m6875.5 rL
R205 c-2 b330 m6530.5 rW
R206 c-2 b345 m6860.5 rH
R207 c-2 b330 m6515.5 rB
R208 c-3 b248 m6185.5 rL
R209 c-3 b228 m5689.5 rW
R210 c-3 b248 m6145.5 rU
R211 c-1 b320 m6393.5 rJ
R212 c-2 b345 m6873.5 rU
R213 c-3 b292 m7218.5 rH
R214 c-3 b280 m6926.5 rS
R215 c-2 b340 m6786.5 rS
R216 c-2 b335 m6616.5 rW
R217 c-3 b280 m6951.5 rL
R218 c-3 b268 m6671.5 rU
R219 c-1 b350 m6939.5 rS
R220 c-2 b340 m6764.5 rU
R221 c-2 b360 m7104.5 rW
R222 c-2 b375 m7464.5 rL
R223 c-2 b355 m7089.5 rU
R224 c-3 b300 m7444.5 rL
R225 c-3 b288 m7144.5 rU
R226 c-1 b375 m7432.5 rL
R227 c-1 b355 m7057.5 rW
R228 c-1 b390 m7767.5 rL
R229 c0 b444 m7377.5 rW
R230 c-1 b395 m7821.5 rU
R231 c-2 b415 m8216.5 rS
R232 c-1 b405 m8009.0 rJ
R233 c-2 b435 m8617.0 rU
R234 c-3 b364 m9052.0 rL
R235 c-2 b435 m8688.0 rU
R236 c-2 b460 m9123.0 rL
R237 c-3 b348 m8663.0 rD
R238 c-4 b261 m8663.0 rB
R239 c-4 b255 m8402.0 rL
R240 c-4 b246 m8147.0 rW
R241 c-2 b435 m8639.0 rD
R242 c-3 b348 m8639.0 rJ
R243 c-3 b368 m9161.0 rJ
R244 c-2 b490 m9713.0 rW
R245 c-3 b412 m10203.0 rU
R246 c-2 b535 m10615.0 rW
R247 c-2 b560 m11150.0 rU
R248 c-2 b590 m11710.0 rJ
R249 c-2 b630 m12595.0 rB
R250 c-2 b600 m11965.0 rS
R251 c-2 b585 m11665.0 rU
R252 c-2 b615 m12250.0 rW
R253 c-3 b516 m12865.0 rU
R254 c-4 b402 m13381.0 rD
R255 c-3 b536 m13381.0 rW
R256 c-2 b725 m14453.0 rL
R257 c-2 b690 m13728.0 rU
R258 c-2 b725 m14418.0 rL
R259 c-2 b685 m13693.0 rL
R260 c-2 b655 m13008.0 rB
R261 c-1 b620 m12353.0 rW
R262 c-1 b650 m12973.0 rJ
R263 c-3 b560 m13948.0 rL
R264 c-3 b536 m13388.0 rL
R265 c-2 b645 m12852.0 rL
R266 c-2 b615 m12207.0 rL
R267 c-1 b580 m11592.0 rD
R268 c-2 b580 m11592.0 rU
R269 c-3 b488 m12172.0 rU
R270 c-1 b660 m13148.0 rD
R271 c-3 b528 m13148.0 rL
R272 c-2 b635 m12620.0 rL
R273 c-4 b360 m11985.0 rU
R274 c-3 b496 m12345.0 rH
R275 c-2 b595 m11849.0 rU
R276 c-3 b500 m12444.0 rJ
R277 c-2 b660 m13194.0 rW
R278 c-2 b730 m14514.0 rD
R279 c-1 b730 m14514.0 rS
R280 c-1 b710 m14149.0 rW
R281 c-2 b745 m14859.0 rL
R282 c0 b852 m14114.0 rU
R283 c-1 b750 m14966.0 rU
R284 c-2 b790 m15716.0 rL
R285 c-1 b750 m14926.0 rD
R286 c-3 b600 m14926.0 rS
R287 c-2 b735 m14626.0 rB
R288 c-2 b695 m13891.0 rL
R289 c-4 b396 m13196.0 rL
R290 c-3 b512 m12800.0 rS
R291 c-3 b504 m12544.0 rL
R292 c-2 b605 m12040.0 rL
R293 c-3 b460 m11435.0 rW
R294 c-6 b238 m11895.0 rW
R295 c-6 b244 m12133.0 rU
R296 c-5 b381 m12621.0 rW
R297 c-6 b262 m13002.0 rW
R298 c-6 b266 m13264.0 rL
R299 c-6 b260 m12998.0 rS
R300 c-7 b258 m12868.0 rJ
R301 c-5 b399 m13255.0 rU
R302 c-3 b548 m13654.0 rD
R303 c-1 b685 m13654.0 rD
R304 c0 b822 m13654.0 rL
R305 c-1 b645 m12832.0 rW
R306 c-2 b675 m13477.0 rU
R307 c-3 b568 m14152.0 rL
R308 c-2 b680 m13584.0 rU
R309 c0 b858 m14264.0 rL
R310 c-1 b675 m13406.0 rD
R311 c-1 b675 m13406.0 rW
R312 c0 b846 m14081.0 rW
R313 c0 b1050 m14927.0 rW
R314 c-1 b800 m15977.0 rU
R315 c0 b1008 m16777.0 rL
R316 c-1 b790 m15769.0 rL
R317 c-1 b750 m14979.0 rS
R318 c0 b882 m14604.0 rS
R319 c0 b852 m14163.0 rU
R320 c-1 b755 m15015.0 rW
R321 c-1 b790 m15770.0 rS
R322 c-2 b770 m15375.0 rW
R323 c-2 b810 m16145.0 rS
R324 c-3 b632 m15740.0 rB
R325 c-2 b760 m15108.0 rL
R326 c0 b864 m14348.0 rW
R327 c1 b1224 m15212.0 rU
R328 c2 b1320 m16436.0 rL
R329 c0 b1064 m15116.0 rW
R330 c1 b1384 m17244.0 rL
R331 c0 b1015 m14476.0 rH
R332 c0 b810 m13461.0 rH
R333 c0 b714 m11841.0 rU
R334 c2 b1197 m13269.0 rU
R335 c3 b1413 m15663.0 rL
R336 c1 b1144 m14250.0 rU
R337 c2 b1386 m15394.0 rW
R338 c1 b1344 m16780.0 rW
R339 c0 b1274 m18124.0 rH
R340 c-1 b845 m16850.0 rS
R341 c-1 b825 m16427.5 rU
R342 c0 b1086 m18077.5 rL
R343 c-1 b850 m16991.5 rL
R344 c0 b972 m16141.5 rB
R345 c-1 b760 m15169.5 rD
R346 c0 b912 m15169.5 rL
R347 c-2 b715 m14257.5 rL
R348 c-1 b645 m12827.5 rU
R349 c-1 b675 m13472.5 rU
R350 c-2 b710 m14147.5 rB
R351 c-2 b675 m13437.5 rL
R352 c-2 b640 m12762.5 rU
R353 c-1 b675 m13402.5 rW
R354 c-1 b740 m14752.5 rW
R355 c-1 b775 m15492.5 rL
R356 c0 b840 m13942.5 rU
R357 c0 b888 m14782.5 rW
R358 c0 b1099 m15670.5 rS
R359 c0 b912 m15121.0 rU
R360 c-1 b805 m16033.0 rW
R361 c-1 b845 m16838.0 rW
R362 c-3 b708 m17683.0 rW
R363 c-2 b920 m18391.0 rU
R364 c-2 b970 m19311.0 rU
R365 c-4 b609 m20281.0 rB
R366 c-4 b591 m19672.0 rU
R367 c-4 b609 m20263.0 rW
R368 c-3 b836 m20872.0 rU
R369 c-3 b872 m21708.0 rU
R370 c-3 b904 m22580.0 rL
R371 c-3 b868 m21676.0 rL
R372 c-3 b836 m20808.0 rU
R373 c-1 b1085 m21644.0 rL
R374 c-1 b1030 m20559.0 rW
R375 c-1 b1080 m21589.0 rB
R376 c-2 b1030 m20509.0 rW
R377 c0 b1296 m21539.0 rU
R378 c0 b1374 m22835.0 rB
R379 c-1 b1075 m21461.0 rB
R380 c-1 b1020 m20386.0 rU
R381 c-1 b1075 m21406.0 rB
R382 c-2 b1020 m20331.0 rL
R383 c-2 b970 m19311.0 rU
R384 c0 b1218 m20281.0 rS
R385 c-1 b985 m19672.0 rW
R386 c0 b1242 m20657.0 rW
R387 c1 b1533 m21899.0 rU
R388 c0 b1750 m24965.0 rH
R389 c0 b1631 m23215.0 rW
R390 c-1 b1245 m24846.0 rD
R391 c-2 b1245 m24846.0 rL
R392 c-3 b948 m23601.0 rD
R393 c-2 b1185 m23601.0 rD
R394 c-2 b1185 m23601.0 rU
R395 c-2 b1300 m25971.0 rB
R396 c-1 b1235 m24671.0 rL
R397 c-3 b940 m23436.0 rS
R398 c-2 b1150 m22966.0 rL
R399 c-2 b1095 m21816.0 rL
R400 c-2 b1040 m20721.0 rW
R401 c-2 b1090 m21761.0 rD
R402 c-3 b872 m21761.0 rS
R403 c-3 b856 m21325.0 rL
R404 c-5 b615 m20469.0 rU
R405 c-5 b633 m21084.0 rH
R406 c-4 b615 m20451.0 rJ
R407 c-4 b642 m21374.0 rL
R408 c-3 b832 m20732.0 rW
R409 c-3 b864 m21564.0 rU
R410 c-3 b900 m22428.0 rL
R411 c-4 b648 m21528.0 rB
R412 c-5 b627 m20880.0 rD
R413 c-5 b627 m20880.0 rW
R414 c-6 b432 m21507.0 rW
R415 c-5 b660 m21939.0 rL
R416 c-4 b639 m21279.0 rL
R417 c-3 b828 m20640.0 rD
R418 c-2 b1035 m20640.0 rH
R419 c0 b1116 m18570.0 rL
R420 c0 b1225 m17454.0 rW
R421 c0 b1122 m18679.0 rU
R422 c-1 b995 m19801.0 rW
R423 c-1 b1040 m20796.0 rB
R424 c-1 b990 m19756.0 rW
R425 c0 b1248 m20746.0 rU
R426 c-1 b1165 m23242.0 rH
R427 c-3 b884 m22077.0 rL
R428 c-1 b1060 m21193.0 rD
R429 c-3 b848 m21193.0 rU
R430 c-3 b884 m22041.0 rH
R431 c-2 b1060 m21157.0 rH
R432 c-1 b1005 m20097.0 rL
R433 c-2 b955 m19092.0 rS
R434 c-2 b935 m18614.5 rU
R435 c-2 b980 m19549.5 rU
R436 c-2 b1030 m20529.5 rW
R437 c-2 b1080 m21559.5 rB
R438 c-2 b1025 m20479.5 rL
R439 c-2 b975 m19454.5 rW
R440 c-2 b1025 m20429.5 rW
R441 c-3 b860 m21454.5 rW
R442 c-3 b896 m22314.5 rS
R443 c-3 b876 m21866.5 rU
R444 c-4 b684 m22742.5 rL
R445 c-3 b884 m22058.5 rL
R446 c-2 b1060 m21174.5 rH
R447 c-1 b1010 m20114.5 rU
R448 c-1 b1060 m21124.5 rU
R449 c-1 b1110 m22184.5 rB
R450 c-1 b1055 m21074.5 rU
R451 c-1 b1110 m22129.5 rL
R452 c-1 b1055 m21019.5 rH
R453 c-2 b1000 m19964.5 rB
R454 c-3 b760 m18964.5 rU
R455 c-3 b820 m20484.5 rW
R456 c-2 b1070 m21304.5 rW
R457 c-4 b672 m22374.5 rH
R458 c-3 b872 m21702.5 rL
R459 c-3 b800 m19958.5 rH
R460 c-2 b960 m19158.5 rL
R461 c0 b1274 m18198.5 rW
R462 c0 b1170 m19472.5 rL
R463 c0 b1288 m18302.5 rJ
R464 c0 b1421 m20234.5 rL
R465 c0 b1134 m18813.5 rH
R466 c0 b1062 m17679.5 rW
R467 c-1 b940 m18741.5 rU
R468 c0 b1242 m20621.5 rL
R469 c1 b1552 m19379.5 rB
R470 c1 b1432 m17827.5 rH
R471 c0 b984 m16395.5 rU
R472 c-2 b870 m17379.5 rU
R473 c-1 b915 m18249.5 rL
R474 c-2 b870 m17334.5 rS
R475 c-2 b845 m16899.5 rU
R476 c-2 b890 m17744.5 rS
R477 c-2 b865 m17299.5 rJ
R478 c-3 b744 m18597.5 rL
R479 c-3 b716 m17853.5 rD
R480 c-2 b895 m17853.5 rL
R481 c-3 b680 m16958.5 rL
R482 c-3 b652 m16278.5 rS
R483 c-3 b640 m15952.5 rL
R484 c-2 b770 m15312.5 rW
R485 c-2 b805 m16082.5 rJ
R486 c-1 b865 m17290.5 rL
R487 c0 b936 m15560.5 rH
R488 c0 b882 m14624.5 rS
R489 c-1 b710 m14183.5 rJ
R490 c-1 b765 m15248.5 rU
R491 c-1 b805 m16013.5 rJ
R492 c-2 b865 m17221.5 rB
R493 c-2 b820 m16356.5 rB
R494 c-2 b780 m15536.5 rU
R495 c-2 b820 m16316.5 rD
R496 c-3 b656 m16316.5 rL
R497 c-2 b785 m15660.5 rU
R498 c-1 b865 m17230.5 rD
R499 c-1 b865 m17230.5 rU
R500 c-1 b905 m18095.5 rD
R501 c-2 b905 m18095.5 rB
R502 c-3 b688 m17190.5 rH
R503 c-4 b498 m16502.5 rU
R504 c-5 b513 m17000.5 rL
R505 c-4 b495 m16487.5 rW
R506 c-7 b340 m16982.5 rL
R507 c-6 b334 m16642.5 rW
R508 c-7 b340 m16976.5 rL
R509 c-5 b501 m16636.5 rL
R510 c-4 b486 m16135.5 rU
R511 c-5 b501 m16621.5 rB
R512 c-5 b486 m16120.5 rL
R513 c-4 b456 m15148.5 rU
R514 c-3 b628 m15604.5 rL
R515 c-3 b600 m14976.5 rL
R516 c-3 b576 m14376.5 rJ
R517 c-2 b765 m15240.5 rL
R518 c-3 b580 m14475.5 rB
R519 c-3 b556 m13895.5 rU
R520 c-2 b755 m15007.5 rW
R521 c-3 b632 m15762.5 rU
R522 c-2 b820 m16394.5 rH
R523 c-4 b468 m15574.5 rW
R524 c-4 b483 m16042.5 rU
R525 c-4 b513 m17008.5 rW
R526 c-4 b543 m18034.5 rB
R527 c-4 b525 m17491.5 rU
R528 c-2 b905 m18016.5 rW
R529 c-3 b796 m19826.5 rW
R530 c-3 b828 m20622.5 rL
R531 c-2 b990 m19794.5 rW
R532 c-3 b832 m20784.5 rD
R533 c-4 b624 m20784.5 rL
R534 c-2 b1010 m20160.5 rD
R535 c0 b1212 m20160.5 rH
R536 c0 b1140 m18948.5 rU
R537 c0 b1206 m20088.5 rL
R538 c-1 b945 m18882.5 rL
R539 c0 b1080 m17937.5 rW
R540 c-2 b955 m19017.5 rB
R541 c-2 b905 m18062.5 rH
R542 c-3 b688 m17157.5 rS
R543 c-3 b676 m16813.5 rW
R544 c-4 b525 m17489.5 rW
R545 c-3 b724 m18014.5 rL
R546 c-4 b519 m17290.5 rU
R547 c-4 b552 m18328.5 rJ
R548 c-2 b960 m19156.5 rU
R549 c-2 b1010 m20116.5 rW
R550 c-2 b1060 m21126.5 rH
R551 c-2 b1005 m20066.5 rL
R552 c-3 b764 m19061.5 rB
R553 c-3 b732 m18297.5 rU
R554 c-3 b792 m19761.5 rU
R555 c-3 b824 m20553.5 rL
R556 c-1 b990 m19729.5 rU
R557 c-2 b1040 m20719.5 rU
R558 c-3 b872 m21759.5 rU
R559 c-1 b1135 m22631.5 rL
R560 c-3 b860 m21496.5 rW
R561 c-5 b672 m22356.5 rL
R562 c-4 b651 m21684.5 rU
R563 c-4 b672 m22335.5 rU
R564 c-3 b924 m23007.5 rU
R565 c-3 b960 m23931.5 rW
R566 c-3 b996 m24891.5 rW
R567 c-3 b1036 m25887.5 rL
R568 c-3 b996 m24851.5 rU
R569 c-3 b1036 m25847.5 rS
R570 c-3 b1016 m25329.5 rU
R571 c-3 b1096 m27361.5 rW
R572 c-4 b855 m28457.5 rW
R573 c-4 b882 m29312.5 rW
R574 c-5 b906 m30194.5 rJ
R575 c-4 b948 m31553.5 rW
R576 c-3 b1340 m33449.5 rL
R577 c-2 b1610 m32109.5 rW
R578 c0 b2028 m33719.5 rW
R579 c0 b2148 m35747.5 rW
R580 c-1 b1895 m37895.5 rW
R581 c0 b2786 m39790.5 rH
R582 c2 b3339 m37004.5 rL
R583 c1 b2696 m33665.5 rH
R584 c3 b2547 m28273.5 rJ
R585 c2 b2889 m32094.5 rL
R586 c3 b2637 m29205.5 rS
R587 c3 b2511 m27887.0 rS
R588 c3 b2403 m26631.5 rB
R589 c3 b2187 m24228.5 rL
R590 c3 b1989 m22041.5 rD
R591 c3 b1989 m22041.5 rL
R592 c2 b1809 m20052.5 rW
R593 c2 b2133 m23670.5 rJ
R594 c1 b2152 m26870.5 rB
R595 c1 b1984 m24718.5 rL
R596 c0 b1596 m22734.5 rW
R597 c0 b1464 m24330.5 rB
R598 c-1 b1145 m22866.5 rB
R599 c-2 b1090 m21721.5 rU
R600 c-3 b916 m22811.5 rW
R601 c-3 b952 m23727.5 rH
R602 c-1 b1140 m22775.5 rL
R603 c-1 b1085 m21635.5 rL
R604 c-2 b1030 m20550.5 rU
R605 c-1 b1135 m22610.5 rL
R606 c-3 b860 m21475.5 rW
R607 c-4 b672 m22335.5 rL
R608 c-5 b651 m21663.5 rD
R609 c-7 b434 m21663.5 rL
R610 c-6 b426 m21229.5 rS
R611 c-7 b422 m21016.5 rL
R612 c-7 b412 m20594.5 rU
R613 c-5 b633 m21006.5 rU
R614 c-5 b651 m21639.5 rU
R615 c-4 b690 m22941.5 rU
R616 c-3 b948 m23631.5 rW
R617 c-2 b1230 m24579.5 rS
R618 c-2 b1200 m23964.5 rD
R619 c-2 b1200 m23964.5 rW
R620 c-2 b1260 m25164.5 rU
R621 c-1 b1325 m26424.5 rH
R622 c-2 b1255 m25099.5 rW
R623 c0 b1662 m27609.5 rU
R624 c1 b2480 m30933.5 rL
R625 c0 b1710 m28453.5 rH
R626 c0 b1608 m26743.5 rD
R627 c-1 b1340 m26743.5 rU
R628 c-1 b1405 m28083.5 rD
R629 c0 b1686 m28083.5 rL
R630 c0 b1848 m26397.5 rD
R631 c1 b2112 m26397.5 rW
R632 c1 b2288 m28509.5 rL
R633 c1 b2104 m26221.5 rU
R634 c0 b1988 m28325.5 rU
R635 c0 b1824 m30313.5 rB
R636 c-1 b1425 m28489.5 rW
R637 c-3 b1200 m29914.5 rW
R638 c-4 b936 m31114.5 rD
R639 c-5 b936 m31114.5 rJ
R640 c-7 b652 m32518.5 rS
R641 c-7 b644 m32192.5 rW
R642 c-6 b670 m33480.5 rU
R643 c-4 b1026 m34150.5 rU
R644 c-5 b1056 m35176.5 rH
R645 c-7 b684 m34120.5 rL
R646 c-7 b670 m33436.5 rU
R647 c-6 b696 m34776.5 rS
R648 c-6 b690 m34428.5 rH
R649 c-8 b338 m33738.5 rD
R650 c-8 b338 m33738.5 rU
R651 c-8 b341 m34076.5 rU
R652 c-9 b345 m34417.5 rB
R653 c-8 b341 m34072.5 rW
R654 c-7 b696 m34754.5 rD
R655 c-7 b696 m34754.5 rL
R656 c-5 b1023 m34058.5 rL
R657 c-4 b993 m33035.5 rB
R658 c-4 b963 m32042.5 rB
R659 c-5 b933 m31079.5 rB
R660 c-4 b906 m30146.5 rW
R661 c-4 b933 m31052.5 rL
R662 c-3 b1208 m30119.5 rL
R663 c-3 b1160 m28911.5 rB
R664 c-2 b1390 m27751.5 rL
R665 c-2 b1250 m24971.5 rJ
R666 c-4 b807 m26846.5 rL
R667 c-4 b783 m26039.5 rB
R668 c-4 b759 m25256.5 rD
R669 c-5 b759 m25256.5 rW
R670 c-7 b522 m26015.5 rU
R671 c-6 b532 m26537.5 rD
R672 c-7 b532 m26537.5 rL
R673 c-7 b522 m26005.5 rD
R674 c-9 b261 m26005.5 rB
R675 c-7 b516 m25744.5 rW
R676 c-8 b263 m26260.5 rB
R677 c-7 b520 m25997.5 rW
R678 c-5 b813 m27037.5 rL
R679 c-6 b510 m25411.5 rD
R680 c-4 b765 m25411.5 rB
R681 c-4 b741 m24646.5 rS
R682 c-5 b729 m24276.0 rU
R683 c-5 b753 m25005.0 rW
R684 c-7 b516 m25758.0 rU
R685 c-7 b526 m26274.0 rL
R686 c-7 b516 m25748.0 rH
R687 c-5 b759 m25232.0 rD
R688 c-3 b1012 m25232.0 rW
R689 c-1 b1315 m26244.0 rL
R690 c-1 b1250 m24929.0 rU
R691 c-1 b1310 m26179.0 rB
R692 c-2 b1245 m24869.0 rH
R693 c-4 b711 m23624.0 rH
R694 c-4 b690 m22913.0 rD
R695 c-3 b920 m22913.0 rS
R696 c-4 b675 m22453.0 rW
R697 c-5 b696 m23128.0 rB
R698 c-5 b675 m22432.0 rS
R699 c-5 b663 m22094.5 rB
R700 c-4 b645 m21431.5 rW
R701 c-4 b663 m22076.5 rU
R702 c-5 b684 m22739.5 rL
R703 c-4 b642 m21371.5 rU
R704 c-2 b1135 m22655.5 rB
R705 c-3 b864 m21520.5 rD
R706 c-3 b864 m21520.5 rW
R707 c-3 b932 m23248.5 rL
R708 c-4 b672 m22316.5 rW
R709 c-4 b711 m23660.5 rB
R710 c-3 b920 m22949.5 rW
R711 c-4 b717 m23869.5 rW
R712 c-5 b738 m24586.5 rH
R713 c-4 b717 m23848.5 rU
R714 c-3 b984 m24565.5 rW
R715 c-5 b768 m25549.5 rB
R716 c-6 b496 m24781.5 rS
R717 c-6 b492 m24533.5 rW
R718 c-7 b502 m25025.5 rU
R719 c-7 b512 m25527.5 rW
R720 c-8 b261 m26039.5 rW
R721 c-10 b264 m26300.5 rU
R722 c-9 b266 m26564.5 rD
R723 c-10 b266 m26564.5 rU
R724 c-10 b271 m27096.5 rH
R725 c-8 b266 m26554.5 rD
R726 c-7 b532 m26554.5 rW
R727 c-6 b542 m27086.5 rU
R728 c-6 b554 m27628.5 rL
R729 c-4 b813 m27074.5 rU
