============ BLACKJACK AI LOG ============
R253 c-1 b200 m3916.5 rL
R254 c-2 b190 m3716.5 rW
R255 c-3 b160 m3906.5 rU
R256 c-2 b215 m4226.5 rL
R257 c-3 b164 m4011.5 rU
R258 c-2 b210 m4175.5 rW
R259 c-2 b220 m4385.5 rL
R260 c-3 b168 m4165.5 rB
R261 c-1 b200 m3997.5 rL
R262 c-3 b152 m3797.5 rU
R263 c-1 b210 m4101.5 rL
R264 c0 b234 m3891.5 rS
R265 c-1 b190 m3774.5 rW
R266 c-1 b200 m3964.5 rL
R267 c0 b228 m3764.5 rS
R268 c0 b222 m3650.5 rB
R269 c-1 b175 m3428.5 rL
R270 c0 b198 m3253.5 rS
R271 c-1 b160 m3154.5 rW
R272 c0 b204 m3314.5 rW
R273 c0 b216 m3518.5 rU
R274 c-1 b190 m3734.5 rL
R275 c-2 b180 m3544.5 rH
R276 c-1 b170 m3364.5 rL
R277 c0 b192 m3194.5 rL
R278 c-2 b155 m3002.5 rW
R279 c-2 b160 m3157.5 rU
R280 c0 b210 m3477.5 rW
R281 c0 b222 m3687.5 rW
R282 c1 b336 m4131.5 rU
R283 c2 b405 m4467.5 rL
R284 c2 b328 m4062.5 rL
R285 c2 b342 m3734.5 rW
R286 c1 b328 m4076.5 rU
R287 c0 b315 m4404.5 rU
R288 c0 b288 m4719.5 rS
R289 c0 b276 m4575.5 rH
R290 c0 b301 m4299.5 rD
R291 c1 b301 m4299.5 rW
R292 c0 b329 m4600.5 rJ
R293 c3 b459 m5094.5 rU
R294 c2 b504 m5553.5 rH
R295 c1 b368 m4545.5 rL
R296 c0 b252 m4177.5 rW
R297 c-1 b225 m4429.5 rS
R298 c0 b264 m4317.0 rL
R299 c1 b304 m3789.0 rS
R300 c1 b259 m3637.0 rL
R301 c0 b204 m3378.0 rS
R302 c0 b198 m3276.0 rL
R303 c0 b186 m3078.0 rL
R304 c1 b203 m2892.0 rD
R305 c0 b174 m2892.0 rB
R306 c0 b196 m2718.0 rL
R307 c0 b182 m2522.0 rW
R308 c0 b168 m2704.0 rJ
R309 c-1 b150 m2956.0 rS
R310 c-2 b145 m2881.0 rD
R311 c0 b174 m2881.0 rU
R312 c0 b186 m3055.0 rL
R313 c0 b203 m2869.0 rU
R314 c0 b231 m3275.0 rW
R315 c-1 b180 m3506.0 rH
R316 c-1 b170 m3326.0 rW
R317 c-1 b175 m3496.0 rH
R318 c0 b204 m3321.0 rU
R319 c-1 b180 m3525.0 rL
R320 c0 b204 m3345.0 rL
R321 c-1 b160 m3141.0 rL
R322 c1 b210 m2981.0 rU
R323 c0 b192 m3191.0 rL
R324 c1 b240 m2999.0 rU
R325 c2 b315 m3479.0 rD
R326 c2 b280 m3479.0 rW
R327 c2 b342 m3759.0 rS
R328 c1 b288 m3588.0 rU
R329 c2 b312 m3876.0 rH
R330 c1 b288 m3564.0 rW
R331 c0 b234 m3852.0 rB
R332 c0 b259 m3618.0 rH
R333 c-1 b155 m3100.0 rL
R334 c0 b210 m2945.0 rB
R335 c0 b168 m2735.0 rL
R336 c1 b168 m2399.0 rW
R337 c0 b156 m2567.0 rU
R338 c0 b174 m2879.0 rU
R339 c0 b217 m3053.0 rB
R340 c0 b203 m2836.0 rS
R341 c0 b196 m2734.5 rB
R342 c0 b156 m2538.5 rJ
R343 c-1 b140 m2772.5 rU
R344 c0 b210 m2912.5 rU
R345 c0 b224 m3122.5 rW
R346 c1 b288 m3570.5 rH
R347 c2 b297 m3282.5 rW
R348 c2 b288 m3579.5 rJ
R349 c0 b287 m4011.5 rH
R350 c0 b266 m3724.5 rL
R351 c2 b315 m3458.5 rL
R352 c2 b288 m3143.5 rH
R353 c2 b234 m2567.5 rL
R354 c3 b216 m2333.5 rW
R355 c2 b234 m2549.5 rU
R356 c1 b224 m2783.5 rW
R357 c0 b186 m3007.5 rS
R358 c0 b210 m2914.5 rU
R359 c1 b224 m3124.5 rW
R360 c1 b272 m3348.5 rW
R361 c3 b333 m3620.5 rW
R362 c2 b320 m3953.5 rL
R363 c1 b296 m3633.5 rL
R364 c1 b272 m3337.5 rD
R365 c1 b272 m3337.5 rW
R366 c2 b351 m3881.5 rH
R367 c1 b252 m3530.5 rL
R368 c3 b279 m3026.5 rL
R369 c3 b252 m2747.5 rB
R370 c3 b225 m2495.5 rU
R371 c4 b252 m2720.5 rS
R372 c3 b234 m2594.5 rW
R373 c5 b290 m2828.5 rL
R374 c4 b260 m2538.5 rU
R375 c6 b308 m2798.5 rW
R376 c5 b320 m3106.5 rD
R377 c5 b320 m3106.5 rW
R378 c3 b315 m3426.5 rB
R379 c2 b288 m3111.5 rW
R380 c0 b238 m3399.5 rL
R381 c1 b256 m3161.5 rU
R382 c0 b245 m3417.5 rW
R383 c-1 b185 m3662.5 rS
R384 c-1 b180 m3570.0 rU
R385 c0 b240 m3930.0 rL
R386 c0 b259 m3690.0 rS
R387 c0 b252 m3560.5 rJ
R388 c-1 b200 m3938.5 rU
R389 c-2 b210 m4138.5 rL
R390 c-1 b200 m3928.5 rU
R391 c0 b294 m4128.5 rB
R392 c0 b273 m3834.5 rL
R393 c-1 b180 m3561.5 rL
R394 c0 b231 m3201.5 rW
R395 c0 b210 m3432.5 rD
R396 c0 b245 m3432.5 rL
R397 c1 b240 m2942.5 rB
R398 c0 b196 m2702.5 rS
R399 c0 b189 m2604.5 rL
R400 c2 b200 m2415.5 rS
R401 c1 b192 m2315.5 rS
R402 c3 b207 m2219.5 rU
R403 c2 b225 m2426.5 rL
R404 c2 b180 m1976.5 rH
R405 c3 b162 m1796.5 rH
R406 c2 b153 m1634.5 rW
R407 c1 b126 m1787.5 rS
R408 c0 b126 m1724.5 rL
R409 c1 b112 m1598.5 rJ
R410 c2 b144 m1766.5 rU
R411 c1 b160 m1910.5 rU
R412 c0 b126 m2070.5 rU
R413 c-1 b110 m2196.5 rU
R414 c-1 b120 m2306.5 rW
R415 c0 b150 m2426.5 rB
R416 c0 b161 m2276.5 rL
R417 c-1 b110 m2115.5 rU
R418 c0 b138 m2225.5 rU
R419 c0 b144 m2363.5 rJ
R420 c-1 b130 m2579.5 rL
R421 c0 b150 m2449.5 rW
R422 c0 b156 m2599.5 rH
R423 c0 b175 m2443.5 rL
R424 c0 b161 m2268.5 rW
R425 c0 b150 m2429.5 rU
R426 c0 b168 m2729.5 rU
R427 c0 b186 m3065.5 rW
R428 c0 b231 m3251.5 rB
R429 c0 b186 m3020.5 rU
R430 c-1 b165 m3206.5 rW
R431 c0 b204 m3371.5 rH
R432 c-1 b160 m3167.5 rL
R433 c0 b186 m3007.5 rJ
R434 c0 b198 m3286.5 rS
R435 c-1 b160 m3187.5 rU
R436 c0 b252 m3507.5 rU
R437 c2 b342 m3759.5 rL
R438 c1 b280 m3417.5 rS
R439 c1 b231 m3277.5 rL
R440 c0 b186 m3046.5 rW
R441 c-1 b165 m3232.5 rH
R442 c-1 b155 m3067.5 rB
R443 c-1 b150 m2912.5 rJ
R444 c-3 b128 m3137.5 rS
R445 c-3 b124 m3073.5 rL
R446 c-5 b90 m2949.5 rB
R447 c-5 b87 m2859.5 rH
R448 c-5 b84 m2772.5 rW
R449 c-6 b58 m2856.5 rH
R450 c-6 b56 m2798.5 rW
R451 c-8 b29 m2854.5 rU
R452 c-9 b29 m2883.5 rL
R453 c-7 b58 m2854.5 rU
R454 c-6 b60 m2912.5 rB
R455 c-6 b58 m2852.5 rW
R456 c-5 b90 m2910.5 rL
R457 c-4 b87 m2820.5 rL
R458 c-1 b135 m2646.5 rL
R459 c0 b156 m2511.5 rH
R460 c0 b144 m2355.5 rS
R461 c0 b138 m2283.5 rU
R462 c-1 b125 m2421.5 rU
R463 c-1 b130 m2546.5 rJ
R464 c-1 b140 m2741.5 rS
R465 c0 b162 m2671.5 rD
R466 c1 b216 m2671.5 rU
R467 c1 b232 m2887.5 rL
R468 c1 b216 m2655.5 rW
R469 c0 b203 m2871.5 rU
R470 c0 b186 m3074.5 rU
R471 c0 b198 m3260.5 rL
R472 c-1 b155 m3062.5 rL
R473 c-2 b150 m2907.5 rL
R474 c-1 b140 m2757.5 rS
R475 c0 b162 m2687.5 rW
R476 c-1 b145 m2849.5 rS
R477 c-1 b140 m2777.0 rL
R478 c-1 b135 m2637.0 rU
R479 c-1 b140 m2772.0 rS
R480 c0 b168 m2702.0 rW
R481 c0 b203 m2870.0 rD
R482 c0 b174 m2870.0 rL
R483 c0 b189 m2696.0 rU
R484 c2 b261 m2885.0 rL
R485 c2 b216 m2363.0 rL
R486 c2 b198 m2147.0 rU
R487 c1 b192 m2345.0 rS
R488 c1 b184 m2249.0 rU
R489 c2 b225 m2433.0 rL
R490 c2 b207 m2208.0 rW
R491 c3 b225 m2415.0 rB
R492 c3 b198 m2190.0 rU
R493 c4 b216 m2388.0 rS
R494 c3 b207 m2280.0 rS
R495 c3 b198 m2176.5 rU
R496 c2 b216 m2374.5 rW
R497 c1 b182 m2590.5 rD
R498 c0 b156 m2590.5 rL
R499 c0 b150 m2434.5 rW
R500 c0 b156 m2584.5 rW
R501 c0 b174 m2896.5 rL
R502 c0 b168 m2722.5 rS
R503 c0 b162 m2638.5 rU
R504 c-1 b145 m2800.5 rW
R505 c-1 b155 m3090.5 rU
R506 c-3 b132 m3245.5 rS
R507 c-4 b96 m3179.5 rL
R508 c-5 b93 m3083.5 rD
R509 c-6 b62 m3083.5 rH
R510 c-4 b90 m2959.5 rL
R511 c-3 b112 m2779.5 rU
R512 c-3 b116 m2891.5 rU
R513 c-1 b155 m3007.5 rB
R514 c-2 b145 m2852.5 rB
R515 c-1 b140 m2707.5 rU
R516 c-2 b145 m2847.5 rU
R517 c0 b192 m3137.5 rB
R518 c-1 b150 m2945.5 rW
R519 c0 b186 m3095.5 rL
R520 c-1 b150 m2909.5 rU
R521 c-2 b155 m3059.5 rW
R522 c-2 b165 m3214.5 rH
R523 c-3 b124 m3049.5 rB
R524 c-3 b120 m2925.5 rL
R525 c-4 b81 m2685.5 rW
R526 c-2 b145 m2847.5 rW
R527 c-2 b150 m2992.5 rW
R528 c-1 b165 m3292.5 rH
R529 c0 b180 m2962.5 rW
R530 c0 b224 m3142.5 rL
R531 c1 b240 m2918.5 rD
R532 c1 b240 m2918.5 rS
R533 c1 b224 m2798.5 rB
R534 c0 b182 m2574.5 rW
R535 c2 b270 m2938.5 rD
R536 c1 b240 m2938.5 rS
R537 c1 b232 m2818.5 rL
R538 c2 b192 m2354.5 rB
R539 c0 b154 m2162.5 rH
R540 c0 b126 m2008.5 rL
R541 c0 b114 m1882.5 rU
R542 c0 b140 m1996.5 rW
R543 c1 b176 m2136.5 rS
R544 c1 b168 m2048.5 rL
R545 c2 b152 m1880.5 rL
R546 c2 b162 m1728.5 rU
R547 c2 b171 m1890.5 rH
R548 c1 b144 m1719.5 rW
R549 c1 b152 m1863.5 rL
R550 c1 b144 m1711.5 rL
R551 c1 b120 m1423.5 rW
R552 c2 b144 m1543.5 rW
R553 c2 b136 m1687.5 rU
R554 c1 b152 m1823.5 rL
R555 c0 b119 m1671.5 rB
R556 c1 b128 m1552.5 rH
R557 c1 b120 m1424.5 rU
R558 c0 b112 m1544.5 rB
R559 c0 b90 m1432.5 rW
R560 c0 b96 m1522.5 rS
R561 c-1 b75 m1474.5 rS
R562 c-1 b75 m1437.0 rU
R563 c-2 b80 m1512.0 rD
R564 c-2 b80 m1512.0 rH
R565 c-1 b75 m1432.0 rW
R566 c0 b96 m1507.0 rL
R567 c-1 b75 m1411.0 rL
R568 c0 b84 m1336.0 rU
R569 c0 b112 m1504.0 rU
R570 c-1 b85 m1616.0 rL
R571 c-2 b80 m1531.0 rL
R572 c-1 b75 m1451.0 rL
R573 c-1 b70 m1376.0 rH
R574 c0 b84 m1306.0 rL
R575 c0 b84 m1138.0 rL
R576 c0 b66 m1054.0 rU
R577 c0 b72 m1120.0 rW
R578 c-1 b60 m1192.0 rW
R579 c-2 b65 m1252.0 rD
R580 c-2 b65 m1252.0 rL
R581 c-2 b60 m1187.0 rS
R582 c-2 b60 m1157.0 rW
R583 c-1 b65 m1217.0 rL
R584 c-1 b60 m1152.0 rW
R585 c-2 b65 m1212.0 rB
R586 c-1 b60 m1147.0 rB
R587 c-2 b55 m1087.0 rL
R588 c0 b77 m1032.0 rB
R589 c0 b70 m955.0 rW
R590 c0 b66 m1025.0 rH
R591 c0 b70 m959.0 rU
R592 c-1 b55 m1029.0 rS
R593 c0 b66 m1001.5 rB
R594 c-1 b50 m935.5 rW
R595 c-1 b50 m985.5 rL
R596 c-1 b50 m935.5 rU
R597 c-2 b50 m985.5 rL
R598 c-1 b50 m935.5 rL
R599 c-1 b45 m885.5 rD
R600 c-3 b36 m885.5 rU
R601 c-4 b30 m921.5 rL
R602 c-3 b36 m861.5 rL
R603 c-2 b45 m825.5 rB
R604 c-2 b40 m780.5 rU
R605 c-3 b36 m820.5 rB
R606 c-4 b24 m784.5 rL
R607 c-2 b40 m760.5 rJ
R608 c-3 b36 m820.5 rU
R609 c-3 b36 m856.5 rL
R610 c-3 b32 m784.5 rW
R611 c-4 b27 m816.5 rH
R612 c-6 b16 m789.5 rU
R613 c-5 b27 m805.5 rB
R614 c-5 b24 m778.5 rW
R615 c-4 b27 m802.5 rU
R616 c-3 b36 m856.5 rU
R617 c-2 b50 m928.5 rL
R618 c0 b54 m878.5 rW
R619 c0 b60 m932.5 rW
R620 c0 b60 m992.5 rU
R621 c0 b66 m1052.5 rU
R622 c-1 b60 m1118.5 rW
R623 c-1 b60 m1178.5 rB
R624 c0 b72 m1118.5 rL
R625 c-1 b55 m1046.5 rB
R626 c-1 b50 m991.5 rS
R627 c-1 b50 m966.5 rL
R628 c-2 b50 m916.5 rB
R629 c-2 b45 m866.5 rL
R630 c0 b54 m821.5 rU
R631 c0 b54 m875.5 rL
R632 c0 b63 m821.5 rB
R633 c0 b48 m758.5 rS
R634 c0 b48 m734.5 rL
R635 c-1 b35 m686.5 rH
R636 c0 b42 m651.5 rW
R637 c-2 b35 m693.5 rS
R638 c-1 b35 m676.0 rW
R639 c2 b72 m711.0 rU
R640 c4 b80 m783.0 rU
R641 c3 b90 m943.0 rU
R642 c3 b99 m1033.0 rL
R643 c3 b90 m934.0 rW
R644 c2 b99 m1024.0 rS
R645 c2 b80 m974.5 rU
R646 c2 b99 m1054.5 rU
R647 c0 b84 m1153.5 rJ
R648 c0 b78 m1279.5 rU
R649 c0 b98 m1357.5 rW
R650 c0 b90 m1455.5 rW
R651 c-1 b80 m1545.5 rJ
R652 c0 b102 m1665.5 rL
R653 c-1 b80 m1563.5 rJ
R654 c-2 b85 m1683.5 rL
R655 c-1 b80 m1598.5 rU
R656 c-2 b85 m1678.5 rU
R657 c-1 b90 m1763.5 rS
R658 c-1 b90 m1718.5 rL
R659 c1 b136 m1628.5 rD
R660 c0 b119 m1628.5 rW
R661 c0 b126 m1747.5 rJ
R662 c0 b140 m1936.5 rW
R663 c0 b161 m2216.5 rD
R664 c-1 b115 m2216.5 rW
R665 c-1 b120 m2331.5 rW
R666 c-1 b125 m2451.5 rH
R667 c-2 b120 m2326.5 rL
R668 c-3 b92 m2206.5 rU
R669 c-2 b115 m2298.5 rU
R670 c-2 b125 m2413.5 rL
R671 c0 b138 m2288.5 rL
R672 c0 b154 m2150.5 rL
R673 c0 b120 m1996.5 rH
R674 c0 b114 m1876.5 rU
R675 c-1 b100 m1990.5 rW
R676 c0 b154 m2190.5 rH
R677 c0 b147 m2036.5 rS
R678 c0 b140 m1963.0 rL
R679 c2 b152 m1823.0 rL
R680 c4 b144 m1519.0 rL
R681 c4 b126 m1375.0 rS
R682 c3 b126 m1312.0 rL
R683 c4 b120 m1186.0 rU
R684 c4 b140 m1306.0 rU
R685 c4 b150 m1446.0 rL
R686 c3 b117 m1296.0 rL
R687 c2 b96 m1179.0 rW
R688 c1 b104 m1275.0 rB
R689 c1 b84 m1171.0 rU
R690 c0 b78 m1255.0 rB
R691 c0 b72 m1177.0 rB
R692 c0 b72 m1105.0 rW
R693 c1 b104 m1249.0 rL
R694 c0 b84 m1145.0 rH
R695 c1 b88 m1061.0 rU
R696 c1 b96 m1149.0 rW
R697 c1 b104 m1245.0 rW
R698 c0 b98 m1349.0 rU
R699 c1 b120 m1447.0 rS
R700 c1 b98 m1387.0 rL
R701 c4 b120 m1191.0 rH
R702 c5 b110 m1071.0 rS
R703 c5 b110 m1016.0 rL
R704 c4 b100 m906.0 rB
R705 c4 b90 m806.0 rB
R706 c6 b88 m716.0 rU
R707 c5 b90 m804.0 rW
R708 c6 b99 m894.0 rW
R709 c5 b100 m993.0 rW
R710 c5 b110 m1093.0 rL
R711 c4 b90 m983.0 rB
R712 c4 b90 m893.0 rB
R713 c3 b81 m803.0 rW
R714 c3 b81 m884.0 rW
R715 c2 b90 m965.0 rW
R716 c2 b88 m1055.0 rW
R717 c1 b96 m1143.0 rS
R718 c1 b77 m1095.0 rW
R719 c0 b84 m1172.0 rU
R720 c0 b91 m1256.0 rJ
R721 c1 b112 m1393.0 rJ
R722 c0 b96 m1561.0 rL
R723 c1 b120 m1465.0 rH
R724 c1 b112 m1345.0 rW
R725 c0 b105 m1457.0 rL
R726 c2 b117 m1247.0 rD
R727 c0 b91 m1247.0 rW
R728 c-1 b70 m1338.0 rU
R729 c-2 b75 m1408.0 rU
R730 c-2 b80 m1558.0 rW
R731 c0 b102 m1638.0 rB
R732 c0 b112 m1536.0 rW
R733 c0 b126 m1760.0 rH
R734 c2 b153 m1634.0 rL
R735 c2 b135 m1481.0 rW
R736 c1 b136 m1616.0 rU
R737 c2 b144 m1752.0 rB
R738 c1 b136 m1608.0 rU
R739 c0 b126 m1744.0 rU
R740 c0 b114 m1870.0 rB
R741 c0 b126 m1756.0 rH
R742 c0 b102 m1630.0 rW
R743 c-1 b90 m1732.0 rU
R744 c0 b120 m1912.0 rW
R745 c-1 b105 m2032.0 rW
R746 c-1 b115 m2242.0 rW
R747 c0 b144 m2357.0 rU
R748 c0 b156 m2501.0 rD
R749 c-2 b130 m2501.0 rL
R750 c-1 b120 m2371.0 rW
R751 c0 b150 m2491.0 rU
R752 c-1 b135 m2641.0 rW
R753 c-1 b140 m2776.0 rS
R754 c-2 b140 m2706.0 rH
R755 c-1 b130 m2566.0 rL
R756 c0 b175 m2436.0 rL
