============ BLACKJACK AI LOG ============
R460 c1 b240 m2996.5 rB
R461 c2 b252 m2756.5 rW
R462 c1 b248 m3008.5 rS
R463 c1 b232 m2884.5 rJ
R464 c0 b198 m3232.5 rW
R465 c-1 b175 m3430.5 rD
R466 c-1 b175 m3430.5 rD
R467 c0 b210 m3430.5 rW
R468 c-2 b185 m3640.5 rW
R469 c-4 b117 m3825.5 rW
R470 c-5 b120 m3942.5 rL
R471 c-6 b78 m3822.5 rL
R472 c-3 b148 m3666.5 rH
R473 c-3 b144 m3518.5 rS
R474 c-1 b175 m3446.5 rL
R475 c0 b198 m3271.5 rH
R476 c0 b203 m2875.5 rW
R477 c0 b217 m3078.5 rS
R478 c0 b180 m2970.0 rL
R479 c0 b168 m2790.0 rW
R480 c0 b180 m2958.0 rW
R481 c-2 b160 m3138.0 rU
R482 c-2 b165 m3298.0 rU
R483 c-1 b185 m3628.0 rW
R484 c-3 b156 m3813.0 rD
R485 c-1 b195 m3813.0 rS
R486 c0 b228 m3715.5 rH
R487 c-2 b175 m3487.5 rU
R488 c-2 b195 m3837.5 rB
R489 c-1 b185 m3642.5 rW
R490 c-2 b195 m3827.5 rW
R491 c-3 b164 m4022.5 rS
R492 c-3 b160 m3940.5 rL
R493 c-1 b185 m3620.5 rW
R494 c-3 b156 m3805.5 rL
R495 c-1 b185 m3649.5 rH
R496 c-2 b175 m3464.5 rB
R497 c-1 b165 m3289.5 rW
R498 c-3 b140 m3454.5 rB
R499 c-4 b102 m3314.5 rL
R500 c-4 b99 m3212.5 rB
R501 c-5 b96 m3113.5 rB
R502 c-5 b93 m3017.5 rU
R503 c-4 b99 m3203.5 rH
R504 c-1 b160 m3104.5 rL
R505 c-1 b150 m2944.5 rS
R506 c-1 b145 m2869.5 rL
R507 c0 b156 m2579.5 rB
R508 c-1 b125 m2423.5 rH
R509 c-1 b115 m2298.5 rS
R510 c-2 b115 m2241.0 rD
R511 c-1 b115 m2241.0 rH
R512 c0 b132 m2126.0 rU
R513 c0 b138 m2258.0 rU
R514 c-3 b96 m2396.0 rL
R515 c-2 b115 m2300.0 rB
R516 c-4 b66 m2185.0 rL
R517 c-4 b66 m2119.0 rU
R518 c-4 b66 m2185.0 rD
R519 c-4 b66 m2185.0 rW
R520 c-5 b69 m2251.0 rH
R521 c-5 b66 m2182.0 rW
R522 c-5 b69 m2248.0 rW
R523 c-7 b48 m2317.0 rH
R524 c-4 b69 m2221.0 rU
R525 c-4 b69 m2290.0 rB
R526 c-5 b69 m2221.0 rW
R527 c-6 b46 m2290.0 rW
R528 c-7 b48 m2336.0 rU
R529 c-4 b72 m2384.0 rU
R530 c-5 b78 m2528.0 rB
R531 c-4 b75 m2450.0 rL
R532 c-4 b72 m2375.0 rL
R533 c-1 b115 m2231.0 rS
R534 c-2 b110 m2173.5 rW
R535 c-3 b92 m2283.5 rD
R536 c-5 b69 m2283.5 rL
R537 c-3 b92 m2214.5 rU
R538 c-5 b72 m2306.5 rL
R539 c-5 b69 m2234.5 rD
R540 c-6 b46 m2234.5 rL
R541 c-5 b66 m2188.5 rW
R542 c-5 b72 m2320.5 rL
R543 c-2 b115 m2248.5 rU
R544 c0 b144 m2363.5 rD
R545 c0 b144 m2363.5 rW
R546 c-1 b130 m2507.5 rW
R547 c1 b216 m2637.5 rL
R548 c0 b150 m2421.5 rU
R549 c0 b156 m2571.5 rU
R550 c0 b168 m2727.5 rL
R551 c0 b156 m2559.5 rW
R552 c-1 b140 m2715.5 rU
R553 c-2 b145 m2855.5 rW
R554 c-3 b124 m3000.5 rL
R555 c-4 b87 m2876.5 rB
R556 c-6 b56 m2789.5 rW
R557 c-6 b60 m2901.5 rW
R558 c-7 b60 m2961.5 rW
R559 c-7 b62 m3021.5 rU
R560 c-9 b31 m3083.5 rL
R561 c-8 b31 m3052.5 rH
R562 c-8 b31 m3021.5 rU
R563 c-8 b31 m3052.5 rB
R564 c-8 b31 m3021.5 rL
R565 c-8 b30 m2990.5 rW
R566 c-7 b62 m3050.5 rW
R567 c-8 b32 m3112.5 rU
R568 c-7 b64 m3144.5 rW
R569 c-7 b66 m3208.5 rL
R570 c-6 b64 m3142.5 rL
R571 c-4 b93 m3078.5 rS
R572 c-4 b93 m3032.0 rU
R573 c-1 b160 m3125.0 rB
R574 c-2 b150 m2965.0 rU
R575 c-2 b165 m3265.0 rJ
R576 c-3 b144 m3513.0 rU
R577 c-2 b185 m3657.0 rW
R578 c-2 b195 m3842.0 rH
R579 c-2 b185 m3647.0 rL
R580 c-2 b175 m3462.0 rB
R581 c-2 b165 m3287.0 rL
R582 c-4 b96 m3122.0 rB
R583 c-3 b124 m3026.0 rU
R584 c-5 b96 m3150.0 rS
R585 c-4 b96 m3102.0 rB
R586 c-3 b124 m3006.0 rL
R587 c-3 b116 m2882.0 rS
R588 c-4 b87 m2824.0 rB
R589 c-4 b84 m2737.0 rU
R590 c-5 b90 m2905.0 rW
R591 c-1 b155 m3085.0 rH
R592 c0 b180 m2930.0 rU
R593 c0 b224 m3110.0 rU
R594 c1 b272 m3334.0 rU
R595 c1 b296 m3606.0 rU
R596 c0 b240 m3902.0 rS
R597 c0 b228 m3782.0 rD
R598 c0 b228 m3782.0 rB
R599 c-1 b180 m3554.0 rU
R600 c-3 b152 m3734.0 rL
R601 c-2 b175 m3430.0 rL
R602 c-1 b165 m3255.0 rJ
R603 c-2 b180 m3503.0 rL
R604 c-2 b170 m3323.0 rW
R605 c-4 b105 m3493.0 rU
R606 c-4 b108 m3598.0 rD
R607 c-2 b180 m3598.0 rW
R608 c-3 b152 m3778.0 rD
R609 c-3 b152 m3778.0 rL
R610 c-1 b185 m3626.0 rD
R611 c0 b259 m3626.0 rJ
R612 c0 b246 m4015.0 rL
R613 c1 b304 m3769.0 rH
R614 c0 b210 m3465.0 rL
R615 c0 b231 m3255.0 rL
R616 c1 b248 m3024.0 rJ
R617 c1 b272 m3396.0 rJ
R618 c2 b351 m3804.0 rD
R619 c1 b312 m3804.0 rB
R620 c0 b245 m3492.0 rU
R621 c2 b360 m3982.0 rL
R622 c0 b259 m3622.0 rB
R623 c0 b238 m3363.0 rW
R624 c0 b259 m3601.0 rH
R625 c1 b272 m3342.0 rL
R626 c1 b248 m3070.0 rB
R627 c0 b203 m2822.0 rD
R628 c-1 b145 m2822.0 rL
R629 c0 b156 m2532.0 rL
R630 c-2 b120 m2376.0 rH
R631 c-3 b92 m2256.0 rD
R632 c0 b138 m2256.0 rL
R633 c-2 b110 m2118.0 rU
R634 c0 b138 m2228.0 rU
R635 c-1 b120 m2366.0 rL
R636 c-1 b115 m2246.0 rS
R637 c1 b176 m2188.5 rU
R638 c3 b216 m2364.5 rB
R639 c3 b198 m2148.5 rW
R640 c2 b216 m2346.5 rH
R641 c2 b198 m2130.5 rD
R642 c3 b198 m2130.5 rH
R643 c2 b180 m1932.5 rL
R644 c4 b180 m1752.5 rU
R645 c1 b160 m1932.5 rH
R646 c2 b162 m1772.5 rU
R647 c2 b180 m1934.5 rW
R648 c2 b198 m2114.5 rD
R649 c2 b198 m2114.5 rJ
R650 c2 b225 m2411.5 rU
R651 c1 b216 m2636.5 rW
R652 c0 b174 m2852.5 rL
R653 c0 b189 m2678.5 rW
R654 c1 b232 m2867.5 rL
R655 c3 b243 m2635.5 rL
R656 c4 b220 m2149.5 rL
R657 c5 b200 m1929.5 rL
R658 c7 b176 m1529.5 rU
R659 c7 b198 m1705.5 rH
R660 c6 b176 m1507.5 rL
R661 c5 b140 m1331.5 rU
R662 c4 b150 m1471.5 rW
R663 c3 b153 m1621.5 rD
R664 c1 b136 m1621.5 rW
R665 c0 b126 m1757.5 rL
R666 c0 b119 m1631.5 rW
R667 c-1 b90 m1750.5 rH
R668 c-1 b80 m1570.5 rU
R669 c-1 b85 m1650.5 rD
R670 c-3 b68 m1650.5 rU
R671 c-1 b90 m1786.5 rW
R672 c-3 b76 m1876.5 rL
R673 c-2 b95 m1800.5 rL
R674 c0 b102 m1610.5 rU
R675 c1 b144 m1712.5 rL
R676 c2 b144 m1568.5 rW
R677 c3 b171 m1856.5 rH
R678 c4 b170 m1685.5 rH
R679 c2 b144 m1515.5 rL
R680 c3 b126 m1371.5 rD
R681 c2 b126 m1371.5 rD
R682 c0 b84 m1371.5 rW
R683 c1 b120 m1455.5 rU
R684 c1 b128 m1575.5 rH
R685 c1 b120 m1447.5 rW
R686 c0 b96 m1567.5 rW
R687 c-2 b85 m1663.5 rW
R688 c-1 b90 m1748.5 rD
R689 c-2 b90 m1748.5 rJ
R690 c-2 b95 m1883.5 rW
R691 c-1 b100 m1978.5 rH
R692 c-1 b95 m1878.5 rL
R693 c0 b108 m1783.5 rL
R694 c2 b153 m1675.5 rU
R695 c2 b171 m1828.5 rL
R696 c2 b153 m1657.5 rW
R697 c1 b152 m1810.5 rH
R698 c2 b153 m1658.5 rH
R699 c1 b128 m1505.5 rU
R700 c0 b119 m1633.5 rU
R701 c0 b126 m1752.5 rB
R702 c0 b119 m1626.5 rS
R703 c0 b112 m1567.0 rU
R704 c1 b136 m1679.0 rD
R705 c0 b119 m1679.0 rH
R706 c0 b112 m1560.0 rU
R707 c0 b102 m1672.0 rL
R708 c-1 b80 m1570.0 rW
R709 c-2 b85 m1650.0 rD
R710 c-3 b68 m1650.0 rU
R711 c-2 b90 m1718.0 rL
R712 c-1 b85 m1628.0 rD
R713 c-1 b85 m1628.0 rU
R714 c-3 b72 m1713.0 rB
R715 c-3 b68 m1641.0 rL
R716 c-5 b48 m1573.0 rU
R717 c-4 b51 m1621.0 rL
R718 c-6 b32 m1570.0 rL
R719 c-7 b32 m1538.0 rW
R720 c-7 b32 m1570.0 rU
R721 c-6 b34 m1602.0 rL
R722 c-6 b32 m1568.0 rW
R723 c-6 b32 m1600.0 rL
R724 c-3 b64 m1536.0 rD
R725 c-3 b64 m1536.0 rL
R726 c-3 b60 m1472.0 rU
R727 c-2 b80 m1532.0 rL
R728 c-3 b60 m1452.0 rL
R729 c-1 b70 m1392.0 rW
R730 c0 b105 m1462.0 rW
R731 c2 b153 m1672.0 rU
R732 c4 b190 m1825.0 rU
R733 c4 b210 m2015.0 rB
R734 c3 b171 m1805.0 rL
R735 c2 b153 m1634.0 rW
R736 c2 b162 m1787.0 rU
R737 c2 b180 m1949.0 rW
R738 c1 b176 m2129.0 rS
R739 c0 b147 m2041.0 rL
R740 c1 b152 m1894.0 rB
R741 c2 b162 m1742.0 rW
R742 c2 b180 m1904.0 rJ
R743 c0 b154 m2174.0 rD
R744 c-1 b110 m2174.0 rL
R745 c-2 b105 m2064.0 rU
