============ BLACKJACK AI LOG ============
R463 c-3 b140 m3410.0 rL
R464 c-2 b165 m3270.0 rB
R465 c-3 b128 m3105.0 rL
R466 c-4 b90 m2977.0 rB
R467 c-5 b87 m2887.0 rB
R468 c-3 b112 m2800.0 rU
R469 c-3 b120 m2912.0 rW
R470 c-5 b93 m3032.0 rW
R471 c-4 b96 m3125.0 rW
R472 c-3 b132 m3221.0 rJ
R473 c-4 b105 m3419.0 rU
R474 c-2 b180 m3524.0 rW
R475 c0 b228 m3704.0 rU
R476 c0 b280 m3932.0 rL
R477 c2 b333 m3652.0 rB
R478 c1 b272 m3319.0 rU
R479 c0 b252 m3591.0 rW
R480 c0 b234 m3843.0 rL
R481 c-1 b185 m3609.0 rD
R482 c-1 b185 m3609.0 rJ
R483 c-1 b195 m3887.0 rW
R484 c-2 b205 m4082.0 rL
R485 c-1 b185 m3672.0 rW
R486 c-1 b195 m3857.0 rU
R487 c-2 b205 m4052.0 rW
R488 c-1 b225 m4462.0 rW
R489 c0 b282 m4687.0 rL
R490 c-1 b225 m4405.0 rL
R491 c-2 b210 m4180.0 rH
R492 c-3 b160 m3970.0 rL
R493 c-2 b195 m3810.0 rW
R494 c-1 b205 m4005.0 rL
R495 c-1 b190 m3800.0 rU
R496 c0 b252 m4180.0 rD
R497 c-1 b210 m4180.0 rB
R498 c0 b280 m3970.0 rU
R499 c-1 b215 m4250.0 rW
R500 c-2 b225 m4465.0 rL
R501 c-2 b215 m4240.0 rB
R502 c-4 b123 m4025.0 rH
R503 c0 b240 m3902.0 rU
R504 c0 b294 m4142.0 rU
R505 c0 b270 m4436.0 rU
R506 c0 b350 m4976.0 rU
R507 c2 b513 m5676.0 rH
R508 c0 b312 m5163.0 rL
R509 c0 b343 m4851.0 rL
R510 c0 b322 m4508.0 rH
R511 c-1 b210 m4186.0 rL
R512 c-1 b200 m3976.0 rB
R513 c-3 b152 m3776.0 rW
R514 c-3 b160 m3928.0 rJ
R515 c-5 b126 m4168.0 rU
R516 c-5 b129 m4294.0 rL
R517 c-6 b84 m4165.0 rW
R518 c-6 b86 m4249.0 rL
R519 c-4 b126 m4163.0 rL
R520 c-4 b120 m3911.0 rL
R521 c-3 b152 m3791.0 rU
R522 c-3 b164 m4095.0 rS
R523 c-3 b164 m4013.0 rL
R524 c-4 b117 m3849.0 rL
R525 c-3 b152 m3732.0 rL
R526 c0 b216 m3580.0 rU
R527 c-1 b190 m3796.0 rL
R528 c-3 b148 m3606.0 rH
R529 c-1 b175 m3458.0 rB
R530 c-2 b165 m3283.0 rL
R531 c-2 b160 m3118.0 rW
R532 c-3 b132 m3278.0 rS
R533 c-3 b132 m3212.0 rB
R534 c-4 b93 m3080.0 rB
R535 c-3 b120 m2987.0 rL
R536 c-4 b87 m2867.0 rL
R537 c-1 b135 m2693.0 rW
R538 c0 b180 m2963.0 rS
R539 c-1 b145 m2873.0 rL
R540 c0 b168 m2728.0 rS
R541 c0 b162 m2644.0 rW
R542 c-2 b145 m2806.0 rW
R543 c-2 b150 m2951.0 rD
R544 c-1 b150 m2951.0 rD
R545 c-2 b150 m2951.0 rW
R546 c-1 b165 m3251.0 rH
R547 c0 b186 m3086.0 rW
R548 c0 b198 m3272.0 rW
R549 c-2 b175 m3470.0 rU
R550 c-2 b185 m3645.0 rL
R551 c-1 b175 m3460.0 rL
R552 c-1 b165 m3285.0 rU
R553 c-2 b175 m3450.0 rB
R554 c-2 b165 m3275.0 rL
R555 c-1 b150 m2945.0 rL
R556 c-2 b140 m2795.0 rD
R557 c0 b168 m2795.0 rL
R558 c-2 b135 m2627.0 rW
R559 c-2 b140 m2762.0 rL
R560 c-4 b81 m2622.0 rL
R561 c-5 b78 m2541.0 rL
R562 c-5 b75 m2463.0 rB
R563 c-6 b48 m2388.0 rL
R564 c-5 b72 m2340.0 rL
R565 c-5 b69 m2268.0 rU
R566 c-4 b72 m2337.0 rW
R567 c-4 b75 m2481.0 rB
R568 c-3 b100 m2406.0 rB
R569 c-3 b96 m2306.0 rH
R570 c-4 b69 m2210.0 rL
R571 c-3 b88 m2141.0 rH
R572 c-3 b84 m2053.0 rL
R573 c-3 b80 m1969.0 rD
R574 c-1 b100 m1969.0 rU
R575 c0 b147 m2069.0 rL
R576 c1 b144 m1775.0 rS
R577 c2 b162 m1703.0 rL
R578 c0 b112 m1541.0 rL
R579 c0 b90 m1429.0 rW
R580 c-2 b80 m1519.0 rU
R581 c-3 b64 m1599.0 rU
R582 c-3 b68 m1663.0 rU
R583 c-4 b54 m1731.0 rW
R584 c-2 b95 m1839.0 rW
R585 c-2 b100 m1934.0 rW
R586 c-4 b63 m2034.0 rL
R587 c-2 b100 m1908.0 rU
R588 c-3 b84 m2008.0 rS
R589 c-4 b60 m1966.0 rU
R590 c-3 b84 m2086.0 rL
R591 c-2 b105 m2002.0 rU
R592 c-1 b110 m2107.0 rL
R593 c-1 b100 m1997.0 rB
R594 c-1 b95 m1897.0 rU
R595 c-1 b100 m1992.0 rD
R596 c0 b120 m1992.0 rB
R597 c-1 b95 m1872.0 rD
R598 c-2 b95 m1872.0 rU
R599 c-1 b100 m1967.0 rW
R600 c-2 b105 m2067.0 rU
R601 c0 b132 m2172.0 rU
R602 c0 b144 m2304.0 rU
R603 c-1 b125 m2448.0 rS
R604 c0 b144 m2385.5 rL
R605 c0 b138 m2241.5 rH
R606 c0 b120 m1965.5 rB
R607 c0 b114 m1845.5 rL
R608 c0 b119 m1617.5 rW
R609 c-1 b90 m1736.5 rU
R610 c0 b120 m1916.5 rS
R611 c-1 b95 m1856.5 rU
R612 c0 b120 m1951.5 rH
R613 c0 b114 m1831.5 rL
R614 c0 b126 m1717.5 rH
R615 c-1 b80 m1591.5 rH
R616 c2 b144 m1511.5 rH
R617 c1 b112 m1367.5 rL
R618 c0 b78 m1255.5 rL
R619 c0 b77 m1099.5 rL
R620 c1 b88 m1022.5 rW
R621 c2 b108 m1110.5 rB
R622 c1 b88 m1002.5 rS
R623 c0 b70 m958.5 rJ
R624 c0 b66 m1063.5 rU
R625 c-1 b60 m1195.5 rW
R626 c0 b98 m1315.5 rL
R627 c0 b91 m1217.5 rW
R628 c-1 b70 m1308.5 rL
R629 c0 b91 m1238.5 rB
R630 c0 b72 m1147.5 rB
R631 c-1 b55 m1075.5 rH
R632 c0 b66 m1020.5 rL
R633 c3 b90 m954.5 rU
R634 c4 b110 m1044.5 rS
R635 c4 b100 m989.5 rW
R636 c4 b110 m1089.5 rL
R637 c6 b110 m979.5 rL
R638 c7 b99 m869.5 rL
R639 c5 b80 m770.5 rB
R640 c4 b70 m690.5 rJ
R641 c4 b80 m795.5 rU
R642 c5 b100 m955.5 rU
R643 c5 b110 m1055.5 rJ
R644 c5 b130 m1220.5 rH
R645 c3 b99 m1090.5 rS
R646 c2 b99 m1041.0 rS
R647 c2 b90 m991.5 rW
R648 c0 b77 m1081.5 rL
R649 c-2 b55 m1004.5 rW
R650 c-1 b55 m1059.5 rL
R651 c-2 b55 m1004.5 rU
R652 c-2 b55 m1059.5 rW
R653 c0 b72 m1114.5 rU
R654 c-2 b60 m1186.5 rU
R655 c-1 b65 m1246.5 rL
R656 c-4 b36 m1181.5 rW
R657 c0 b78 m1217.5 rJ
R658 c-1 b70 m1334.5 rW
R659 c-1 b75 m1404.5 rL
R660 c0 b78 m1254.5 rD
R661 c0 b78 m1254.5 rL
R662 c1 b88 m1098.5 rB
R663 c1 b88 m1010.5 rL
R664 c1 b80 m922.5 rU
R665 c1 b88 m1082.5 rL
R666 c2 b90 m994.5 rW
R667 c3 b99 m1084.5 rD
R668 c3 b99 m1084.5 rU
R669 c2 b108 m1183.5 rW
R670 c0 b91 m1291.5 rU
R671 c0 b98 m1382.5 rU
R672 c0 b90 m1480.5 rL
R673 c0 b98 m1390.5 rL
R674 c0 b78 m1292.5 rL
R675 c-1 b60 m1136.5 rU
R676 c0 b84 m1196.5 rD
R677 c1 b96 m1196.5 rS
R678 c1 b96 m1148.5 rL
R679 c1 b80 m956.5 rU
R680 c2 b99 m1036.5 rL
R681 c2 b90 m937.5 rS
R682 c2 b81 m892.5 rU
R683 c0 b70 m973.5 rW
R684 c-1 b55 m1043.5 rS
R685 c0 b66 m1016.0 rJ
R686 c-1 b60 m1115.0 rW
R687 c-2 b65 m1235.0 rW
R688 c-2 b65 m1300.0 rU
R689 c-3 b56 m1365.0 rW
R690 c-3 b60 m1421.0 rL
R691 c-1 b70 m1301.0 rL
R692 c0 b91 m1231.0 rJ
R693 c0 b84 m1368.0 rB
R694 c0 b91 m1284.0 rW
R695 c-1 b70 m1375.0 rW
R696 c-1 b75 m1445.0 rH
R697 c-3 b56 m1370.0 rW
R698 c0 b90 m1426.0 rU
R699 c0 b96 m1516.0 rL
R700 c-1 b75 m1420.0 rL
R701 c-1 b70 m1345.0 rB
R702 c0 b78 m1275.0 rW
R703 c0 b98 m1353.0 rH
R704 c0 b72 m1157.0 rW
R705 c0 b78 m1229.0 rU
R706 c-1 b70 m1307.0 rL
R707 c-1 b65 m1237.0 rL
R708 c0 b72 m1172.0 rH
R709 c-2 b55 m1100.0 rU
R710 c-2 b60 m1155.0 rW
R711 c0 b91 m1215.0 rD
R712 c0 b78 m1215.0 rB
R713 c0 b72 m1137.0 rW
R714 c0 b78 m1209.0 rW
R715 c-1 b65 m1287.0 rW
R716 c-1 b75 m1417.0 rD
R717 c-1 b75 m1417.0 rW
R718 c-3 b60 m1492.0 rB
R719 c-4 b45 m1432.0 rH
R720 c-5 b42 m1387.0 rH
R721 c-2 b70 m1303.0 rW
R722 c0 b98 m1373.0 rD
R723 c-1 b70 m1373.0 rU
R724 c-1 b75 m1443.0 rB
R725 c-2 b70 m1368.0 rU
R726 c-1 b75 m1438.0 rW
R727 c0 b112 m1588.0 rU
R728 c0 b119 m1700.0 rW
R729 c0 b114 m1819.0 rL
R730 c0 b112 m1591.0 rB
R731 c0 b90 m1479.0 rW
R732 c0 b96 m1569.0 rU
R733 c-1 b85 m1665.0 rU
R734 c0 b133 m1835.0 rU
R735 c0 b140 m1968.0 rB
R736 c0 b133 m1828.0 rU
R737 c0 b140 m1961.0 rW
R738 c0 b154 m2101.0 rB
R739 c0 b140 m1947.0 rL
R740 c0 b133 m1807.0 rW
R741 c0 b140 m1940.0 rU
R742 c2 b189 m2080.0 rH
R743 c1 b152 m1891.0 rH
R744 c0 b126 m1739.0 rW
R745 c0 b133 m1865.0 rL
R746 c-1 b90 m1732.0 rJ
R747 c-2 b95 m1867.0 rL
R748 c-2 b90 m1772.0 rH
R749 c-1 b85 m1682.0 rL
R750 c0 b112 m1597.0 rD
