============ BLACKJACK AI LOG ============
R81 c-3 b520 m12943.0 rU
R82 c0 b840 m13983.0 rL
R83 c1 b992 m12303.0 rS
R84 c0 b833 m11807.0 rJ
R85 c-1 b655 m13057.0 rB
R86 c-1 b625 m12402.0 rL
R87 c-2 b590 m11777.0 rB
R88 c-3 b448 m11187.0 rS
R89 c-4 b330 m10963.0 rW
R90 c-4 b339 m11293.0 rW
R91 c-5 b351 m11632.0 rS
R92 c-6 b230 m11456.5 rD
R93 c-3 b460 m11456.5 rU
R94 c-2 b620 m12376.5 rS
R95 c-2 b605 m12066.5 rW
R96 c-3 b508 m12671.5 rB
R97 c-2 b610 m12163.5 rL
R98 c-4 b348 m11553.5 rU
R99 c-5 b360 m11901.5 rL
R100 c-2 b580 m11541.5 rH
R101 c-3 b440 m10961.5 rS
R102 c-3 b432 m10741.5 rB
R103 c-5 b312 m10309.5 rJ
R104 c-5 b324 m10777.5 rB
R105 c-7 b210 m10453.5 rH
R106 c-4 b303 m10033.5 rU
R107 c-5 b312 m10336.5 rL
R108 c-7 b202 m10024.5 rS
R109 c-8 b100 m9923.5 rD
R110 c-8 b100 m9923.5 rW
R111 c-6 b202 m10023.5 rS
R112 c-7 b200 m9922.5 rL
R113 c-6 b196 m9722.5 rS
R114 c-7 b194 m9624.5 rJ
R115 c-6 b200 m9915.5 rS
R116 c-7 b198 m9815.5 rU
R117 c-6 b202 m10013.5 rS
R118 c-6 b200 m9912.5 rJ
R119 c-6 b206 m10212.5 rJ
R120 c-7 b212 m10521.5 rL
R121 c-8 b101 m10097.5 rU
R122 c-7 b204 m10198.5 rU
R123 c-5 b321 m10606.5 rD
R124 c0 b642 m10606.5 rB
R125 c0 b600 m9964.5 rU
R126 c0 b636 m10564.5 rW
R127 c-1 b565 m11200.5 rL
R128 c0 b642 m10635.5 rU
R129 c-1 b565 m11277.5 rD
R130 c-2 b565 m11277.5 rH
R131 c0 b612 m10147.5 rB
R132 c-2 b480 m9535.5 rL
R133 c-5 b273 m9055.5 rW
R134 c-5 b282 m9328.5 rW
R135 c-5 b291 m9610.5 rB
R136 c-4 b282 m9319.5 rB
R137 c-6 b182 m9037.5 rS
R138 c-7 b180 m8946.5 rD
R139 c-5 b270 m8946.5 rU
R140 c-5 b279 m9216.5 rL
R141 c-3 b348 m8658.5 rH
R142 c-4 b240 m7962.5 rW
R143 c-3 b340 m8442.5 rS
R144 c-4 b249 m8272.5 rU
R145 c-4 b258 m8521.5 rD
R146 c-4 b258 m8521.5 rW
R147 c-4 b264 m8779.5 rS
R148 c-4 b261 m8647.5 rD
R149 c-4 b261 m8647.5 rS
R150 c-4 b258 m8517.0 rH
R151 c-4 b249 m8259.0 rU
R152 c-5 b258 m8508.0 rL
R153 c-8 b83 m8250.0 rH
R154 c-7 b162 m8084.0 rB
R155 c-10 b80 m7922.0 rW
R156 c-11 b81 m8002.0 rW
R157 c-6 b164 m8164.0 rW
R158 c-4 b255 m8492.0 rJ
R159 c-4 b267 m8875.0 rB
R160 c-3 b348 m8608.0 rU
R161 c0 b564 m9304.0 rU
R162 c-1 b495 m9868.0 rH
R163 c-2 b470 m9373.0 rW
R164 c0 b594 m9843.0 rL
R165 c3 b837 m9249.0 rW
R166 c3 b909 m10086.0 rW
R167 c4 b1100 m10995.0 rU
R168 c6 b1210 m12095.0 rS
R169 c6 b1150 m11490.0 rB
R170 c5 b1040 m10340.0 rB
R171 c3 b837 m9300.0 rS
R172 c2 b712 m8881.5 rB
R173 c2 b656 m8169.5 rW
R174 c3 b801 m8825.5 rL
R175 c1 b567 m8024.5 rJ
R176 c0 b623 m8875.5 rU
R177 c1 b760 m9498.5 rU
R178 c1 b824 m10258.5 rJ
R179 c1 b805 m11494.5 rJ
R180 c-1 b640 m12702.5 rS
R181 c-1 b620 m12382.5 rH
R182 c0 b708 m11762.5 rU
R183 c-1 b625 m12470.5 rW
R184 c0 b786 m13095.5 rJ
R185 c0 b858 m14274.5 rB
R186 c0 b945 m13416.5 rU
R187 c-1 b720 m14361.5 rL
R188 c-5 b411 m13641.5 rS
R189 c-6 b270 m13436.0 rU
R190 c-5 b420 m13976.0 rW
R191 c-6 b288 m14396.0 rL
R192 c-6 b284 m14108.0 rU
R193 c-3 b588 m14676.0 rJ
R194 c-1 b780 m15558.0 rH
R195 c3 b1332 m14778.0 rU
R196 c2 b1458 m16110.0 rU
R197 c1 b1408 m17568.0 rU
R198 c0 b1330 m18976.0 rW
R199 c1 b1632 m20306.0 rW
R200 c0 b1320 m21938.0 rW
R201 c1 b1722 m24578.0 rH
R202 c0 b1374 m22856.0 rU
R203 c0 b1701 m24230.0 rL
R204 c1 b1808 m22529.0 rL
R205 c2 b1872 m20721.0 rW
R206 c2 b1808 m22593.0 rJ
R207 c0 b1524 m25305.0 rL
R208 c4 b2007 m22257.0 rL
R209 c7 b2013 m18243.0 rW
R210 c11 b2436 m20256.0 rU
R211 c11 b2724 m22692.0 rU
R212 c8 b2805 m25416.0 rW
R213 c10 b3396 m28221.0 rW
R214 c8 b3487 m31617.0 rH
R215 c7 b3102 m28130.0 rW
R216 c6 b3440 m34334.0 rD
R217 c4 b3096 m34334.0 rU
R218 c2 b3375 m37430.0 rH
R219 c3 b3069 m34055.0 rW
R220 c1 b2976 m37124.0 rH
R221 c-1 b1710 m34148.0 rH
R222 c2 b2464 m30728.0 rW
R223 c1 b2656 m33192.0 rW
R224 c0 b2513 m35848.0 rL
R225 c1 b2472 m30822.0 rU
R226 c3 b2997 m33294.0 rB
R227 c4 b3030 m30297.0 rW
R228 c1 b2338 m33327.0 rB
R229 c0 b2170 m30989.0 rL
R230 c1 b2023 m28819.0 rS
R231 c1 b2232 m27807.5 rL
R232 c1 b1792 m25575.5 rL
R233 c-2 b1190 m23783.5 rS
R234 c0 b1624 m23188.5 rL
R235 c-1 b1080 m21564.5 rL
R236 c0 b1230 m20484.5 rB
R237 c-1 b965 m19254.5 rL
R238 c0 b1098 m18289.5 rW
R239 c0 b1164 m19387.5 rL
R240 c1 b1464 m18223.5 rH
R241 c1 b1176 m16759.5 rW
R242 c0 b1260 m17935.5 rD
R243 c3 b1620 m17935.5 rU
R244 c4 b1764 m19555.5 rS
R245 c3 b1683 m18673.5 rL
R246 c0 b1190 m16990.5 rL
R247 c3 b1431 m15800.5 rB
R248 c3 b1296 m14369.5 rU
R249 c4 b1530 m16961.5 rH
R250 c3 b1395 m15431.5 rL
R251 c5 b1410 m14036.5 rU
R252 c3 b1395 m15446.5 rJ
R253 c3 b1584 m17539.5 rW
R254 c1 b1344 m19123.5 rB
R255 c-1 b890 m17779.5 rB
R256 c0 b1014 m16889.5 rW
R257 c0 b1140 m18917.5 rL
R258 c-2 b890 m17777.5 rB
R259 c-1 b845 m16887.5 rW
R260 c0 b1068 m17732.5 rU
R261 c1 b1592 m19868.5 rJ
R262 c1 b1784 m22256.5 rW
R263 c0 b1446 m24040.5 rS
R264 c-1 b1170 m23317.5 rW
R265 c0 b1470 m24487.5 rW
R266 c0 b1820 m25957.5 rH
R267 c0 b1452 m24137.5 rD
R268 c-4 b726 m24137.5 rL
R269 c-3 b908 m22685.5 rH
R270 c0 b1254 m20869.5 rL
R271 c0 b1379 m19615.5 rS
R272 c0 b1140 m18926.0 rU
R273 c2 b1704 m21206.0 rW
R274 c0 b1729 m24614.0 rD
R275 c-3 b988 m24614.0 rJ
R276 c-4 b783 m26096.0 rU
R277 c-3 b1076 m26879.0 rH
R278 c-3 b992 m24727.0 rU
R279 c-4 b774 m25719.0 rL
R280 c-2 b1250 m24945.0 rU
R281 c0 b1572 m26195.0 rJ
R282 c-2 b1430 m28553.0 rW
R283 c-2 b1575 m31413.0 rB
R284 c-1 b1495 m29838.0 rS
R285 c-2 b1455 m29090.5 rH
R286 c-1 b1310 m26180.5 rL
R287 c-4 b747 m24870.5 rH
R288 c-3 b968 m24123.5 rL
R289 c-1 b1160 m23155.5 rL
R290 c3 b1980 m21995.5 rL
R291 c4 b1809 m20015.5 rH
R292 c4 b1830 m18206.5 rL
R293 c1 b1312 m16376.5 rL
R294 c2 b1242 m13752.5 rU
R295 c0 b900 m14994.5 rB
R296 c0 b846 m14094.5 rH
R297 c1 b875 m12402.5 rL
R298 c2 b1044 m11527.5 rS
R299 c3 b999 m11005.5 rU
R300 c1 b968 m12004.5 rL
R301 c2 b888 m11036.5 rH
R302 c-1 b510 m10148.5 rL
R303 c-3 b388 m9638.5 rW
R304 c-2 b505 m10026.5 rL
R305 c-1 b480 m9521.5 rU
R306 c-2 b505 m10001.5 rU
R307 c-3 b424 m10506.5 rW
R308 c-3 b440 m10930.5 rU
R309 c-5 b342 m11370.5 rL
R310 c-7 b222 m11028.5 rU
R311 c-8 b113 m11250.5 rB
R312 c-7 b224 m11137.5 rL
R313 c-6 b220 m10913.5 rU
R314 c-2 b560 m11133.5 rW
R315 c-3 b468 m11693.5 rW
R316 c1 b976 m12161.5 rJ
R317 c1 b1096 m13625.5 rW
R318 c-1 b740 m14721.5 rJ
R319 c-3 b636 m15831.5 rL
R320 c-3 b608 m15195.5 rU
R321 c-2 b795 m15803.5 rB
R322 c-1 b755 m15008.5 rU
R323 c-3 b632 m15763.5 rB
R324 c-5 b456 m15131.5 rL
R325 c-2 b735 m14675.5 rU
R326 c2 b1458 m16145.5 rD
R327 c2 b1458 m16145.5 rL
R328 c1 b1176 m14687.5 rW
R329 c2 b1272 m15863.5 rW
R330 c1 b1376 m17135.5 rD
R331 c-2 b860 m17135.5 rW
R332 c-3 b720 m17995.5 rU
R333 c-3 b752 m18715.5 rD
R334 c0 b1128 m18715.5 rJ
R335 c0 b1230 m20407.5 rH
R336 c0 b1152 m19177.5 rH
R337 c-2 b905 m18025.5 rL
R338 c0 b1204 m17120.5 rH
R339 c0 b1120 m15916.5 rD
R340 c0 b960 m15916.5 rW
R341 c-2 b845 m16876.5 rD
R342 c-4 b507 m16876.5 rL
R343 c-1 b795 m15862.5 rW
R344 c-3 b668 m16657.5 rB
R345 c-4 b480 m15989.5 rS
R346 c-4 b474 m15749.5 rU
R347 c-6 b326 m16223.5 rS
R348 c-6 b322 m16060.5 rW
R349 c-8 b164 m16382.5 rB
R350 c-10 b163 m16218.5 rB
R351 c-10 b161 m16055.5 rH
R352 c-12 b159 m15894.5 rL
R353 c-12 b156 m15576.5 rW
R354 c-8 b159 m15888.5 rL
R355 c-7 b316 m15729.5 rJ
R356 c-7 b326 m16203.5 rL
R357 c-6 b318 m15877.5 rU
R358 c-3 b664 m16513.5 rU
R359 c-3 b688 m17177.5 rS
R360 c-3 b676 m16833.5 rS
R361 c-4 b495 m16495.5 rU
R362 c-3 b680 m16990.5 rW
R363 c-5 b531 m17670.5 rU
R364 c-6 b366 m18201.5 rJ
R365 c-5 b564 m18750.5 rL
R366 c-5 b546 m18186.5 rD
R367 c-1 b910 m18186.5 rH
R368 c0 b1038 m17276.5 rL
R369 c-3 b652 m16238.5 rU
R370 c-1 b845 m16890.5 rU
R371 c1 b1302 m18580.5 rS
R372 c2 b1440 m17929.5 rW
R373 c-1 b970 m19369.5 rW
R374 c-3 b816 m20339.5 rL
R375 c-2 b980 m19523.5 rL
R376 c-1 b930 m18543.5 rU
R377 c-3 b780 m19473.5 rH
R378 c-2 b935 m18693.5 rS
R379 c-1 b915 m18226.0 rU
R380 c-2 b960 m19141.0 rB
R381 c-3 b728 m18181.0 rW
R382 c-1 b950 m18909.0 rS
R383 c0 b1110 m18434.0 rW
R384 c-3 b784 m19544.0 rU
R385 c-5 b612 m20328.0 rL
R386 c-3 b792 m19716.0 rL
R387 c-2 b910 m18132.0 rL
R388 c-2 b865 m17222.0 rW
R389 c-1 b905 m18087.0 rW
R390 c0 b1140 m18992.0 rL
R391 c0 b1074 m17852.0 rW
R392 c-1 b950 m18926.0 rL
R393 c-1 b900 m17976.0 rJ
R394 c-3 b776 m19326.0 rB
R395 c-5 b558 m18550.0 rH
R396 c-3 b700 m17434.0 rW
R397 c-3 b756 m18834.0 rH
R398 c-4 b543 m18078.0 rU
R399 c-3 b748 m18621.0 rU
R400 c-2 b970 m19369.0 rL
R401 c-2 b920 m18399.0 rH
R402 c-1 b830 m16559.0 rU
R403 c-3 b696 m17389.0 rD
R404 c-2 b870 m17389.0 rB
R405 c-2 b830 m16519.0 rJ
R406 c-1 b890 m17764.0 rL
R407 c0 b1183 m16874.0 rW
R408 c0 b1086 m18057.0 rL
R409 c0 b1020 m16971.0 rW
R410 c-3 b720 m17991.0 rB
R411 c-4 b519 m17271.0 rB
R412 c-5 b504 m16752.0 rU
R413 c-6 b346 m17256.0 rB
R414 c-7 b340 m16910.0 rB
R415 c-8 b166 m16570.0 rW
R416 c-5 b504 m16736.0 rH
R417 c-6 b326 m16232.0 rU
R418 c-5 b507 m16884.0 rB
R419 c-7 b328 m16377.0 rW
R420 c-5 b504 m16705.0 rD
R421 c-3 b672 m16705.0 rU
R422 c-2 b905 m18049.0 rL
R423 c-1 b860 m17144.0 rL
R424 c-1 b815 m16284.0 rW
R425 c-2 b855 m17099.0 rU
R426 c0 b1260 m17954.0 rU
R427 c0 b1435 m20474.0 rL
R428 c-3 b764 m19039.0 rU
R429 c-4 b597 m19803.0 rS
R430 c-5 b588 m19504.5 rU
R431 c-3 b804 m20092.5 rH
R432 c-5 b579 m19288.5 rH
R433 c-5 b564 m18709.5 rS
R434 c-5 b555 m18427.5 rL
R435 c-4 b522 m17317.5 rL
R436 c-6 b336 m16795.5 rH
R437 c-7 b330 m16459.5 rL
R438 c-4 b474 m15799.5 rW
R439 c-4 b489 m16273.5 rJ
R440 c-6 b342 m17007.5 rL
R441 c-6 b334 m16665.5 rL
R442 c-7 b328 m16331.5 rB
R443 c-9 b161 m16003.5 rU
R444 c-7 b324 m16164.5 rU
R445 c-7 b330 m16488.5 rW
R446 c-6 b344 m17148.5 rH
R447 c-8 b169 m16804.5 rS
R448 c-7 b336 m16720.0 rH
R449 c-3 b656 m16384.0 rB
R450 c-5 b474 m15728.0 rH
R451 c-4 b459 m15254.0 rW
R452 c-4 b474 m15713.0 rH
R453 c-3 b592 m14765.0 rU
R454 c-5 b462 m15357.0 rS
R455 c-5 b456 m15126.0 rL
R456 c-5 b441 m14670.0 rH
R457 c-2 b715 m14229.0 rL
R458 c-2 b680 m13514.0 rU
R459 c-4 b426 m14194.0 rU
R460 c-4 b441 m14620.0 rU
R461 c-5 b453 m15061.0 rH
R462 c-4 b441 m14608.0 rL
R463 c-4 b426 m14167.0 rL
R464 c-7 b276 m13741.0 rS
R465 c-8 b137 m13603.0 rL
R466 c-4 b405 m13466.0 rS
R467 c-4 b399 m13263.5 rD
R468 c-8 b133 m13263.5 rL
R469 c-6 b260 m12997.5 rJ
R470 c-7 b268 m13387.5 rS
R471 c-6 b266 m13253.5 rU
R472 c-5 b414 m13785.5 rW
R473 c-8 b142 m14199.5 rB
R474 c-8 b141 m14057.5 rD
R475 c-9 b141 m14057.5 rH
R476 c-8 b140 m13916.5 rH
R477 c-7 b276 m13776.5 rL
R478 c-7 b272 m13500.5 rW
R479 c-6 b276 m13772.5 rL
R480 c-5 b405 m13496.5 rU
R481 c-2 b700 m13901.5 rL
R482 c-3 b532 m13201.5 rL
R483 c-5 b381 m12669.5 rU
R484 c-5 b393 m13050.5 rW
R485 c-6 b270 m13443.5 rW
R486 c-3 b552 m13713.5 rU
R487 c-4 b429 m14265.5 rL
R488 c-6 b278 m13836.5 rS
R489 c-7 b274 m13697.5 rH
R490 c-7 b270 m13423.5 rU
R491 c-10 b137 m13693.5 rB
R492 c-11 b136 m13556.5 rB
R493 c-12 b135 m13420.5 rW
R494 c-7 b272 m13555.5 rH
R495 c-6 b266 m13283.5 rB
R496 c-7 b262 m13017.5 rU
R497 c-6 b266 m13279.5 rU
R498 c-7 b272 m13545.5 rU
R499 c-5 b417 m13817.5 rW
R500 c-4 b429 m14234.5 rJ
R501 c-4 b447 m14878.5 rW
R502 c-3 b632 m15772.5 rW
R503 c-2 b825 m16404.5 rL
R504 c-2 b780 m15579.5 rD
R505 c-3 b624 m15579.5 rU
R506 c-4 b489 m16203.5 rD
R507 c-3 b652 m16203.5 rW
R508 c-6 b338 m16855.5 rB
R509 c-5 b498 m16517.5 rS
R510 c-6 b326 m16268.5 rW
R511 c-4 b498 m16594.5 rL
R512 c-2 b805 m16096.5 rU
R513 c-1 b850 m16901.5 rL
R514 c-1 b805 m16051.5 rU
R515 c-2 b845 m16856.5 rW
R516 c-2 b890 m17701.5 rU
R517 c-3 b744 m18591.5 rH
R518 c-2 b895 m17847.5 rL
R519 c-4 b510 m16952.5 rL
R520 c-3 b640 m15932.5 rW
R521 c-6 b332 m16572.5 rL
R522 c-7 b326 m16240.5 rW
R523 c-9 b166 m16566.5 rL
R524 c-10 b165 m16400.5 rL
R525 c-12 b163 m16235.5 rW
R526 c-11 b164 m16398.5 rJ
R527 c-11 b167 m16644.5 rW
R528 c-12 b169 m16811.5 rW
R529 c-9 b170 m16980.5 rD
R530 c-7 b340 m16980.5 rW
R531 c-9 b174 m17320.5 rW
R532 c-7 b350 m17494.5 rL
R533 c-10 b172 m17144.5 rB
R534 c-11 b170 m16972.5 rW
R535 c-9 b174 m17312.5 rJ
R536 c-9 b176 m17573.5 rL
R537 c-8 b173 m17221.5 rW
R538 c-6 b348 m17394.5 rS
R539 c-7 b346 m17220.5 rW
R540 c-5 b540 m17912.5 rH
R541 c-8 b174 m17372.5 rW
R542 c-8 b176 m17546.5 rS
R543 c-9 b175 m17458.5 rW
R544 c-10 b177 m17633.5 rD
R545 c-7 b354 m17633.5 rH
R546 c-9 b173 m17279.5 rL
R547 c-8 b172 m17106.5 rU
R548 c-10 b173 m17278.5 rL
R549 c-8 b172 m17105.5 rU
R550 c-9 b173 m17277.5 rD
R551 c-13 b173 m17277.5 rD
R552 c-12 b173 m17277.5 rL
R553 c-11 b172 m17104.5 rU
R554 c-10 b173 m17276.5 rL
R555 c-12 b172 m17103.5 rW
R556 c-11 b175 m17447.5 rU
R557 c-10 b177 m17622.5 rJ
R558 c-9 b179 m17888.5 rW
R559 c-5 b543 m18067.5 rW
R560 c-7 b374 m18610.5 rS
R561 c-7 b370 m18423.5 rU
R562 c-9 b188 m18793.5 rS
R563 c-10 b187 m18699.5 rB
R564 c-11 b186 m18512.5 rL
R565 c-9 b182 m18140.5 rS
R566 c-10 b181 m18049.5 rL
R567 c-7 b358 m17868.5 rU
R568 c-5 b549 m18226.5 rB
R569 c-6 b354 m17677.5 rD
R570 c-9 b177 m17677.5 rL
R571 c-8 b176 m17500.5 rL
R572 c-8 b174 m17324.5 rH
R573 c-5 b516 m17150.5 rW
R574 c-9 b177 m17666.5 rW
R575 c-11 b179 m17843.5 rL
R576 c-11 b177 m17664.5 rW
R577 c-10 b181 m18018.5 rL
R578 c-9 b179 m17837.5 rW
R579 c-8 b181 m18016.5 rL
R580 c-5 b537 m17835.5 rU
R581 c-7 b368 m18372.5 rU
R582 c-7 b376 m18740.5 rS
R583 c-8 b186 m18552.5 rU
R584 c-4 b570 m18924.5 rS
R585 c-5 b561 m18639.5 rS
R586 c-3 b736 m18359.0 rU
R587 c-3 b764 m19095.0 rW
R588 c-6 b398 m19859.0 rU
R589 c-7 b414 m20655.0 rL
R590 c-7 b406 m20241.0 rU
R591 c-8 b211 m21053.0 rS
R592 c-9 b210 m20947.5 rU
R593 c-7 b428 m21367.5 rJ
R594 c-7 b442 m22009.5 rU
R595 c-7 b450 m22451.5 rJ
R596 c-7 b464 m23126.5 rW
R597 c-5 b708 m23590.5 rU
R598 c-5 b729 m24298.5 rJ
R599 c-5 b762 m25392.5 rU
R600 c-6 b524 m26154.5 rJ
R601 c-6 b540 m26940.5 rU
R602 c-5 b825 m27480.5 rU
R603 c-5 b852 m28305.5 rL
R604 c-6 b550 m27453.5 rB
R605 c-5 b810 m26903.5 rH
R606 c-5 b783 m26093.5 rU
R607 c-6 b538 m26876.5 rU
R608 c-7 b550 m27414.5 rW
R609 c-4 b840 m27964.5 rU
R610 c-6 b578 m28804.5 rW
R611 c-6 b588 m29382.5 rH
R612 c-8 b288 m28794.5 rL
R613 c-7 b566 m28218.5 rS
R614 c-8 b280 m27935.5 rW
R615 c-10 b285 m28495.5 rU
R616 c-6 b576 m28780.5 rU
R617 c-7 b588 m29356.5 rH
R618 c-8 b288 m28768.5 rD
R619 c-6 b576 m28768.5 rU
R620 c-6 b588 m29344.5 rL
R621 c-4 b864 m28756.5 rU
R622 c-4 b915 m30484.5 rW
R623 c-7 b628 m31399.5 rB
R624 c-8 b308 m30771.5 rB
R625 c-9 b305 m30463.5 rL
R626 c-8 b299 m29853.5 rU
R627 c-8 b302 m30152.5 rU
R628 c-10 b305 m30454.5 rW
R629 c-8 b308 m30759.5 rB
R630 c-10 b305 m30451.5 rW
R631 c-8 b308 m30756.5 rS
R632 c-9 b307 m30602.5 rU
R633 c-7 b620 m30909.5 rB
R634 c-8 b303 m30289.5 rU
R635 c-8 b306 m30592.5 rW
R636 c-6 b618 m30898.5 rU
R637 c-6 b644 m32134.5 rB
R638 c-7 b630 m31490.5 rD
R639 c-3 b1260 m31490.5 rW
R640 c-3 b1312 m32750.5 rW
R641 c-3 b1416 m35374.5 rL
R642 c-1 b1700 m33958.5 rB
R643 c-1 b1615 m32258.5 rL
R644 c0 b1842 m30643.5 rU
R645 c-2 b1625 m32485.5 rL
R646 c-3 b1236 m30860.5 rB
R647 c-1 b1485 m29624.5 rU
R648 c-2 b1560 m31109.5 rU
R649 c-2 b1635 m32669.5 rW
R650 c0 b2408 m34304.5 rL
R651 c0 b2233 m31896.5 rU
R652 c-2 b1710 m34129.5 rL
R653 c-2 b1625 m32419.5 rL
R654 c-1 b1540 m30794.5 rH
R655 c-2 b1465 m29254.5 rL
R656 c-4 b834 m27789.5 rS
R657 c-5 b822 m27372.5 rU
R658 c-4 b846 m28194.5 rW
R659 c-2 b1455 m29040.5 rD
R660 c-3 b1164 m29040.5 rH
R661 c-4 b837 m27876.5 rB
R662 c-3 b1084 m27039.5 rH
R663 c-1 b1300 m25955.5 rW
R664 c0 b1638 m27255.5 rS
R665 c-1 b1325 m26436.5 rL
R666 c0 b1512 m25111.5 rU
R667 c-1 b1335 m26623.5 rU
R668 c-2 b1465 m29293.5 rD
R669 c-3 b1172 m29293.5 rU
R670 c-2 b1525 m30465.5 rL
R671 c0 b2030 m28940.5 rW
R672 c0 b1860 m30970.5 rB
R673 c-1 b1460 m29110.5 rL
R674 c0 b1662 m27650.5 rB
R675 c-1 b1300 m25988.5 rL
R676 c-2 b1235 m24688.5 rL
R677 c-2 b1175 m23453.5 rJ
R678 c-3 b1012 m25216.5 rL
R679 c-3 b972 m24204.5 rW
R680 c-3 b1048 m26148.5 rD
R681 c-2 b1310 m26148.5 rL
R682 c-2 b1245 m24838.5 rD
R683 c-1 b1245 m24838.5 rL
R684 c0 b1416 m23593.5 rU
R685 c0 b1757 m25009.5 rD
R686 c0 b1506 m25009.5 rW
R687 c2 b2529 m28021.5 rW
R688 c1 b2142 m30550.5 rW
R689 c3 b2943 m32692.5 rL
R690 c3 b2682 m29749.5 rU
R691 c2 b2600 m32431.5 rB
R692 c0 b1794 m29831.5 rL
R693 c0 b1686 m28037.5 rW
R694 c1 b2384 m29723.5 rB
R695 c-1 b1370 m27339.5 rL
R696 c-2 b1300 m25969.5 rW
R697 c-2 b1365 m27269.5 rD
R698 c-2 b1365 m27269.5 rL
R699 c-1 b1300 m25904.5 rU
R700 c-2 b1365 m27204.5 rL
R701 c-1 b1295 m25839.5 rD
R702 c-3 b1036 m25839.5 rB
R703 c-3 b996 m24803.5 rJ
R704 c-4 b789 m26297.5 rJ
R705 c-6 b550 m27481.5 rU
R706 c-6 b562 m28031.5 rB
R707 c-7 b550 m27469.5 rW
R708 c-7 b562 m28019.5 rU
R709 c-8 b286 m28581.5 rL
R710 c-5 b849 m28295.5 rU
R711 c-7 b584 m29144.5 rU
R712 c-5 b894 m29728.5 rW
R713 c-4 b948 m31516.5 rW
R714 c-2 b1625 m32464.5 rU
R715 c-2 b1705 m34089.5 rU
R716 c-3 b1432 m35794.5 rB
R717 c-4 b1032 m34362.5 rW
R718 c-1 b1770 m35394.5 rU
R719 c-1 b1860 m37164.5 rU
R720 c1 b3128 m39024.5 rD
R721 c1 b2737 m39024.5 rB
R722 c-1 b1815 m36287.5 rH
R723 c-3 b1380 m34472.5 rJ
R724 c-4 b1098 m36542.5 rU
R725 c-3 b1508 m37640.5 rW
R726 c-5 b1176 m39148.5 rB
R727 c-6 b760 m37972.5 rU
R728 c-4 b1164 m38732.5 rU
R729 c-7 b798 m39896.5 rS
