============ BLACKJACK AI LOG ============
R90 c-10 b99 m9854.5 rU
R91 c-10 b100 m9953.5 rW
R92 c-10 b101 m10053.5 rL
R93 c-10 b100 m9952.5 rL
R94 c-10 b99 m9852.5 rL
R95 c-10 b98 m9753.5 rB
R96 c-10 b97 m9655.5 rL
R97 c-10 b96 m9558.5 rL
R98 c-10 b95 m9462.5 rL
R99 c-10 b94 m9367.5 rB
R100 c-10 b93 m9273.5 rD
R101 c-10 b93 m9273.5 rW
R102 c-10 b95 m9459.5 rW
R103 c-10 b96 m9554.5 rL
R104 c-10 b95 m9458.5 rW
R105 c-10 b97 m9648.5 rL
R106 c-10 b96 m9551.5 rU
R107 c-10 b97 m9647.5 rB
R108 c-10 b96 m9550.5 rJ
R109 c-10 b97 m9694.5 rW
R110 c-10 b98 m9791.5 rU
R111 c-10 b100 m9987.5 rD
R112 c-10 b100 m9987.5 rW
R113 c-10 b101 m10087.5 rU
R114 c-10 b102 m10188.5 rS
R115 c-10 b102 m10137.5 rB
R116 c-10 b101 m10035.5 rB
R117 c-10 b100 m9934.5 rU
R118 c-10 b101 m10034.5 rW
R119 c-10 b102 m10135.5 rH
R120 c-10 b101 m10033.5 rW
R121 c-10 b102 m10134.5 rS
R122 c-10 b101 m10083.5 rL
R123 c-10 b100 m9982.5 rU
R124 c-10 b101 m10082.5 rB
R125 c-10 b100 m9981.5 rS
R126 c-10 b100 m9931.5 rL
R127 c-10 b99 m9831.5 rS
R128 c-10 b98 m9782.0 rW
R129 c-10 b100 m9978.0 rH
R130 c-10 b98 m9778.0 rU
R131 c-10 b99 m9876.0 rU
R132 c-10 b100 m9975.0 rH
R133 c-10 b99 m9875.0 rW
R134 c-10 b100 m9974.0 rS
R135 c-10 b100 m9924.0 rU
R136 c-10 b101 m10024.0 rS
R137 c-10 b100 m9973.5 rB
R138 c-10 b99 m9873.5 rU
R139 c-10 b100 m9972.5 rW
R140 c-10 b101 m10072.5 rU
R141 c-10 b103 m10274.5 rW
R142 c-10 b104 m10377.5 rU
R143 c-10 b105 m10481.5 rW
R144 c-10 b106 m10586.5 rW
R145 c-10 b107 m10692.5 rD
R146 c-10 b107 m10692.5 rW
R147 c-10 b108 m10799.5 rL
R148 c-10 b107 m10691.5 rL
R149 c-10 b106 m10584.5 rB
R150 c-10 b105 m10478.5 rW
R151 c-10 b106 m10583.5 rW
R152 c-10 b107 m10689.5 rU
R153 c-10 b110 m10903.5 rU
R154 c-10 b112 m11123.5 rU
R155 c-10 b113 m11235.5 rU
R156 c-10 b114 m11348.5 rU
R157 c-10 b115 m11462.5 rB
R158 c-10 b114 m11347.5 rL
R159 c-10 b113 m11233.5 rB
R160 c-10 b112 m11120.5 rU
R161 c-10 b114 m11344.5 rU
R162 c-10 b115 m11458.5 rS
R163 c-10 b115 m11401.0 rU
R164 c-10 b116 m11516.0 rW
R165 c-10 b117 m11632.0 rS
R166 c-10 b116 m11573.5 rU
R167 c-10 b117 m11689.5 rS
R168 c-10 b117 m11631.0 rW
R169 c-10 b118 m11748.0 rB
R170 c-10 b117 m11630.0 rU
R171 c-10 b119 m11864.0 rW
R172 c-10 b120 m11983.0 rU
R173 c-10 b122 m12103.0 rU
R174 c-10 b123 m12225.0 rJ
R175 c-10 b125 m12410.0 rL
R176 c-10 b123 m12285.0 rU
R177 c-10 b125 m12408.0 rW
R178 c-10 b127 m12658.0 rW
R179 c-10 b130 m12912.0 rS
R180 c-10 b129 m12847.0 rL
R181 c-10 b128 m12718.0 rS
R182 c-10 b127 m12654.0 rJ
R183 c-10 b129 m12845.0 rW
R184 c-10 b130 m12974.0 rL
R185 c-10 b129 m12844.0 rL
R186 c-10 b128 m12715.0 rL
R187 c-10 b126 m12587.0 rL
R188 c-10 b125 m12461.0 rB
R189 c-10 b124 m12336.0 rH
R190 c-10 b123 m12212.0 rL
R191 c-10 b121 m12089.0 rS
R192 c-10 b121 m12028.5 rW
R193 c-10 b122 m12149.5 rU
R194 c-10 b123 m12271.5 rU
R195 c-10 b124 m12394.5 rW
R196 c-10 b126 m12518.5 rH
R197 c-10 b124 m12392.5 rD
R198 c-10 b124 m12392.5 rS
R199 c-10 b124 m12330.5 rH
R200 c-10 b123 m12206.5 rL
R201 c-10 b121 m12083.5 rW
R202 c-10 b123 m12204.5 rW
R203 c-10 b124 m12327.5 rU
R204 c-10 b125 m12451.5 rB
R205 c-10 b124 m12326.5 rL
R206 c-10 b123 m12202.5 rU
R207 c-10 b124 m12325.5 rL
R208 c-10 b121 m12077.5 rW
R209 c-10 b122 m12198.5 rJ
R210 c-10 b124 m12381.5 rU
R211 c-10 b126 m12505.5 rU
R212 c-10 b127 m12631.5 rU
R213 c-10 b129 m12885.5 rW
R214 c-10 b131 m13014.5 rS
R215 c-10 b130 m12949.0 rW
R216 c-10 b131 m13079.0 rL
R217 c-10 b129 m12817.0 rD
R218 c-10 b129 m12817.0 rS
R219 c-10 b128 m12752.5 rL
R220 c-10 b127 m12624.5 rH
R221 c-10 b125 m12497.5 rD
R222 c-10 b125 m12497.5 rL
R223 c-10 b124 m12372.5 rL
R224 c-10 b123 m12248.5 rJ
R225 c-10 b125 m12433.5 rU
R226 c-10 b126 m12558.5 rW
R227 c-10 b127 m12684.5 rU
R228 c-10 b129 m12811.5 rW
R229 c-10 b130 m12940.5 rU
R230 c-10 b133 m13200.5 rB
R231 c-10 b131 m13067.5 rL
R232 c-10 b130 m12936.5 rW
R233 c-10 b131 m13066.5 rD
R234 c-10 b131 m13066.5 rU
R235 c-10 b132 m13197.5 rU
R236 c-10 b134 m13329.5 rW
R237 c-10 b135 m13463.5 rU
R238 c-10 b136 m13598.5 rU
R239 c-10 b138 m13734.5 rL
R240 c-10 b136 m13596.5 rU
R241 c-10 b139 m13868.5 rU
R242 c-10 b141 m14007.5 rW
R243 c-10 b142 m14148.5 rL
R244 c-10 b141 m14006.5 rU
R245 c-10 b142 m14147.5 rS
R246 c-10 b141 m14076.5 rL
R247 c-10 b140 m13935.5 rL
R248 c-10 b137 m13655.5 rB
R249 c-10 b136 m13518.5 rU
R250 c-10 b138 m13790.5 rU
R251 c-10 b140 m13928.5 rU
R252 c-10 b141 m14068.5 rH
R253 c-10 b140 m13927.5 rS
R254 c-10 b139 m13857.5 rB
R255 c-10 b138 m13718.5 rL
R256 c-10 b136 m13580.5 rW
R257 c-10 b138 m13716.5 rS
R258 c-10 b137 m13647.5 rH
R259 c-10 b136 m13510.5 rH
R260 c-10 b134 m13374.5 rL
R261 c-10 b133 m13240.5 rU
R262 c-10 b134 m13373.5 rU
R263 c-10 b137 m13641.5 rW
R264 c-10 b138 m13778.5 rU
R265 c-10 b140 m13916.5 rW
R266 c-10 b141 m14056.5 rB
R267 c-10 b140 m13915.5 rL
R268 c-10 b138 m13775.5 rL
R269 c-10 b135 m13499.5 rW
R270 c-10 b137 m13634.5 rU
R271 c-10 b138 m13771.5 rU
R272 c-10 b140 m13909.5 rB
R273 c-10 b138 m13769.5 rW
R274 c-10 b140 m13907.5 rL
R275 c-10 b138 m13767.5 rL
R276 c-10 b137 m13629.5 rB
R277 c-10 b135 m13492.5 rL
R278 c-10 b134 m13357.5 rW
R279 c-10 b135 m13491.5 rS
R280 c-10 b135 m13424.0 rW
R281 c-10 b136 m13559.0 rW
R282 c-10 b137 m13695.0 rS
R283 c-10 b137 m13626.5 rB
R284 c-10 b135 m13489.5 rU
R285 c-10 b137 m13624.5 rW
R286 c-10 b138 m13761.5 rU
R287 c-10 b139 m13899.5 rH
R288 c-10 b138 m13760.5 rW
R289 c-10 b139 m13898.5 rU
R290 c-10 b141 m14037.5 rL
R291 c-10 b139 m13896.5 rU
R292 c-10 b141 m14035.5 rS
R293 c-10 b140 m13965.0 rL
R294 c-10 b139 m13825.0 rW
R295 c-10 b140 m13964.0 rD
R296 c-10 b140 m13964.0 rL
R297 c-10 b139 m13824.0 rH
R298 c-10 b137 m13685.0 rL
R299 c-10 b135 m13411.0 rU
R300 c-10 b137 m13681.0 rB
R301 c-10 b136 m13544.0 rB
R302 c-10 b135 m13408.0 rH
R303 c-10 b133 m13273.0 rW
R304 c-10 b136 m13539.0 rB
R305 c-10 b135 m13403.0 rH
R306 c-10 b133 m13268.0 rH
R307 c-10 b132 m13135.0 rL
R308 c-10 b131 m13003.0 rB
R309 c-10 b129 m12872.0 rB
R310 c-10 b128 m12743.0 rD
R311 c-10 b128 m12743.0 rD
R312 c-10 b128 m12743.0 rL
R313 c-10 b127 m12615.0 rH
R314 c-10 b125 m12488.0 rW
R315 c-10 b128 m12738.0 rU
R316 c-10 b129 m12866.0 rL
R317 c-10 b128 m12737.0 rD
R318 c-10 b128 m12737.0 rS
R319 c-10 b127 m12673.0 rB
R320 c-10 b126 m12546.0 rW
R321 c-10 b127 m12672.0 rU
R322 c-10 b130 m12926.0 rB
R323 c-10 b128 m12796.0 rB
R324 c-10 b127 m12668.0 rW
R325 c-10 b128 m12795.0 rL
R326 c-10 b127 m12667.0 rH
R327 c-10 b126 m12540.0 rD
R328 c-10 b126 m12540.0 rB
R329 c-10 b125 m12414.0 rD
R330 c-10 b125 m12414.0 rL
R331 c-10 b123 m12289.0 rL
R332 c-10 b122 m12166.0 rL
R333 c-10 b121 m12044.0 rL
R334 c-10 b120 m11923.0 rU
R335 c-10 b121 m12043.0 rU
R336 c-10 b122 m12164.0 rB
R337 c-10 b121 m12042.0 rL
R338 c-10 b120 m11921.0 rL
R339 c-10 b119 m11801.0 rL
R340 c-10 b117 m11682.0 rL
R341 c-10 b116 m11565.0 rU
R342 c-10 b117 m11681.0 rH
R343 c-10 b116 m11564.0 rW
R344 c-10 b117 m11680.0 rD
R345 c-10 b117 m11680.0 rU
R346 c-10 b120 m11914.0 rU
R347 c-10 b121 m12034.0 rL
R348 c-10 b120 m11913.0 rW
R349 c-10 b121 m12033.0 rU
R350 c-10 b122 m12154.0 rW
R351 c-10 b123 m12276.0 rS
R352 c-10 b123 m12214.5 rU
R353 c-10 b124 m12337.5 rU
R354 c-10 b125 m12461.5 rU
R355 c-10 b126 m12586.5 rL
R356 c-10 b125 m12460.5 rH
R357 c-10 b124 m12335.5 rU
R358 c-10 b126 m12583.5 rU
R359 c-10 b128 m12709.5 rB
R360 c-10 b126 m12581.5 rB
R361 c-10 b125 m12455.5 rW
R362 c-10 b126 m12580.5 rU
R363 c-10 b128 m12706.5 rD
R364 c-10 b128 m12706.5 rW
R365 c-10 b129 m12834.5 rL
R366 c-10 b128 m12705.5 rW
R367 c-10 b129 m12833.5 rW
R368 c-10 b130 m12962.5 rU
R369 c-10 b131 m13092.5 rW
R370 c-10 b133 m13223.5 rH
R371 c-10 b131 m13090.5 rB
R372 c-10 b130 m12959.5 rB
R373 c-10 b129 m12829.5 rJ
R374 c-10 b131 m13023.5 rB
R375 c-10 b129 m12892.5 rL
R376 c-10 b128 m12763.5 rL
R377 c-10 b127 m12635.5 rD
R378 c-10 b127 m12635.5 rL
R379 c-10 b126 m12508.5 rS
R380 c-10 b125 m12445.5 rU
R381 c-10 b126 m12570.5 rW
R382 c-10 b127 m12696.5 rW
R383 c-10 b129 m12823.5 rW
R384 c-10 b130 m12952.5 rB
R385 c-10 b129 m12822.5 rB
R386 c-10 b127 m12693.5 rU
R387 c-10 b129 m12820.5 rL
R388 c-10 b127 m12691.5 rD
R389 c-10 b127 m12691.5 rL
R390 c-10 b126 m12564.5 rL
R391 c-10 b125 m12438.5 rL
R392 c-10 b124 m12313.5 rD
R393 c-10 b124 m12313.5 rD
R394 c-10 b124 m12313.5 rW
R395 c-10 b125 m12437.5 rS
R396 c-10 b124 m12375.0 rL
R397 c-10 b123 m12251.0 rW
R398 c-10 b124 m12374.0 rU
R399 c-10 b127 m12622.0 rU
R400 c-10 b128 m12749.0 rW
R401 c-10 b131 m13005.0 rS
R402 c-10 b130 m12939.5 rL
R403 c-10 b129 m12809.5 rH
R404 c-10 b127 m12680.5 rL
R405 c-10 b125 m12426.5 rL
R406 c-10 b124 m12301.5 rL
R407 c-10 b121 m12053.5 rU
R408 c-10 b122 m12174.5 rW
R409 c-10 b125 m12418.5 rL
R410 c-10 b122 m12168.5 rU
R411 c-10 b123 m12290.5 rU
R412 c-10 b125 m12413.5 rU
R413 c-10 b126 m12538.5 rH
R414 c-10 b125 m12412.5 rU
R415 c-10 b126 m12537.5 rU
R416 c-10 b127 m12663.5 rD
R417 c-10 b127 m12663.5 rL
R418 c-10 b126 m12536.5 rJ
R419 c-10 b128 m12725.5 rU
R420 c-10 b129 m12853.5 rS
R421 c-10 b128 m12789.0 rU
R422 c-10 b130 m12917.0 rJ
R423 c-10 b132 m13112.0 rL
R424 c-10 b130 m12980.0 rU
R425 c-10 b132 m13110.0 rH
R426 c-10 b129 m12846.0 rJ
R427 c-10 b131 m13040.0 rL
R428 c-10 b130 m12909.0 rU
R429 c-10 b131 m13039.0 rU
R430 c-10 b132 m13170.0 rH
R431 c-10 b130 m12906.0 rD
R432 c-10 b130 m12906.0 rU
R433 c-10 b131 m13036.0 rH
R434 c-10 b130 m12905.0 rD
R435 c-10 b130 m12905.0 rL
R436 c-10 b128 m12775.0 rS
R437 c-10 b128 m12711.0 rU
R438 c-10 b129 m12839.0 rW
R439 c-10 b130 m12968.0 rW
R440 c-10 b131 m13098.0 rH
R441 c-10 b130 m12967.0 rU
R442 c-10 b131 m13097.0 rS
R443 c-10 b131 m13031.5 rH
R444 c-10 b130 m12900.5 rU
R445 c-10 b131 m13030.5 rS
R446 c-10 b130 m12965.0 rH
R447 c-10 b129 m12835.0 rU
R448 c-10 b130 m12964.0 rW
R449 c-10 b131 m13094.0 rU
R450 c-10 b133 m13225.0 rB
R451 c-10 b131 m13092.0 rU
R452 c-10 b134 m13354.0 rS
R453 c-10 b133 m13287.0 rU
R454 c-10 b135 m13420.0 rW
R455 c-10 b136 m13555.0 rU
R456 c-10 b137 m13691.0 rW
R457 c-10 b140 m13965.0 rB
R458 c-10 b139 m13825.0 rB
R459 c-10 b137 m13686.0 rW
R460 c-10 b139 m13823.0 rH
R461 c-10 b137 m13684.0 rB
R462 c-10 b136 m13547.0 rL
R463 c-10 b135 m13411.0 rD
R464 c-10 b135 m13411.0 rB
R465 c-10 b133 m13276.0 rW
R466 c-10 b135 m13409.0 rH
R467 c-10 b133 m13274.0 rU
R468 c-10 b135 m13407.0 rS
R469 c-10 b134 m13339.5 rB
R470 c-10 b133 m13205.5 rD
R471 c-10 b133 m13205.5 rW
R472 c-10 b134 m13338.5 rJ
R473 c-10 b136 m13539.5 rH
R474 c-10 b135 m13403.5 rD
R475 c-10 b135 m13403.5 rU
R476 c-10 b136 m13538.5 rL
R477 c-10 b133 m13266.5 rW
R478 c-10 b134 m13399.5 rB
R479 c-10 b133 m13265.5 rJ
R480 c-10 b135 m13465.5 rH
R481 c-10 b134 m13330.5 rU
R482 c-10 b135 m13464.5 rU
R483 c-10 b136 m13599.5 rL
R484 c-10 b135 m13463.5 rL
R485 c-10 b134 m13328.5 rU
R486 c-10 b135 m13462.5 rU
R487 c-10 b136 m13597.5 rH
R488 c-10 b135 m13461.5 rL
R489 c-10 b134 m13326.5 rU
R490 c-10 b135 m13460.5 rB
R491 c-10 b134 m13325.5 rB
R492 c-10 b132 m13191.5 rL
R493 c-10 b131 m13059.5 rU
R494 c-10 b132 m13190.5 rS
R495 c-10 b132 m13124.5 rL
R496 c-10 b130 m12992.5 rJ
R497 c-10 b132 m13187.5 rW
R498 c-10 b134 m13319.5 rU
R499 c-10 b136 m13587.5 rH
R500 c-10 b135 m13451.5 rW
R501 c-10 b138 m13721.5 rL
R502 c-10 b136 m13583.5 rD
R503 c-10 b136 m13583.5 rU
R504 c-10 b138 m13719.5 rL
R505 c-10 b135 m13443.5 rB
R506 c-10 b134 m13308.5 rU
R507 c-10 b135 m13442.5 rW
R508 c-10 b136 m13577.5 rD
R509 c-10 b136 m13577.5 rS
R510 c-10 b136 m13509.5 rW
R511 c-10 b137 m13645.5 rJ
R512 c-10 b139 m13851.5 rD
R513 c-10 b139 m13851.5 rU
R514 c-10 b140 m13990.5 rD
R515 c-10 b140 m13990.5 rU
R516 c-10 b142 m14130.5 rL
R517 c-10 b140 m13988.5 rU
R518 c-10 b142 m14128.5 rB
R519 c-10 b140 m13986.5 rU
R520 c-10 b143 m14266.5 rW
R521 c-10 b145 m14409.5 rU
R522 c-10 b147 m14699.5 rU
R523 c-10 b149 m14846.5 rB
R524 c-10 b147 m14697.5 rL
R525 c-10 b146 m14550.5 rU
R526 c-10 b147 m14696.5 rU
R527 c-10 b149 m14843.5 rU
R528 c-10 b150 m14992.5 rL
R529 c-10 b149 m14842.5 rB
R530 c-10 b147 m14693.5 rW
R531 c-10 b149 m14840.5 rL
R532 c-10 b147 m14691.5 rU
R533 c-10 b149 m14838.5 rL
R534 c-10 b147 m14689.5 rU
R535 c-10 b150 m14983.5 rS
R536 c-10 b150 m14908.5 rU
R537 c-10 b151 m15058.5 rD
R538 c-10 b151 m15058.5 rD
R539 c-10 b151 m15058.5 rW
R540 c-10 b153 m15209.5 rW
R541 c-10 b154 m15362.5 rS
R542 c-10 b153 m15285.5 rW
R543 c-10 b155 m15438.5 rB
R544 c-10 b153 m15283.5 rL
R545 c-10 b152 m15130.5 rH
R546 c-10 b150 m14978.5 rL
R547 c-10 b147 m14678.5 rW
R548 c-10 b150 m14972.5 rW
R549 c-10 b152 m15122.5 rW
R550 c-10 b153 m15274.5 rU
R551 c-10 b155 m15427.5 rD
R552 c-10 b155 m15427.5 rL
R553 c-10 b153 m15272.5 rW
R554 c-10 b155 m15425.5 rD
R555 c-10 b155 m15425.5 rH
R556 c-10 b153 m15270.5 rL
R557 c-10 b150 m14964.5 rD
R558 c-10 b150 m14964.5 rU
R559 c-10 b152 m15114.5 rL
R560 c-10 b150 m14962.5 rS
R561 c-10 b149 m14887.5 rU
R562 c-10 b151 m15036.5 rS
R563 c-10 b150 m14961.0 rS
R564 c-10 b149 m14886.0 rW
R565 c-10 b151 m15035.0 rB
R566 c-10 b149 m14884.0 rL
R567 c-10 b148 m14735.0 rJ
R568 c-10 b150 m14957.0 rH
R569 c-10 b149 m14807.0 rB
R570 c-10 b147 m14658.0 rU
R571 c-10 b149 m14805.0 rW
R572 c-10 b150 m14954.0 rS
R573 c-10 b149 m14879.0 rL
R574 c-10 b148 m14730.0 rU
R575 c-10 b149 m14878.0 rU
R576 c-10 b151 m15027.0 rD
R577 c-10 b151 m15027.0 rB
R578 c-10 b149 m14876.0 rW
R579 c-10 b151 m15025.0 rB
R580 c-10 b149 m14874.0 rD
R581 c-10 b149 m14874.0 rB
R582 c-10 b148 m14725.0 rL
R583 c-10 b146 m14577.0 rL
R584 c-10 b145 m14431.0 rU
R585 c-10 b146 m14576.0 rL
R586 c-10 b145 m14430.0 rH
R587 c-10 b143 m14285.0 rH
R588 c-10 b142 m14142.0 rU
R589 c-10 b145 m14426.0 rU
R590 c-10 b146 m14571.0 rW
R591 c-10 b148 m14717.0 rL
R592 c-10 b146 m14569.0 rS
R593 c-10 b145 m14496.0 rU
R594 c-10 b147 m14641.0 rW
R595 c-10 b148 m14788.0 rL
R596 c-10 b147 m14640.0 rD
R597 c-10 b147 m14640.0 rU
R598 c-10 b148 m14787.0 rJ
R599 c-10 b151 m15009.0 rS
R600 c-10 b150 m14933.5 rU
R601 c-10 b151 m15083.5 rU
R602 c-10 b153 m15234.5 rJ
R603 c-10 b155 m15464.5 rL
R604 c-10 b154 m15309.5 rL
R605 c-10 b152 m15155.5 rU
R606 c-10 b154 m15307.5 rU
R607 c-10 b155 m15461.5 rW
R608 c-10 b157 m15616.5 rU
R609 c-10 b158 m15773.5 rS
R610 c-10 b157 m15694.5 rJ
R611 c-10 b160 m15930.5 rW
R612 c-10 b161 m16090.5 rD
R613 c-10 b161 m16090.5 rW
R614 c-10 b163 m16251.5 rU
R615 c-10 b165 m16414.5 rU
R616 c-10 b166 m16579.5 rD
R617 c-10 b166 m16579.5 rU
R618 c-10 b168 m16745.5 rU
R619 c-10 b170 m16913.5 rB
R620 c-10 b168 m16743.5 rU
R621 c-10 b171 m17079.5 rL
R622 c-10 b170 m16908.5 rH
R623 c-10 b166 m16568.5 rL
R624 c-10 b165 m16402.5 rU
R625 c-10 b166 m16567.5 rS
R626 c-10 b165 m16484.5 rL
R627 c-10 b164 m16319.5 rU
R628 c-10 b167 m16647.5 rU
R629 c-10 b169 m16814.5 rH
R630 c-10 b167 m16645.5 rS
R631 c-10 b166 m16562.0 rH
R632 c-10 b164 m16396.0 rU
R633 c-10 b166 m16560.0 rW
R634 c-10 b168 m16726.0 rL
R635 c-10 b166 m16558.0 rW
R636 c-10 b168 m16724.0 rL
R637 c-10 b166 m16556.0 rU
R638 c-10 b169 m16888.0 rW
R639 c-10 b171 m17057.0 rD
R640 c-10 b171 m17057.0 rW
R641 c-10 b173 m17228.0 rU
R642 c-10 b176 m17574.0 rL
R643 c-10 b174 m17398.0 rW
R644 c-10 b176 m17572.0 rD
R645 c-10 b176 m17572.0 rL
R646 c-10 b174 m17396.0 rD
R647 c-10 b174 m17396.0 rW
R648 c-10 b176 m17570.0 rH
R649 c-10 b174 m17394.0 rW
R650 c-10 b178 m17742.0 rD
R651 c-10 b178 m17742.0 rW
R652 c-10 b180 m17920.0 rL
R653 c-10 b178 m17740.0 rB
R654 c-10 b176 m17562.0 rH
R655 c-10 b174 m17386.0 rW
R656 c-10 b178 m17734.0 rB
R657 c-10 b176 m17556.0 rU
R658 c-10 b178 m17732.0 rW
R659 c-10 b180 m17910.0 rL
R660 c-10 b176 m17550.0 rL
R661 c-10 b174 m17374.0 rU
R662 c-10 b176 m17548.0 rW
R663 c-10 b179 m17900.0 rU
R664 c-10 b181 m18079.0 rW
R665 c-10 b183 m18260.0 rD
R666 c-10 b183 m18260.0 rL
R667 c-10 b181 m18077.0 rD
R668 c-10 b181 m18077.0 rS
R669 c-10 b180 m17986.5 rW
R670 c-10 b182 m18166.5 rL
R671 c-10 b180 m17984.5 rU
R672 c-10 b182 m18164.5 rU
R673 c-10 b184 m18346.5 rS
R674 c-10 b183 m18254.5 rJ
R675 c-10 b186 m18529.5 rB
R676 c-10 b184 m18343.5 rL
R677 c-10 b182 m18159.5 rU
R678 c-10 b184 m18341.5 rU
R679 c-10 b186 m18525.5 rW
R680 c-10 b188 m18711.5 rL
R681 c-10 b186 m18523.5 rW
R682 c-10 b189 m18895.5 rW
R683 c-10 b191 m19084.5 rU
R684 c-10 b193 m19275.5 rW
R685 c-10 b195 m19468.5 rB
R686 c-10 b193 m19273.5 rH
R687 c-10 b191 m19080.5 rB
R688 c-10 b189 m18889.5 rW
R689 c-10 b191 m19078.5 rL
R690 c-10 b189 m18887.5 rU
R691 c-10 b191 m19076.5 rW
R692 c-10 b193 m19267.5 rW
R693 c-10 b197 m19653.5 rL
R694 c-10 b195 m19456.5 rL
R695 c-10 b191 m19066.5 rW
R696 c-10 b193 m19257.5 rW
R697 c-10 b197 m19643.5 rW
R698 c-10 b199 m19840.5 rL
R699 c-10 b195 m19442.5 rL
R700 c-10 b193 m19247.5 rW
R701 c-10 b195 m19440.5 rL
R702 c-10 b193 m19245.5 rL
R703 c-10 b191 m19052.5 rW
R704 c-10 b193 m19243.5 rU
R705 c-10 b195 m19436.5 rH
R706 c-10 b193 m19241.5 rB
R707 c-10 b191 m19048.5 rL
R708 c-10 b189 m18857.5 rB
R709 c-10 b187 m18668.5 rB
R710 c-10 b185 m18481.5 rL
R711 c-10 b183 m18296.5 rL
R712 c-10 b182 m18113.5 rL
R713 c-10 b180 m17931.5 rS
R714 c-10 b179 m17841.5 rL
R715 c-10 b177 m17662.5 rS
R716 c-10 b176 m17574.0 rD
R717 c-10 b176 m17574.0 rW
R718 c-10 b178 m17750.0 rJ
R719 c-10 b181 m18017.0 rL
R720 c-10 b179 m17836.0 rU
R721 c-10 b182 m18194.0 rU
R722 c-10 b184 m18376.0 rU
R723 c-10 b188 m18744.0 rS
R724 c-10 b187 m18650.0 rL
R725 c-10 b183 m18276.0 rL
R726 c-10 b180 m17910.0 rW
R727 c-10 b183 m18270.0 rU
R728 c-10 b185 m18453.0 rU
R729 c-10 b187 m18638.0 rU
R730 c-10 b189 m18825.0 rS
