============ BLACKJACK AI LOG ============
R135 c2 b1776 m22109.0 rW
R136 c3 b2151 m23885.0 rW
R137 c2 b2349 m26036.0 rL
R138 c3 b2133 m23687.0 rL
R139 c4 b1944 m21554.0 rW
R140 c4 b2350 m23498.0 rW
R141 c2 b2331 m25848.0 rW
R142 c1 b2256 m28179.0 rW
R143 c2 b2745 m30435.0 rL
R144 c4 b2250 m24945.0 rL
R145 c3 b2043 m22695.0 rU
R146 c3 b2232 m24738.0 rW
R147 c2 b2160 m26970.0 rD
R148 c1 b2160 m26970.0 rJ
R149 c1 b2121 m30210.0 rL
R150 c2 b2529 m28089.0 rU
R151 c1 b2149 m30618.0 rJ
R152 c0 b2034 m33842.0 rH
R153 c0 b1914 m31808.0 rW
R154 c0 b2499 m35636.0 rL
R155 c2 b2656 m33137.0 rU
R156 c4 b3465 m38449.0 rW
R157 c2 b3360 m41914.0 rL
R158 c0 b2702 m38554.0 rS
R159 c1 b2611 m37203.0 rS
R160 c1 b2513 m35897.5 rL
R161 c0 b2338 m33384.5 rH
R162 c0 b1866 m31046.5 rL
R163 c0 b1644 m27314.5 rU
R164 c0 b2030 m28958.5 rS
R165 c0 b1680 m27943.5 rU
R166 c0 b1782 m29623.5 rS
R167 c0 b1728 m28732.5 rH
R168 c-1 b1355 m27004.5 rU
R169 c-2 b1420 m28359.5 rW
R170 c-2 b1490 m29779.5 rB
R171 c-1 b1415 m28289.5 rL
R172 c-1 b1345 m26874.5 rL
R173 c1 b1792 m25529.5 rW
R174 c0 b1644 m27321.5 rH
R175 c0 b1799 m25677.5 rD
R176 c0 b1542 m25677.5 rW
R177 c-2 b1365 m27219.5 rB
R178 c-3 b1036 m25854.5 rU
R179 c-1 b1400 m27926.5 rD
R180 c-1 b1400 m27926.5 rW
R181 c1 b2464 m30726.5 rW
R182 c1 b2656 m33190.5 rH
R183 c1 b2448 m30534.5 rW
R184 c0 b2310 m32982.5 rL
R185 c-1 b1535 m30672.5 rB
R186 c-2 b1460 m29137.5 rJ
R187 c-3 b1256 m31327.5 rB
R188 c-4 b903 m30071.5 rD
R189 c-3 b1204 m30071.5 rW
R190 c-4 b939 m31275.5 rH
R191 c-3 b1216 m30336.5 rJ
R192 c-4 b966 m32160.5 rL
R193 c-3 b1248 m31194.5 rU
R194 c-1 b1625 m32442.5 rL
R195 c-1 b1545 m30817.5 rW
R196 c-1 b1700 m33907.5 rL
R197 c0 b1836 m30507.5 rU
R198 c0 b1944 m32343.5 rW
R199 c-1 b1715 m34287.5 rW
R200 c1 b2527 m36002.5 rH
R201 c2 b2680 m33475.5 rU
R202 c2 b3258 m36155.5 rD
R203 c0 b2534 m36155.5 rB
R204 c0 b2359 m33621.5 rJ
R205 c0 b2232 m37160.5 rL
R206 c0 b2100 m34928.5 rU
R207 c0 b2226 m37028.5 rW
R208 c-1 b1965 m39254.5 rU
R209 c0 b2478 m41219.5 rU
R210 c-2 b2185 m43697.5 rH
R211 c-2 b2080 m41512.5 rL
R212 c-1 b1975 m39432.5 rL
R213 c-1 b1875 m37457.5 rD
R214 c-2 b1875 m37457.5 rL
R215 c-2 b1780 m35582.5 rS
R216 c-2 b1735 m34692.5 rU
R217 c0 b2190 m36427.5 rB
R218 c-1 b1715 m34237.5 rU
R219 c0 b2160 m35952.5 rW
R220 c0 b2292 m38112.5 rW
R221 c-1 b2025 m40404.5 rL
R222 c0 b2304 m38379.5 rL
R223 c1 b2527 m36075.5 rH
R224 c0 b2352 m33548.5 rD
R225 c0 b2016 m33548.5 rL
R226 c3 b2844 m31532.5 rL
R227 c3 b2331 m25844.5 rD
R228 c1 b1813 m25844.5 rS
R229 c0 b1750 m24938.0 rB
R230 c0 b1392 m23188.0 rW
R231 c-1 b1230 m24580.0 rJ
R232 c-1 b1325 m26425.0 rJ
R233 c-1 b1425 m28413.0 rS
R234 c-2 b1390 m27700.5 rU
R235 c0 b2037 m29090.5 rL
R236 c0 b1626 m27053.5 rW
R237 c1 b2128 m30305.5 rL
R238 c0 b1692 m28177.5 rD
R239 c-2 b1410 m28177.5 rH
R240 c-1 b1340 m26767.5 rU
R241 c0 b1692 m28107.5 rW
R242 c0 b1788 m29799.5 rW
R243 c-2 b1580 m31587.5 rH
R244 c-4 b903 m30007.5 rD
R245 c-4 b903 m30007.5 rU
R246 c-4 b930 m30910.5 rB
R247 c-5 b900 m29980.5 rB
R248 c-6 b582 m29080.5 rS
R249 c-5 b864 m28789.5 rU
R250 c-4 b891 m29653.5 rU
R251 c-4 b918 m30544.5 rU
R252 c-3 b1260 m31462.5 rU
R253 c-3 b1312 m32722.5 rL
R254 c0 b1890 m31410.5 rH
R255 c0 b1776 m29520.5 rU
R256 c0 b1878 m31296.5 rU
R257 c0 b1992 m33174.5 rW
R258 c0 b2112 m35166.5 rL
R259 c1 b2317 m33054.5 rJ
R260 c1 b2562 m36530.5 rS
R261 c1 b2471 m35249.5 rW
R262 c1 b3024 m37720.5 rH
R263 c1 b2429 m34696.5 rU
R264 c0 b2604 m37125.5 rD
R265 c-1 b1860 m37125.5 rH
R266 c-2 b1765 m35265.5 rD
R267 c-1 b1765 m35265.5 rS
R268 c-2 b1720 m34383.0 rU
R269 c-3 b1448 m36103.0 rH
R270 c-4 b1041 m34655.0 rW
R271 c-4 b1071 m35696.0 rL
R272 c-3 b1388 m34625.0 rW
R273 c-4 b1083 m36013.0 rH
R274 c-3 b1356 m33847.0 rW
R275 c-3 b1412 m35203.0 rL
R276 c-2 b1690 m33791.0 rU
R277 c-2 b1775 m35481.0 rL
R278 c-1 b1600 m31931.0 rS
R279 c-1 b1560 m31131.0 rH
R280 c0 b1967 m28011.0 rU
R281 c0 b1800 m29978.0 rL
R282 c0 b1692 m28178.0 rL
R283 c-1 b1325 m26486.0 rL
R284 c0 b1434 m23836.0 rU
R285 c-1 b1265 m25270.0 rW
R286 c-1 b1330 m26535.0 rB
R287 c-2 b1265 m25205.0 rL
R288 c-2 b1200 m23940.0 rB
R289 c-1 b1140 m22740.0 rL
R290 c1 b1512 m21600.0 rW
R291 c0 b1624 m23112.0 rU
R292 c0 b1488 m24736.0 rS
R293 c0 b1440 m23992.0 rU
R294 c0 b1883 m26872.0 rH
R295 c0 b1500 m24989.0 rL
R296 c0 b1540 m21989.0 rW
R297 c0 b1652 m23529.0 rU
R298 c0 b1512 m25181.0 rU
R299 c0 b1869 m26693.0 rU
R300 c1 b2288 m28562.0 rW
R301 c2 b2472 m30850.0 rS
R302 c1 b2376 m29614.0 rU
R303 c0 b1920 m31990.0 rD
R304 c0 b1920 m31990.0 rW
R305 c0 b2040 m33910.0 rS
R306 c0 b2303 m32890.0 rS
R307 c0 b1908 m31738.5 rH
R308 c0 b1960 m27922.5 rW
R309 c-1 b1495 m29882.5 rW
R310 c-2 b1570 m31377.5 rL
R311 c0 b1794 m29807.5 rU
R312 c0 b2219 m31601.5 rU
R313 c2 b2712 m33820.5 rH
R314 c0 b1872 m31108.5 rW
R315 c0 b1980 m32980.5 rW
R316 c0 b2450 m34960.5 rU
R317 c1 b2625 m37410.5 rL
R318 c0 b2436 m34785.5 rW
R319 c0 b2238 m37221.5 rB
R320 c-1 b1750 m34983.5 rL
R321 c0 b1998 m33233.5 rW
R322 c-1 b1765 m35231.5 rL
R323 c0 b2010 m33466.5 rH
R324 c0 b2205 m31456.5 rD
R325 c0 b1890 m31456.5 rB
R326 c-1 b1480 m29566.5 rW
R327 c-2 b1555 m31046.5 rB
R328 c-3 b1180 m29491.5 rW
R329 c-2 b1535 m30671.5 rL
R330 c-2 b1460 m29136.5 rB
R331 c-3 b1108 m27676.5 rB
R332 c-2 b1330 m26568.5 rD
R333 c-1 b1330 m26568.5 rU
R334 c0 b1953 m27898.5 rL
R335 c-1 b1300 m25945.5 rL
R336 c1 b1729 m24645.5 rL
R337 c1 b1840 m22916.5 rD
R338 c2 b2070 m22916.5 rH
R339 c0 b1463 m20846.5 rW
R340 c0 b1344 m22309.5 rL
R341 c0 b1470 m20965.5 rD
R342 c0 b1470 m20965.5 rU
R343 c-1 b1125 m22435.5 rS
R344 c-1 b1095 m21873.0 rU
R345 c-1 b1150 m22968.0 rH
R346 c0 b1242 m20668.0 rW
R347 c1 b1856 m23152.0 rL
R348 c3 b1917 m21296.0 rD
R349 c4 b2130 m21296.0 rW
R350 c6 b2350 m23426.0 rU
R351 c4 b2322 m25776.0 rD
R352 c3 b2322 m25776.0 rB
R353 c2 b1880 m23454.0 rB
R354 c1 b1728 m21574.0 rB
R355 c1 b1592 m19846.0 rL
R356 c2 b1503 m16662.0 rD
R357 c1 b1336 m16662.0 rB
R358 c0 b1078 m15326.0 rB
R359 c1 b1001 m14248.0 rS
R360 c2 b1104 m13747.5 rW
R361 c2 b1192 m14851.5 rL
R362 c5 b1250 m12467.5 rW
R363 c6 b1500 m14967.5 rJ
R364 c5 b1730 m17217.5 rB
R365 c4 b1550 m15487.5 rU
R366 c4 b1674 m18587.5 rW
R367 c2 b1827 m20261.5 rL
R368 c3 b1665 m18434.5 rL
R369 c2 b1344 m16769.5 rS
R370 c1 b1288 m16097.5 rU
R371 c1 b1392 m17385.5 rB
R372 c3 b1440 m15993.5 rU
R373 c4 b1575 m17433.5 rW
R374 c3 b1719 m19008.5 rB
R375 c2 b1557 m17289.5 rU
R376 c2 b1512 m18846.5 rS
R377 c1 b1448 m18090.5 rW
R378 c2 b1680 m20986.5 rD
R379 c1 b1470 m20986.5 rL
R380 c2 b1764 m19516.5 rU
R381 c2 b1704 m21280.5 rL
R382 c1 b1372 m19576.5 rJ
R383 c0 b1519 m21634.5 rD
R384 c1 b1736 m21634.5 rU
R385 c0 b1638 m23370.5 rH
R386 c-1 b1090 m21732.5 rL
R387 c-1 b980 m19552.5 rL
R388 c0 b1056 m17592.5 rS
R389 c0 b1026 m17064.5 rL
R390 c0 b966 m16038.5 rL
R391 c2 b1208 m15072.5 rL
R392 c2 b1112 m13864.5 rS
R393 c1 b1072 m13308.5 rU
R394 c2 b1296 m14380.5 rB
R395 c4 b1179 m13084.5 rL
R396 c3 b1080 m11905.5 rS
R397 c2 b1026 m11365.5 rU
R398 c3 b1116 m12391.5 rJ
R399 c2 b1128 m14065.5 rU
R400 c1 b1216 m15193.5 rU
R401 c0 b990 m16409.5 rU
R402 c0 b1104 m18389.5 rS
R403 c0 b1074 m17837.5 rW
R404 c0 b1140 m18911.5 rL
R405 c-1 b890 m17771.5 rL
R406 c-1 b845 m16881.5 rW
R407 c-2 b890 m17726.5 rW
R408 c-3 b748 m18616.5 rL
R409 c-3 b716 m17868.5 rH
R410 c-3 b688 m17152.5 rS
R411 c-3 b676 m16808.5 rB
R412 c-3 b648 m16132.5 rU
R413 c-3 b700 m17428.5 rL
R414 c0 b1008 m16728.5 rW
R415 c0 b1246 m17736.5 rL
R416 c1 b1155 m16490.5 rW
R417 c1 b1512 m18800.5 rL
R418 c4 b1557 m17288.5 rL
R419 c2 b1264 m15731.5 rD
R420 c0 b948 m15731.5 rW
R421 c0 b1002 m16679.5 rJ
R422 c0 b1274 m18182.5 rU
R423 c1 b1560 m19456.5 rS
R424 c2 b1683 m18676.5 rW
R425 c4 b1836 m20359.5 rB
R426 c3 b1674 m18523.5 rB
R427 c2 b1352 m16849.5 rW
R428 c0 b1098 m18201.5 rU
R429 c0 b1158 m19299.5 rB
R430 c-1 b910 m18141.5 rS
R431 c0 b1239 m17686.5 rW
R432 c1 b1520 m18925.5 rS
R433 c1 b1274 m18165.5 rW
R434 c1 b1365 m19439.5 rU
R435 c1 b1463 m20804.5 rW
R436 c0 b1338 m22267.5 rB
R437 c-1 b1050 m20929.5 rW
R438 c-2 b1100 m21979.5 rW
R439 c0 b1386 m23079.5 rH
R440 c1 b1519 m21693.5 rD
R441 c0 b1302 m21693.5 rU
R442 c-1 b1150 m22995.5 rH
R443 c0 b1314 m21845.5 rB
R444 c0 b1236 m20531.5 rS
R445 c-1 b1000 m19913.5 rD
R446 c0 b1200 m19913.5 rU
R447 c0 b1272 m21113.5 rU
R448 c0 b1568 m22385.5 rD
R449 c-1 b1120 m22385.5 rH
R450 c-1 b1065 m21265.5 rB
R451 c-2 b1015 m20200.5 rH
R452 c-3 b768 m19185.5 rS
R453 c-3 b756 m18801.5 rB
R454 c-3 b724 m18045.5 rU
R455 c-4 b564 m18769.5 rU
R456 c-3 b776 m19333.5 rW
R457 c-2 b1010 m20109.5 rD
R458 c-3 b808 m20109.5 rL
R459 c-3 b776 m19301.5 rL
R460 c0 b1068 m17749.5 rJ
R461 c-2 b970 m19351.5 rW
R462 c-1 b1020 m20321.5 rS
R463 c-2 b995 m19811.5 rD
R464 c-1 b995 m19811.5 rU
R465 c0 b1254 m20806.5 rU
R466 c0 b1326 m22060.5 rB
R467 c-1 b1040 m20734.5 rU
R468 c-1 b1090 m21774.5 rU
R469 c-2 b1145 m22864.5 rS
R470 c-2 b1115 m22292.0 rW
R471 c-2 b1175 m23407.0 rB
R472 c-3 b892 m22232.0 rW
R473 c-3 b928 m23124.0 rD
R474 c-5 b696 m23124.0 rW
R475 c-6 b492 m24516.0 rL
R476 c-4 b708 m23532.0 rB
R477 c-4 b687 m22824.0 rU
R478 c-3 b944 m23511.0 rL
R479 c0 b1582 m22567.0 rB
R480 c0 b1260 m20985.0 rD
R481 c-1 b1050 m20985.0 rW
R482 c-1 b1105 m22035.0 rD
R483 c-3 b884 m22035.0 rL
R484 c-3 b848 m21151.0 rW
R485 c-2 b1145 m22847.0 rW
R486 c1 b1920 m23992.0 rW
R487 c0 b1820 m25912.0 rU
R488 c1 b2224 m27732.0 rW
R489 c1 b2100 m29956.0 rU
R490 c0 b1926 m32056.0 rW
R491 c1 b2380 m33982.0 rJ
R492 c0 b2256 m37552.0 rD
R493 c1 b2632 m37552.0 rL
R494 c1 b2800 m34920.0 rU
R495 c4 b3654 m40520.0 rD
R496 c2 b3248 m40520.0 rH
R497 c1 b2728 m34024.0 rW
R498 c0 b2576 m36752.0 rH
R499 c1 b2394 m34176.0 rL
R500 c0 b2226 m31782.0 rL
R501 c0 b1776 m29556.0 rU
R502 c1 b2324 m33108.0 rH
R503 c3 b2772 m30784.0 rS
R504 c2 b2646 m29398.0 rU
R505 c0 b2247 m32044.0 rL
R506 c0 b1788 m29797.0 rU
R507 c2 b2672 m33373.0 rH
R508 c1 b2156 m30701.0 rL
R509 c2 b2288 m28545.0 rH
R510 c3 b2160 m23969.0 rB
R511 c2 b1971 m21809.0 rU
R512 c3 b2142 m23780.0 rB
R513 c3 b1953 m21638.0 rS
R514 c3 b1863 m20661.5 rL
R515 c2 b1692 m18798.5 rB
R516 c2 b1376 m17106.5 rB
R517 c1 b1264 m15730.5 rD
R518 c2 b1422 m15730.5 rD
R519 c0 b1106 m15730.5 rW
R520 c0 b1014 m16836.5 rW
R521 c0 b1074 m17850.5 rB
R522 c0 b1008 m16776.5 rL
R523 c-1 b790 m15768.5 rL
R524 c1 b1050 m14978.5 rL
R525 c1 b980 m13928.5 rD
R526 c-1 b700 m13928.5 rS
R527 c0 b816 m13578.5 rL
R528 c0 b768 m12762.5 rW
R529 c-1 b680 m13530.5 rW
R530 c-1 b715 m14210.5 rW
R531 c-1 b750 m14925.5 rU
R532 c-1 b785 m15675.5 rU
R533 c-2 b825 m16460.5 rS
R534 c0 b966 m16048.0 rW
R535 c-2 b855 m17014.0 rH
R536 c-1 b770 m15304.0 rD
R537 c0 b924 m15304.0 rU
R538 c1 b1141 m16228.0 rB
R539 c0 b906 m15087.0 rU
R540 c-1 b800 m15993.0 rB
R541 c-2 b760 m15193.0 rL
R542 c1 b1015 m14433.0 rB
R543 c0 b945 m13418.0 rL
R544 c0 b750 m12473.0 rU
R545 c0 b798 m13223.0 rW
R546 c-1 b745 m14819.0 rU
R547 c0 b984 m16309.0 rL
R548 c-2 b770 m15325.0 rL
R549 c-1 b730 m14555.0 rU
R550 c0 b1071 m15285.0 rW
R551 c1 b1312 m16356.0 rS
R552 c1 b1256 m15700.0 rW
R553 c2 b1530 m16956.0 rW
R554 c2 b1480 m18486.0 rL
R555 c3 b1539 m17006.0 rD
R556 c1 b1197 m17006.0 rW
R557 c1 b1358 m19400.0 rB
R558 c2 b1448 m18042.0 rL
R559 c2 b1328 m16594.0 rL
R560 c3 b1377 m15266.0 rH
R561 c4 b1251 m13889.0 rH
R562 c3 b1143 m12638.0 rH
R563 c3 b1035 m11495.0 rH
R564 c4 b950 m9425.0 rW
R565 c5 b1040 m10375.0 rU
R566 c6 b1265 m11415.0 rU
R567 c5 b1270 m12680.0 rW
R568 c7 b1683 m15220.0 rU
R569 c7 b1870 m16903.0 rL
R570 c7 b1661 m15033.0 rB
R571 c6 b1474 m13372.0 rW
R572 c5 b1490 m14846.0 rB
R573 c4 b1206 m13356.0 rL
R574 c4 b1220 m12150.0 rU
R575 c3 b1206 m13370.0 rH
R576 c1 b976 m12164.0 rU
R577 c1 b924 m13140.0 rH
R578 c1 b984 m12216.0 rL
R579 c2 b927 m10248.0 rU
R580 c1 b784 m11175.0 rW
R581 c2 b1024 m12743.0 rH
R582 c5 b1180 m11719.0 rU
R583 c5 b1410 m14079.0 rW
R584 c5 b1550 m15489.0 rU
R585 c3 b1539 m17039.0 rU
R586 c1 b1488 m18578.0 rB
R587 c0 b1197 m17090.0 rW
R588 c-1 b915 m18287.0 rD
R589 c-2 b915 m18287.0 rL
R590 c-1 b870 m17372.0 rD
R591 c0 b1218 m17372.0 rU
R592 c1 b1488 m18590.0 rS
R593 c1 b1253 m17846.0 rW
R594 c1 b1337 m19099.0 rL
R595 c1 b1424 m17762.0 rD
R596 c2 b1602 m17762.0 rH
R597 c2 b1296 m16160.0 rH
R598 c5 b1360 m13568.0 rB
R599 c4 b1107 m12208.0 rL
R600 c4 b1120 m11101.0 rD
R601 c4 b1008 m11101.0 rU
R602 c5 b1220 m12109.0 rU
R603 c5 b1340 m13329.0 rD
R604 c4 b1340 m13329.0 rU
R605 c3 b1323 m14669.0 rW
R606 c2 b1440 m15992.0 rL
R607 c3 b1188 m13112.0 rW
R608 c2 b1287 m14300.0 rS
R609 c2 b1233 m13656.5 rB
R610 c3 b1125 m12423.5 rS
R611 c2 b1071 m11861.0 rJ
R612 c2 b1080 m13468.0 rU
R613 c0 b1022 m14548.0 rW
R614 c1 b1248 m15570.0 rU
R615 c1 b1183 m16818.0 rB
R616 c1 b1256 m15635.0 rJ
R617 c1 b1232 m17519.0 rL
R618 c1 b1141 m16287.0 rB
R619 c2 b1368 m15146.0 rL
R620 c1 b966 m13778.0 rU
R621 c0 b888 m14744.0 rU
R622 c1 b1162 m16520.0 rS
R623 c0 b1120 m15939.0 rD
R624 c-1 b800 m15939.0 rU
R625 c0 b1056 m17539.0 rJ
R626 c0 b1152 m19123.0 rD
R627 c0 b1152 m19123.0 rD
R628 c0 b1344 m19123.0 rJ
R629 c0 b1272 m21139.0 rS
R630 c1 b1442 m20503.0 rU
R631 c1 b1540 m21945.0 rH
R632 c1 b1435 m20405.0 rL
R633 c1 b1330 m18970.0 rD
R634 c0 b1330 m18970.0 rL
R635 c1 b1239 m17640.0 rL
R636 c0 b1155 m16401.0 rL
R637 c2 b1269 m14091.0 rL
R638 c4 b1290 m12822.0 rB
R639 c3 b1044 m11532.0 rD
R640 c3 b1044 m11532.0 rU
R641 c2 b1134 m12576.0 rD
R642 c3 b1134 m12576.0 rJ
R643 c3 b1287 m14277.0 rL
R644 c4 b1170 m12990.0 rS
R645 c3 b1125 m12405.0 rS
R646 c5 b1190 m11842.5 rL
R647 c5 b1070 m10652.5 rU
R648 c3 b1062 m11722.5 rS
R649 c3 b1008 m11191.5 rL
R650 c5 b920 m9175.5 rW
R651 c4 b909 m10095.5 rU
R652 c2 b999 m11004.5 rW
R653 c2 b1089 m12003.5 rW
R654 c2 b1179 m13092.5 rW
R655 c2 b1240 m15450.5 rL
R656 c3 b1287 m14210.5 rU
R657 c1 b1240 m15497.5 rU
R658 c2 b1344 m16737.5 rL
R659 c1 b1128 m14049.5 rU
R660 c2 b1312 m16305.5 rU
R661 c1 b1416 m17617.5 rB
R662 c1 b1304 m16201.5 rW
R663 c3 b1701 m18809.5 rJ
R664 c1 b1712 m21361.5 rW
R665 c2 b1848 m23073.5 rW
R666 c2 b2144 m26769.5 rW
R667 c1 b2320 m28913.5 rS
R668 c1 b1946 m27753.5 rH
R669 c1 b1813 m25807.5 rL
R670 c2 b1998 m22181.5 rU
R671 c1 b1936 m24179.5 rW
R672 c0 b1572 m26115.5 rD
R673 c-1 b1310 m26115.5 rL
R674 c-2 b1245 m24805.5 rU
R675 c0 b1566 m26050.5 rL
R676 c1 b1715 m24484.5 rU
R677 c1 b2240 m27914.5 rW
R678 c0 b1812 m30154.5 rU
R679 c2 b2560 m31966.5 rU
R680 c1 b2768 m34526.5 rU
R681 c1 b2984 m37294.5 rW
R682 c2 b3627 m40278.5 rL
R683 c1 b2569 m36651.5 rD
R684 c1 b2936 m36651.5 rH
R685 c3 b3042 m33715.5 rU
R686 c3 b3582 m39799.5 rU
R687 c2 b3472 m43381.5 rL
R688 c1 b2800 m39909.5 rL
R689 c1 b2976 m37109.5 rB
R690 c0 b2394 m34133.5 rL
R691 c0 b2226 m31739.5 rU
R692 c1 b2896 m36191.5 rS
R693 c1 b2436 m34743.5 rU
R694 c0 b2232 m37179.5 rU
R695 c1 b2765 m39411.5 rH
R696 c0 b2569 m36646.5 rU
R697 c2 b3344 m41784.5 rW
R698 c3 b4068 m45128.5 rD
R699 c3 b4068 m45128.5 rL
R700 c2 b3288 m41060.5 rH
R701 c2 b3024 m37772.5 rL
R702 c4 b2862 m31724.5 rU
R703 c6 b3750 m37448.5 rL
R704 c6 b3707 m33698.5 rU
R705 c6 b4120 m41112.5 rB
R706 c5 b3700 m36992.5 rL
R707 c4 b3330 m33292.5 rL
R708 c5 b3000 m29962.5 rH
R709 c5 b2700 m26962.5 rB
R710 c4 b2187 m24262.5 rJ
R711 c2 b2484 m27543.5 rU
R712 c3 b2709 m30027.5 rL
R713 c2 b2192 m27318.5 rS
R714 c2 b2104 m26222.5 rL
R715 c0 b1452 m24118.5 rL
R716 c1 b1589 m22666.5 rD
R717 c1 b1589 m22666.5 rD
R718 c2 b1816 m22666.5 rB
R719 c1 b1672 m20850.5 rU
R720 c1 b1582 m22522.5 rU
R721 c2 b2178 m24104.5 rW
R722 c2 b2104 m26282.5 rB
R723 c1 b1694 m24178.5 rL
R724 c2 b1664 m20790.5 rL
R725 c3 b1728 m19126.5 rJ
R726 c1 b1744 m21718.5 rL
