============ BLACKJACK AI LOG ============
R139 c0 b450 m7438.0 rL
R140 c-2 b350 m6988.0 rL
R141 c-2 b335 m6638.0 rH
R142 c-1 b320 m6303.0 rU
R143 c0 b402 m6623.0 rJ
R144 c0 b511 m7226.0 rU
R145 c0 b498 m8248.0 rU
R146 c2 b837 m9244.0 rU
R147 c1 b707 m10081.0 rB
R148 c1 b658 m9374.0 rW
R149 c0 b707 m10032.0 rS
R150 c0 b679 m9678.5 rL
R151 c-1 b450 m8999.5 rS
R152 c-1 b440 m8774.5 rW
R153 c1 b776 m9654.5 rL
R154 c0 b534 m8878.5 rW
R155 c-1 b475 m9412.5 rL
R156 c0 b510 m8462.5 rL
R157 c0 b450 m7442.5 rU
R158 c-1 b395 m7892.5 rU
R159 c-1 b415 m8287.5 rL
R160 c0 b450 m7457.5 rL
R161 c-2 b355 m7007.5 rU
R162 c-1 b370 m7362.5 rL
R163 c0 b420 m6992.5 rH
R164 c-1 b330 m6572.5 rW
R165 c-2 b350 m6902.5 rU
R166 c-2 b365 m7252.5 rL
R167 c-4 b207 m6887.5 rB
R168 c-4 b201 m6680.5 rL
R169 c-2 b315 m6278.5 rU
R170 c-2 b330 m6593.5 rU
R171 c-1 b350 m6923.5 rW
R172 c0 b438 m7273.5 rU
R173 c0 b468 m7711.5 rH
R174 c0 b438 m7243.5 rS
R175 c-1 b355 m7024.5 rB
R176 c-1 b335 m6669.5 rW
R177 c-1 b355 m7004.5 rU
R178 c-1 b370 m7359.5 rW
R179 c-2 b390 m7729.5 rU
R180 c-1 b410 m8119.5 rL
R181 c-2 b390 m7709.5 rU
R182 c-4 b243 m8099.5 rL
R183 c-2 b395 m7856.5 rL
R184 c-3 b300 m7461.5 rW
R185 c-3 b312 m7761.5 rW
R186 c-4 b243 m8073.5 rW
R187 c-5 b252 m8316.5 rS
R188 c-5 b246 m8190.5 rU
R189 c-5 b255 m8436.5 rL
R190 c-5 b246 m8181.5 rH
R191 c-4 b240 m7935.5 rH
R192 c-5 b231 m7695.5 rJ
R193 c-5 b243 m8042.5 rU
R194 c-3 b332 m8285.5 rW
R195 c-3 b360 m8949.5 rL
R196 c-4 b249 m8229.5 rH
R197 c-1 b390 m7731.5 rU
R198 c-2 b410 m8121.5 rL
R199 c-1 b390 m7711.5 rH
R200 c0 b444 m7321.5 rU
R201 c1 b664 m8209.5 rS
R202 c1 b632 m7877.5 rW
R203 c0 b602 m8509.5 rW
R204 c0 b552 m9111.5 rW
R205 c0 b582 m9663.5 rU
R206 c1 b872 m10827.5 rU
R207 c1 b882 m12571.5 rU
R208 c2 b1080 m13453.5 rU
R209 c0 b876 m14533.5 rJ
R210 c0 b1113 m15847.5 rU
R211 c0 b1020 m16960.5 rU
R212 c-1 b900 m17980.5 rD
R213 c-2 b900 m17980.5 rB
R214 c-3 b684 m17080.5 rW
R215 c-5 b534 m17764.5 rU
R216 c-3 b732 m18298.5 rU
R217 c-2 b955 m19030.5 rS
R218 c-2 b930 m18553.0 rU
R219 c-1 b975 m19483.0 rL
R220 c-3 b744 m18508.0 rW
R221 c-4 b579 m19252.0 rS
R222 c-3 b760 m18962.5 rU
R223 c-3 b792 m19722.5 rL
R224 c-1 b950 m18930.5 rU
R225 c0 b1254 m20830.5 rS
R226 c0 b1218 m20203.5 rL
R227 c0 b1140 m18985.5 rW
R228 c2 b1616 m20125.5 rU
R229 c3 b1962 m21741.5 rH
R230 c3 b1782 m19779.5 rU
R231 c4 b2106 m23343.5 rU
R232 c2 b2295 m25449.5 rU
R233 c2 b2224 m27744.5 rD
R234 c2 b2502 m27744.5 rL
R235 c1 b1771 m25242.5 rB
R236 c0 b1410 m23471.5 rW
R237 c-1 b1245 m24881.5 rL
R238 c-1 b1185 m23636.5 rW
R239 c-2 b1245 m24821.5 rU
R240 c-4 b783 m26066.5 rU
R241 c-3 b1076 m26849.5 rL
R242 c-1 b1290 m25773.5 rU
R243 c-2 b1355 m27063.5 rH
R244 c-4 b774 m25708.5 rL
R245 c-3 b1000 m24934.5 rU
R246 c-3 b1040 m25934.5 rL
R247 c-1 b1195 m23854.5 rJ
R248 c-2 b1285 m25647.5 rH
R249 c-2 b1220 m24362.5 rB
R250 c-3 b928 m23142.5 rL
R251 c0 b1338 m22214.5 rU
R252 c0 b1652 m23552.5 rL
R253 c0 b1320 m21900.5 rH
R254 c0 b1442 m20580.5 rU
R255 c0 b1645 m23464.5 rW
R256 c0 b1512 m25109.5 rL
R257 c-2 b1180 m23597.5 rW
R258 c-2 b1300 m25957.5 rU
R259 c0 b1716 m28557.5 rW
R260 c-1 b1515 m30273.5 rD
R261 c-1 b1515 m30273.5 rL
R262 c-1 b1440 m28758.5 rJ
R263 c0 b1860 m30918.5 rU
R264 c0 b1968 m32778.5 rU
R265 c-1 b1740 m34746.5 rW
R266 c-2 b1825 m36486.5 rJ
R267 c-2 b1965 m39224.5 rL
R268 c-1 b1865 m37259.5 rW
R269 c-1 b1960 m39124.5 rH
R270 c-1 b1860 m37164.5 rD
R271 c0 b2232 m37164.5 rL
R272 c0 b2100 m34932.5 rL
R273 c0 b2303 m32832.5 rL
R274 c-1 b1530 m30529.5 rB
R275 c-1 b1450 m28999.5 rU
R276 c-1 b1525 m30449.5 rW
R277 c-2 b1600 m31974.5 rB
R278 c-3 b1216 m30374.5 rD
R279 c-3 b1216 m30374.5 rU
R280 c-2 b1580 m31590.5 rH
R281 c-3 b1204 m30010.5 rL
R282 c-2 b1445 m28806.5 rS
R283 c-1 b1405 m28084.0 rB
R284 c-1 b1335 m26679.0 rB
R285 c-2 b1270 m25344.0 rB
R286 c-3 b964 m24074.0 rW
R287 c-4 b753 m25038.0 rL
R288 c-4 b708 m23532.0 rW
R289 c-3 b1000 m24948.0 rU
R290 c-3 b1040 m25948.0 rD
R291 c-1 b1300 m25948.0 rU
R292 c-1 b1365 m27248.0 rL
R293 c-1 b1295 m25883.0 rJ
R294 c-2 b1395 m27826.0 rL
R295 c-1 b1325 m26431.0 rB
R296 c-1 b1260 m25106.0 rW
R297 c-1 b1320 m26366.0 rS
R298 c-2 b1290 m25706.0 rB
R299 c-1 b1225 m24416.0 rL
R300 c0 b1392 m23191.0 rU
R301 c1 b1968 m24583.0 rU
R302 c0 b1596 m26551.0 rD
R303 c0 b1596 m26551.0 rH
R304 c0 b1404 m23359.0 rW
R305 c0 b1488 m24763.0 rH
R306 c-1 b1165 m23275.0 rS
R307 c-1 b1135 m22692.5 rH
R308 c-4 b648 m21557.5 rS
R309 c-4 b639 m21233.5 rB
R310 c-5 b618 m20594.5 rL
R311 c-4 b600 m19976.5 rH
R312 c-6 b388 m19376.5 rU
R313 c-6 b396 m19764.5 rU
R314 c-4 b606 m20160.5 rL
R315 c-3 b784 m19554.5 rU
R316 c-2 b1060 m21122.5 rB
R317 c-3 b804 m20062.5 rL
R318 c0 b1110 m18454.5 rS
R319 c-1 b895 m17899.5 rU
R320 c-2 b985 m19689.5 rU
R321 c-3 b828 m20674.5 rS
R322 c-3 b812 m20260.5 rB
R323 c-4 b585 m19448.5 rU
R324 c-5 b603 m20033.5 rW
R325 c-7 b414 m20636.5 rB
R326 c-7 b406 m20222.5 rW
R327 c-6 b414 m20628.5 rW
R328 c-6 b422 m21042.5 rW
R329 c-6 b430 m21464.5 rW
R330 c-5 b657 m21894.5 rS
R331 c-5 b648 m21566.0 rL
R332 c-2 b1015 m20270.0 rW
R333 c-3 b852 m21285.0 rS
R334 c-3 b836 m20859.0 rS
R335 c-3 b820 m20441.0 rW
R336 c-1 b1105 m22081.0 rU
R337 c-3 b928 m23186.0 rB
R338 c-2 b1115 m22258.0 rS
R339 c-2 b1090 m21700.5 rW
R340 c-1 b1140 m22790.5 rW
R341 c-2 b1200 m23930.5 rW
R342 c0 b1584 m26330.5 rU
R343 c0 b1960 m27914.5 rW
R344 c0 b1794 m29874.5 rW
R345 c-1 b1585 m31668.5 rD
R346 c-2 b1585 m31668.5 rS
R347 c-2 b1545 m30876.0 rL
R348 c-1 b1470 m29331.0 rW
R349 c-2 b1545 m30801.0 rU
R350 c-3 b1296 m32346.0 rW
R351 c-5 b1011 m33642.0 rL
R352 c-4 b981 m32631.0 rS
R353 c-4 b966 m32140.5 rD
R354 c-4 b966 m32140.5 rS
R355 c-4 b951 m31657.5 rW
R356 c-4 b981 m32608.5 rU
R357 c-2 b1680 m33589.5 rU
R358 c-3 b1412 m35269.5 rU
R359 c-2 b1835 m36681.5 rL
R360 c-2 b1745 m34846.5 rJ
R361 c-2 b1875 m37464.5 rL
R362 c-2 b1780 m35589.5 rU
R363 c-1 b1870 m37369.5 rJ
R364 c-1 b2010 m40174.5 rH
R365 c1 b2534 m36154.5 rL
R366 c1 b2359 m33620.5 rW
R367 c0 b2160 m35979.5 rS
R368 c0 b2094 m34899.5 rL
R369 c0 b1974 m32805.5 rS
R370 c0 b1914 m31818.5 rW
R371 c-1 b1690 m33732.5 rS
R372 c-1 b1645 m32887.5 rS
R373 c-2 b1605 m32065.0 rL
R374 c-2 b1525 m30460.0 rH
R375 c-2 b1450 m28935.0 rW
R376 c-2 b1520 m30385.0 rL
R377 c-1 b1445 m28865.0 rW
R378 c-2 b1520 m30310.0 rW
R379 c-2 b1595 m31830.0 rS
R380 c-2 b1555 m31032.5 rU
R381 c-2 b1630 m32587.5 rU
R382 c-2 b1715 m34217.5 rL
R383 c-1 b1630 m32502.5 rL
R384 c0 b1854 m30872.5 rU
R385 c0 b1968 m32726.5 rL
R386 c0 b1728 m28790.5 rW
R387 c0 b1836 m30518.5 rL
R388 c0 b2009 m28682.5 rB
R389 c0 b1602 m26673.5 rW
R390 c-1 b1415 m28275.5 rS
R391 c-2 b1380 m27568.0 rD
R392 c-2 b1380 m27568.0 rH
R393 c-4 b786 m26188.0 rU
R394 c-4 b810 m26974.0 rD
R395 c-4 b810 m26974.0 rU
R396 c-3 b1112 m27784.0 rJ
R397 c-3 b1180 m29452.0 rL
R398 c-3 b1132 m28272.0 rL
R399 c-3 b1088 m27140.0 rL
R400 c-2 b1305 m26052.0 rW
R401 c-1 b1370 m27357.0 rD
R402 c-2 b1370 m27357.0 rB
R403 c-2 b1300 m25987.0 rS
R404 c-2 b1270 m25337.0 rD
R405 c-3 b1016 m25337.0 rL
R406 c-3 b976 m24321.0 rL
R407 c-2 b1120 m22369.0 rB
R408 c-2 b1065 m21249.0 rL
R409 c-1 b1010 m20184.0 rU
R410 c0 b1484 m21194.0 rB
R411 c0 b1188 m19710.0 rH
R412 c3 b1566 m17334.0 rW
R413 c2 b1512 m18900.0 rD
R414 c1 b1512 m18900.0 rW
R415 c-1 b1025 m20412.0 rH
R416 c-2 b970 m19387.0 rL
R417 c-1 b925 m18417.0 rU
R418 c-1 b970 m19342.0 rD
R419 c-3 b776 m19342.0 rB
R420 c-4 b558 m18566.0 rD
R421 c-3 b744 m18566.0 rU
R422 c-3 b804 m20054.0 rJ
R423 c-3 b852 m21260.0 rL
R424 c-1 b1025 m20408.0 rS
R425 c-2 b995 m19895.5 rD
R426 c-3 b796 m19895.5 rW
R427 c-5 b621 m20691.5 rD
R428 c-5 b621 m20691.5 rU
R429 c-4 b642 m21312.5 rL
R430 c-3 b828 m20670.5 rU
R431 c-2 b1075 m21498.5 rL
R432 c-2 b1025 m20423.5 rS
R433 c-3 b800 m19911.0 rW
R434 c-4 b624 m20711.0 rL
R435 c-4 b603 m20087.0 rW
R436 c-4 b639 m21293.0 rS
R437 c-4 b630 m20973.5 rS
R438 c-4 b621 m20658.5 rW
R439 c-4 b639 m21279.5 rH
R440 c-5 b621 m20640.5 rB
R441 c-4 b603 m20019.5 rL
R442 c-3 b780 m19416.5 rH
R443 c-2 b935 m18636.5 rH
R444 c-1 b890 m17701.5 rU
R445 c-1 b930 m18591.5 rL
R446 c0 b1062 m17661.5 rS
R447 c0 b1032 m17130.5 rW
R448 c1 b1274 m18162.5 rL
R449 c0 b1014 m16888.5 rB
R450 c-1 b795 m15874.5 rB
R451 c0 b906 m15079.5 rH
R452 c-1 b710 m14173.5 rW
R453 c-2 b745 m14883.5 rS
R454 c-1 b730 m14511.0 rW
R455 c-2 b765 m15241.0 rB
R456 c-3 b580 m14476.0 rU
R457 c-3 b604 m15056.0 rS
R458 c-3 b592 m14754.0 rW
R459 c-3 b616 m15346.0 rW
R460 c-3 b640 m15962.0 rW
R461 c-5 b501 m16602.0 rB
R462 c-4 b486 m16101.0 rU
R463 c-5 b498 m16587.0 rW
R464 c-5 b513 m17085.0 rH
R465 c-5 b498 m16572.0 rW
R466 c-5 b513 m17070.0 rW
R467 c-5 b528 m17583.0 rL
R468 c-7 b342 m17055.0 rD
R469 c-5 b513 m17055.0 rH
R470 c-3 b644 m16029.0 rU
R471 c-2 b835 m16673.0 rJ
R472 c-4 b540 m17926.0 rB
R473 c-5 b522 m17386.0 rU
R474 c-5 b540 m17908.0 rU
R475 c-4 b555 m18448.0 rJ
R476 c-4 b579 m19281.0 rL
R477 c-4 b564 m18702.0 rL
R478 c-3 b704 m17574.0 rU
R479 c-4 b549 m18278.0 rU
R480 c-5 b567 m18827.0 rS
R481 c-5 b558 m18543.5 rU
R482 c-4 b576 m19101.5 rS
R483 c-5 b567 m18813.5 rW
R484 c-5 b582 m19380.5 rL
R485 c-4 b549 m18216.5 rL
R486 c-2 b885 m17667.5 rL
R487 c-3 b672 m16782.5 rL
R488 c-3 b648 m16110.5 rL
R489 c-1 b775 m15462.5 rW
R490 c0 b1141 m16237.5 rU
R491 c0 b1044 m17378.5 rS
R492 c0 b1014 m16856.5 rU
R493 c1 b1253 m17870.5 rU
R494 c0 b1152 m19123.5 rL
R495 c-1 b900 m17971.5 rW
R496 c-2 b945 m18871.5 rW
R497 c-4 b597 m19816.5 rS
R498 c-5 b588 m19518.0 rW
R499 c-5 b606 m20106.0 rL
R500 c-5 b585 m19500.0 rJ
R501 c-5 b612 m20378.0 rH
R502 c-5 b576 m19154.0 rW
R503 c-7 b396 m19730.0 rW
R504 c-6 b412 m20522.0 rL
R505 c-4 b606 m20110.0 rH
R506 c-4 b588 m19504.0 rW
R507 c-3 b804 m20092.0 rW
R508 c-2 b1045 m20896.0 rU
R509 c-1 b1150 m22986.0 rH
R510 c-2 b1095 m21836.0 rW
R511 c-1 b1205 m24026.0 rB
R512 c-2 b1145 m22821.0 rW
R513 c-4 b720 m23966.0 rW
R514 c-3 b988 m24686.0 rS
R515 c-2 b1210 m24192.0 rU
R516 c-4 b765 m25402.0 rU
R517 c-3 b1048 m26167.0 rS
R518 c-3 b1028 m25643.0 rS
R519 c-4 b756 m25129.0 rU
R520 c-4 b777 m25885.0 rH
R521 c-3 b1008 m25108.0 rL
R522 c-4 b723 m24100.0 rW
R523 c-4 b747 m24823.0 rU
R524 c-4 b768 m25570.0 rU
R525 c-4 b816 m27106.0 rL
R526 c-4 b789 m26290.0 rD
R527 c-3 b1052 m26290.0 rS
R528 c-4 b774 m25764.0 rW
R529 c-4 b798 m26538.0 rU
R530 c-3 b1096 m27336.0 rS
R531 c-3 b1072 m26788.0 rD
R532 c-5 b804 m26788.0 rB
R533 c-5 b780 m25984.0 rW
R534 c-6 b536 m26764.0 rL
R535 c-7 b526 m26228.0 rJ
R536 c-7 b542 m27017.0 rH
R537 c-8 b265 m26475.0 rB
R538 c-8 b263 m26210.0 rL
R539 c-6 b520 m25947.0 rL
R540 c-6 b510 m25427.0 rU
R541 c-5 b780 m25937.0 rL
R542 c-5 b756 m25157.0 rD
R543 c-5 b756 m25157.0 rW
R544 c-6 b520 m25913.0 rW
R545 c-7 b530 m26433.0 rB
R546 c-7 b520 m25903.0 rU
R547 c-8 b265 m26423.0 rL
R548 c-7 b524 m26158.0 rL
R549 c-5 b771 m25634.0 rD
R550 c-2 b1285 m25634.0 rS
R551 c-2 b1250 m24991.5 rH
R552 c-4 b714 m23741.5 rU
R553 c-5 b735 m24455.5 rB
R554 c-4 b714 m23720.5 rU
R555 c-4 b735 m24434.5 rB
R556 c-5 b711 m23699.5 rL
R557 c-4 b669 m22277.5 rW
R558 c-5 b690 m22946.5 rU
R559 c-4 b711 m23636.5 rH
R560 c-4 b690 m22925.5 rW
R561 c-4 b711 m23615.5 rB
R562 c-3 b920 m22904.5 rW
R563 c-5 b717 m23824.5 rU
R564 c-6 b492 m24541.5 rW
R565 c-5 b753 m25033.5 rW
R566 c-7 b516 m25786.5 rW
R567 c-6 b528 m26302.5 rL
R568 c-4 b774 m25774.5 rL
R569 c-3 b1004 m25000.5 rU
R570 c-5 b783 m26004.5 rW
R571 c-5 b804 m26787.5 rU
R572 c-6 b552 m27591.5 rW
R573 c-7 b564 m28143.5 rL
R574 c-5 b813 m27015.5 rB
R575 c-5 b789 m26202.5 rU
R576 c-6 b540 m26991.5 rU
R577 c-6 b552 m27531.5 rH
R578 c-7 b540 m26979.5 rW
R579 c-7 b552 m27519.5 rJ
R580 c-6 b568 m28347.5 rB
R581 c-6 b556 m27779.5 rL
R582 c-4 b801 m26667.5 rL
R583 c-4 b777 m25866.5 rW
R584 c-6 b534 m26643.5 rU
R585 c-5 b834 m27711.5 rH
R586 c-7 b538 m26877.5 rL
R587 c-6 b528 m26339.5 rS
R588 c-6 b522 m26075.5 rL
R589 c-6 b512 m25553.5 rU
R590 c-8 b261 m26065.5 rU
R591 c-8 b264 m26326.5 rD
R592 c-8 b264 m26326.5 rL
R593 c-7 b522 m26062.5 rW
R594 c-6 b532 m26584.5 rU
R595 c-5 b816 m27116.5 rU
R596 c-7 b560 m27932.5 rU
R597 c-6 b582 m29052.5 rL
R598 c-6 b570 m28470.5 rD
R599 c-6 b570 m28470.5 rW
R600 c-6 b582 m29040.5 rU
R601 c-5 b891 m29622.5 rB
R602 c-5 b864 m28731.5 rL
R603 c-2 b1395 m27867.5 rS
R604 c-2 b1360 m27170.0 rH
R605 c-1 b1225 m24450.0 rU
R606 c0 b1614 m26900.0 rB
R607 c-1 b1265 m25286.0 rW
R608 c-1 b1330 m26551.0 rL
R609 c-2 b1265 m25221.0 rH
R610 c-2 b1200 m23956.0 rD
R611 c-4 b720 m23956.0 rB
R612 c-4 b699 m23236.0 rW
R613 c-5 b720 m23935.0 rW
R614 c-7 b494 m24655.0 rH
R615 c-9 b242 m24161.0 rU
R616 c-9 b245 m24403.0 rU
R617 c-7 b494 m24648.0 rL
R618 c-7 b474 m23660.0 rL
R619 c-7 b464 m23186.0 rB
R620 c-5 b684 m22722.0 rB
R621 c-6 b442 m22038.0 rH
R622 c-8 b216 m21596.0 rL
R623 c-8 b214 m21380.0 rW
R624 c-10 b216 m21594.0 rL
R625 c-11 b214 m21378.0 rD
R626 c-13 b214 m21378.0 rW
R627 c-13 b216 m21592.0 rL
R628 c-13 b214 m21376.0 rJ
R629 c-12 b217 m21697.0 rU
R630 c-11 b220 m21914.0 rD
R631 c-13 b220 m21914.0 rU
R632 c-12 b222 m22134.0 rL
R633 c-10 b220 m21912.0 rL
R634 c-8 b215 m21472.0 rW
R635 c-8 b217 m21687.0 rU
R636 c-8 b222 m22121.0 rJ
R637 c-9 b225 m22454.0 rL
R638 c-7 b446 m22229.0 rU
R639 c-7 b454 m22675.0 rD
R640 c-7 b454 m22675.0 rL
R641 c-6 b446 m22221.0 rL
R642 c-5 b654 m21775.0 rW
R643 c-4 b675 m22429.0 rB
R644 c-5 b654 m21754.0 rL
R645 c-4 b633 m21100.0 rB
R646 c-4 b615 m20467.0 rW
R647 c-4 b633 m21082.0 rL
R648 c-4 b615 m20449.0 rU
R649 c-4 b633 m21064.0 rL
R650 c-6 b410 m20431.0 rB
R651 c-5 b603 m20021.0 rL
R652 c-6 b390 m19418.0 rW
R653 c-6 b398 m19808.0 rU
R654 c-5 b609 m20206.0 rL
R655 c-7 b392 m19597.0 rS
R656 c-7 b390 m19401.0 rL
R657 c-7 b382 m19011.0 rH
R658 c-7 b374 m18629.0 rB
R659 c-7 b366 m18255.0 rH
R660 c-7 b358 m17889.0 rL
R661 c-8 b176 m17531.0 rJ
R662 c-8 b178 m17795.0 rL
R663 c-10 b177 m17617.0 rW
R664 c-10 b178 m17794.0 rD
R665 c-11 b178 m17794.0 rS
R666 c-10 b178 m17705.0 rL
R667 c-10 b176 m17527.0 rW
R668 c-11 b178 m17703.0 rH
R669 c-10 b176 m17525.0 rD
R670 c-9 b176 m17525.0 rW
R671 c-10 b178 m17701.0 rL
R672 c-9 b176 m17523.0 rB
R673 c-10 b174 m17347.0 rU
R674 c-11 b176 m17521.0 rL
R675 c-12 b174 m17345.0 rW
R676 c-10 b176 m17519.0 rL
R677 c-7 b348 m17343.0 rU
R678 c-8 b177 m17691.0 rU
R679 c-8 b179 m17868.0 rL
R680 c-8 b177 m17689.0 rH
R681 c-9 b176 m17512.0 rB
R682 c-9 b174 m17336.0 rB
R683 c-10 b172 m17162.0 rW
R684 c-7 b352 m17506.0 rL
R685 c-6 b344 m17154.0 rB
R686 c-7 b338 m16810.0 rW
R687 c-7 b344 m17148.0 rW
R688 c-6 b358 m17836.0 rU
R689 c-6 b364 m18194.0 rD
R690 c-5 b546 m18194.0 rW
R691 c-5 b564 m18740.0 rH
R692 c-6 b364 m18176.0 rL
R693 c-8 b179 m17812.0 rW
R694 c-9 b180 m17991.0 rW
R695 c-7 b368 m18351.0 rW
R696 c-6 b382 m19087.0 rH
R697 c-4 b564 m18705.0 rU
R698 c-5 b579 m19269.0 rD
R699 c-5 b579 m19269.0 rU
R700 c-5 b597 m19848.0 rB
R701 c-6 b386 m19251.0 rW
R702 c-8 b197 m19637.0 rW
R703 c-8 b199 m19834.0 rW
R704 c-10 b201 m20033.0 rL
R705 c-11 b199 m19832.0 rW
R706 c-10 b201 m20031.0 rL
R707 c-8 b197 m19629.0 rU
R708 c-8 b199 m19826.0 rH
R709 c-8 b197 m19627.0 rH
R710 c-9 b195 m19430.0 rL
R711 c-7 b386 m19235.0 rW
R712 c-8 b197 m19621.0 rW
R713 c-6 b398 m19818.0 rL
R714 c-7 b390 m19420.0 rU
R715 c-6 b398 m19810.0 rH
R716 c-7 b390 m19412.0 rU
R717 c-4 b606 m20192.0 rW
R718 c-5 b624 m20798.0 rU
R719 c-4 b645 m21422.0 rL
R720 c-4 b606 m20132.0 rH
R721 c-4 b588 m19526.0 rB
R722 c-5 b570 m18938.0 rL
R723 c-4 b552 m18368.0 rU
R724 c-5 b570 m18920.0 rS
R725 c-6 b374 m18635.0 rU
R726 c-7 b382 m19009.0 rD
R727 c-7 b382 m19009.0 rL
R728 c-6 b374 m18627.0 rL
