============ BLACKJACK AI LOG ============
R51 c-5 b255 m8499.5 rL
R52 c-3 b332 m8244.5 rL
R53 c-2 b400 m7912.5 rH
R54 c0 b456 m7512.5 rS
R55 c0 b438 m7284.5 rL
R56 c-2 b345 m6846.5 rJ
R57 c-4 b222 m7364.5 rS
R58 c-5 b219 m7253.5 rL
R59 c-3 b276 m6815.5 rW
R60 c-6 b142 m7091.5 rL
R61 c-4 b210 m6949.5 rU
R62 c-2 b370 m7369.5 rH
R63 c0 b490 m6999.5 rW
R64 c2 b640 m7979.5 rB
R65 c1 b518 m7339.5 rW
R66 c0 b474 m7857.5 rS
R67 c0 b462 m7620.5 rH
R68 c-1 b360 m7158.5 rW
R69 c-1 b380 m7518.5 rB
R70 c-2 b360 m7138.5 rS
R71 c-2 b350 m6958.5 rL
R72 c-2 b335 m6608.5 rU
R73 c-1 b350 m6943.5 rD
R74 c-1 b350 m6943.5 rD
R75 c-5 b210 m6943.5 rU
R76 c-4 b216 m7153.5 rW
R77 c-2 b370 m7369.5 rU
R78 c-1 b390 m7739.5 rL
R79 c-1 b370 m7349.5 rS
R80 c-2 b360 m7164.5 rB
R81 c-5 b207 m6804.5 rU
R82 c-5 b213 m7011.5 rU
R83 c0 b450 m7437.5 rL
R84 c-2 b350 m6987.5 rL
R85 c0 b402 m6637.5 rH
R86 c-3 b252 m6235.5 rU
R87 c-3 b260 m6487.5 rU
R88 c-2 b340 m6747.5 rW
R89 c-2 b375 m7427.5 rD
R90 c-1 b375 m7427.5 rD
R91 c0 b450 m7427.5 rU
R92 c-2 b395 m7877.5 rW
R93 c-5 b249 m8272.5 rH
R94 c-6 b162 m8023.5 rW
R95 c-6 b168 m8347.5 rU
R96 c-7 b172 m8515.5 rL
R97 c-7 b168 m8343.5 rS
R98 c-7 b166 m8259.5 rU
R99 c-4 b255 m8425.5 rL
R100 c0 b492 m8170.5 rS
R101 c-1 b400 m7924.5 rU
R102 c-2 b420 m8324.5 rL
R103 c-4 b240 m7904.5 rJ
R104 c-6 b166 m8264.5 rU
R105 c-7 b170 m8430.5 rD
R106 c-9 b85 m8430.5 rL
R107 c-9 b84 m8345.5 rD
R108 c-10 b84 m8345.5 rU
R109 c-10 b85 m8429.5 rL
R110 c-8 b83 m8259.5 rL
R111 c-8 b82 m8176.5 rL
R112 c-11 b81 m8094.5 rU
R113 c-8 b82 m8175.5 rU
R114 c-10 b83 m8257.5 rW
R115 c-7 b170 m8423.5 rS
R116 c-5 b252 m8338.5 rB
R117 c-3 b324 m8086.5 rU
R118 c0 b595 m8410.5 rD
R119 c-2 b425 m8410.5 rB
R120 c-1 b400 m7985.5 rL
R121 c0 b456 m7585.5 rL
R122 c-3 b288 m7129.5 rS
R123 c-3 b280 m6985.5 rD
R124 c1 b490 m6985.5 rU
R125 c-1 b375 m7475.5 rL
R126 c-4 b216 m7100.5 rB
R127 c-6 b138 m6884.5 rL
R128 c-6 b136 m6746.5 rL
R129 c-4 b201 m6610.5 rD
R130 c-4 b201 m6610.5 rB
R131 c-7 b130 m6409.5 rB
R132 c-7 b126 m6279.5 rS
R133 c-6 b126 m6216.5 rU
R134 c-5 b195 m6468.5 rB
R135 c-4 b189 m6273.5 rD
R136 c-4 b189 m6273.5 rW
R137 c-6 b130 m6462.5 rH
R138 c-6 b128 m6332.5 rL
R139 c-4 b189 m6204.5 rH
R140 c-3 b244 m6015.5 rU
R141 c-1 b315 m6259.5 rH
R142 c-2 b300 m5944.5 rL
R143 c2 b456 m5644.5 rB
R144 c2 b468 m5188.5 rL
R145 c1 b336 m4720.5 rJ
R146 c3 b477 m5224.5 rH
R147 c4 b430 m4270.5 rB
R148 c5 b390 m3840.5 rB
R149 c2 b315 m3450.5 rW
R150 c3 b369 m4080.5 rU
R151 c0 b270 m4449.5 rJ
R152 c-1 b245 m4854.5 rW
R153 c-3 b204 m5099.5 rB
R154 c-4 b147 m4895.5 rS
R155 c-5 b147 m4822.0 rB
R156 c-6 b94 m4675.0 rL
R157 c-4 b138 m4581.0 rB
R158 c-6 b90 m4443.0 rW
R159 c-5 b138 m4533.0 rL
R160 c-4 b129 m4257.0 rU
R161 c-3 b184 m4515.0 rS
R162 c-2 b225 m4423.0 rU
R163 c-3 b196 m4873.0 rW
R164 c-4 b153 m5069.0 rW
R165 c-4 b162 m5375.0 rW
R166 c-4 b168 m5537.0 rU
R167 c-2 b290 m5705.0 rW
R168 c-5 b180 m5995.0 rL
R169 c-4 b177 m5815.0 rU
R170 c-4 b180 m5992.0 rH
R171 c-8 b59 m5812.0 rU
R172 c-6 b120 m5930.0 rU
R173 c-6 b122 m6050.0 rJ
R174 c-6 b126 m6233.0 rH
R175 c-6 b124 m6107.0 rL
R176 c-4 b180 m5983.0 rH
R177 c-5 b177 m5803.0 rU
R178 c-2 b300 m5980.0 rU
R179 c-4 b189 m6280.0 rB
R180 c-3 b244 m6091.0 rH
R181 c-5 b177 m5847.0 rD
R182 c-6 b118 m5847.0 rS
R183 c-7 b116 m5788.0 rW
R184 c-10 b60 m5904.0 rJ
R185 c-10 b60 m5994.0 rL
R186 c-10 b60 m5934.0 rS
R187 c-11 b60 m5904.0 rH
R188 c-11 b59 m5844.0 rU
R189 c-12 b60 m5903.0 rJ
R190 c-12 b60 m5993.0 rL
R191 c-11 b60 m5933.0 rH
R192 c-9 b59 m5873.0 rW
R193 c-8 b60 m5932.0 rU
R194 c-6 b120 m5992.0 rU
R195 c-7 b124 m6112.0 rL
R196 c-5 b180 m5988.0 rU
R197 c-5 b186 m6168.0 rL
R198 c-4 b180 m5982.0 rU
R199 c-4 b186 m6162.0 rU
R200 c-7 b128 m6348.0 rB
R201 c-6 b126 m6220.0 rL
R202 c-5 b183 m6094.0 rW
R203 c-7 b126 m6277.0 rJ
R204 c-9 b65 m6466.0 rH
R205 c-6 b130 m6401.0 rD
R206 c-10 b65 m6401.0 rU
R207 c-9 b66 m6531.0 rU
R208 c-9 b66 m6597.0 rW
R209 c-6 b136 m6729.0 rW
R210 c-3 b284 m7001.0 rU
R211 c-1 b365 m7285.0 rB
R212 c0 b420 m6920.0 rB
R213 c-2 b325 m6500.0 rU
R214 c-3 b276 m6825.0 rL
R215 c-1 b330 m6549.0 rL
R216 c-3 b252 m6219.0 rL
R217 c0 b348 m5715.0 rW
R218 c-1 b305 m6063.0 rL
R219 c0 b385 m5453.0 rS
R220 c0 b318 m5260.5 rB
R221 c-1 b250 m4942.5 rW
R222 c-1 b260 m5192.5 rS
R223 c-2 b255 m5062.5 rB
R224 c-2 b245 m4807.5 rW
R225 c0 b318 m5297.5 rJ
R226 c0 b348 m5774.5 rS
R227 c-1 b285 m5600.5 rH
R228 c0 b324 m5315.5 rU
R229 c0 b342 m5639.5 rB
R230 c-1 b265 m5297.5 rJ
R231 c-3 b228 m5695.5 rB
R232 c-1 b275 m5467.5 rL
R233 c-4 b156 m5192.5 rL
R234 c-1 b245 m4880.5 rU
R235 c-3 b208 m5125.5 rL
R236 c-1 b250 m4917.5 rH
R237 c1 b329 m4667.5 rL
R238 c0 b264 m4338.5 rB
R239 c-1 b205 m4074.5 rL
R240 c-1 b195 m3869.5 rL
R241 c-1 b175 m3479.5 rL
R242 c2 b256 m3129.5 rU
R243 c5 b370 m3641.5 rB
R244 c4 b330 m3271.5 rL
R245 c6 b330 m2941.5 rW
R246 c7 b363 m3271.5 rW
R247 c10 b480 m3997.5 rL
R248 c10 b432 m3517.5 rB
R249 c9 b372 m3085.5 rH
R250 c9 b336 m2713.5 rJ
R251 c7 b363 m3217.5 rU
R252 c6 b360 m3580.5 rJ
R253 c3 b378 m4120.5 rU
R254 c3 b441 m4876.5 rL
R255 c4 b405 m4435.5 rW
R256 c6 b583 m5245.5 rJ
R257 c5 b620 m6120.5 rU
R258 c4 b612 m6740.5 rW
R259 c0 b518 m7352.5 rL
R260 c0 b414 m6834.5 rJ
R261 c-1 b375 m7455.5 rW
R262 c-1 b415 m8205.5 rW
R263 c3 b819 m9035.5 rB
R264 c2 b747 m8216.5 rL
R265 c4 b675 m7469.5 rU
R266 c3 b738 m8144.5 rW
R267 c0 b623 m8882.5 rU
R268 c-1 b480 m9505.5 rB
R269 c-1 b455 m9025.5 rL
R270 c1 b656 m8115.5 rW
R271 c0 b528 m8771.5 rU
R272 c-3 b372 m9299.5 rU
R273 c-1 b485 m9671.5 rH
R274 c0 b552 m9186.5 rL
R275 c0 b609 m8634.5 rD
R276 c0 b522 m8634.5 rW
R277 c-2 b460 m9156.5 rH
R278 c-1 b435 m8696.5 rB
R279 c-1 b415 m8261.5 rL
R280 c0 b474 m7846.5 rU
R281 c1 b588 m8320.5 rW
R282 c3 b810 m8908.5 rB
R283 c2 b729 m8098.5 rB
R284 c3 b666 m7369.5 rJ
R285 c0 b588 m8368.5 rU
R286 c-1 b450 m8956.5 rL
R287 c-2 b430 m8506.5 rH
R288 c0 b567 m8076.5 rL
R289 c2 b684 m7509.5 rB
R290 c3 b621 m6825.5 rU
R291 c1 b600 m7446.5 rW
R292 c2 b696 m8646.5 rH
R293 c0 b560 m7950.5 rU
R294 c2 b688 m8510.5 rS
R295 c1 b574 m8166.5 rB
R296 c0 b456 m7592.5 rL
R297 c2 b576 m7136.5 rU
R298 c-1 b390 m7712.5 rS
R299 c-2 b380 m7517.5 rH
R300 c-2 b360 m7137.5 rH
R301 c-5 b204 m6777.5 rL
R302 c-8 b66 m6573.5 rL
R303 c-7 b132 m6507.5 rJ
R304 c-9 b68 m6705.5 rU
R305 c-6 b136 m6773.5 rD
R306 c-3 b272 m6773.5 rB
R307 c-4 b198 m6501.5 rW
R308 c-3 b276 m6897.5 rL
R309 c-4 b201 m6621.5 rS
R310 c-5 b198 m6521.0 rL
R311 c-5 b192 m6323.0 rJ
R312 c-4 b201 m6611.0 rH
R313 c-3 b260 m6410.0 rB
R314 c-4 b186 m6150.0 rL
R315 c-5 b180 m5964.0 rW
R316 c-1 b310 m6144.0 rS
R317 c-1 b300 m5989.0 rL
R318 c0 b342 m5689.0 rL
R319 c-1 b270 m5347.0 rW
R320 c-3 b228 m5617.0 rH
R321 c-7 b108 m5389.0 rU
R322 c-3 b220 m5497.0 rB
R323 c-3 b212 m5277.0 rW
R324 c-3 b220 m5489.0 rH
R325 c-2 b265 m5269.0 rL
R326 c1 b408 m5004.0 rL
R327 c1 b322 m4596.0 rH
R328 c3 b387 m4274.0 rB
R329 c2 b312 m3887.0 rB
R330 c1 b252 m3575.0 rB
R331 c1 b272 m3323.0 rS
R332 c0 b224 m3187.0 rL
R333 c1 b240 m2963.0 rW
R334 c1 b264 m3203.0 rH
R335 c2 b240 m2939.0 rW
R336 c0 b224 m3179.0 rU
R337 c0 b245 m3403.0 rH
R338 c-1 b160 m3158.0 rU
R339 c-3 b136 m3318.0 rB
R340 c-3 b128 m3182.0 rW
R341 c-2 b175 m3438.0 rW
R342 c-2 b185 m3613.0 rD
R343 c-2 b185 m3613.0 rB
R344 c-3 b140 m3428.0 rS
R345 c-2 b170 m3358.0 rL
R346 c1 b217 m3018.0 rW
R347 c-1 b165 m3235.0 rU
R348 c-1 b180 m3565.0 rW
R349 c1 b320 m3925.0 rU
R350 c0 b301 m4245.0 rW
R351 c0 b276 m4546.0 rB
R352 c-2 b215 m4270.0 rL
R353 c-3 b164 m4055.0 rS
R354 c-4 b120 m3973.0 rS
R355 c-4 b120 m3913.0 rS
R356 c-2 b195 m3853.0 rL
R357 c0 b222 m3658.0 rU
R358 c1 b312 m3880.0 rJ
R359 c1 b352 m4348.0 rL
R360 c0 b240 m3996.0 rS
R361 c0 b234 m3876.0 rW
R362 c0 b252 m4110.0 rW
R363 c0 b264 m4362.0 rW
R364 c0 b294 m4890.0 rW
R365 c-3 b208 m5184.0 rD
R366 c-5 b156 m5184.0 rU
R367 c-4 b162 m5340.0 rL
R368 c-4 b156 m5178.0 rU
R369 c-1 b270 m5334.0 rS
R370 c-1 b260 m5199.0 rL
R371 c0 b300 m4939.0 rU
R372 c-1 b265 m5239.0 rL
R373 c1 b384 m4709.0 rW
R374 c0 b306 m5093.0 rB
R375 c-2 b240 m4787.0 rW
R376 c-4 b153 m5027.0 rL
R377 c-4 b144 m4721.0 rL
R378 c-4 b138 m4577.0 rL
R379 c-2 b220 m4301.0 rB
R380 c-1 b205 m4081.0 rL
R381 c1 b273 m3876.0 rL
R382 c3 b333 m3603.0 rJ
R383 c2 b378 m4103.0 rL
R384 c1 b266 m3725.0 rB
R385 c-1 b175 m3459.0 rB
R386 c-2 b165 m3284.0 rH
R387 c-3 b128 m3119.0 rW
R388 c-5 b99 m3247.0 rS
R389 c-5 b96 m3197.5 rU
R390 c-5 b99 m3293.5 rW
R391 c-6 b68 m3392.5 rL
R392 c-6 b68 m3324.5 rJ
R393 c-7 b70 m3426.5 rU
R394 c-7 b72 m3566.5 rH
R395 c-7 b70 m3494.5 rW
R396 c-5 b108 m3564.5 rB
R397 c-6 b70 m3456.5 rU
R398 c-5 b108 m3526.5 rW
R399 c-4 b111 m3634.5 rL
R400 c-4 b108 m3523.5 rW
R401 c-5 b111 m3631.5 rU
R402 c-3 b152 m3742.5 rW
R403 c0 b273 m3894.5 rD
R404 c-3 b156 m3894.5 rS
R405 c-4 b117 m3816.5 rS
R406 c-5 b114 m3758.0 rU
R407 c-3 b160 m3986.0 rL
R408 c-1 b195 m3826.0 rL
R409 c-3 b148 m3631.0 rU
R410 c-3 b152 m3779.0 rU
R411 c-1 b200 m3931.0 rW
R412 c0 b252 m4131.0 rL
R413 c-2 b195 m3879.0 rL
R414 c-2 b185 m3684.0 rU
R415 c-1 b205 m4054.0 rS
R416 c-2 b200 m3951.5 rW
R417 c-2 b210 m4151.5 rS
R418 c-3 b164 m4046.5 rU
R419 c-2 b215 m4210.5 rW
R420 c-3 b180 m4425.5 rS
R421 c-4 b132 m4335.5 rL
R422 c-2 b215 m4203.5 rL
R423 c-3 b160 m3988.5 rU
R424 c0 b252 m4148.5 rW
R425 c1 b360 m4400.5 rL
R426 c3 b369 m4040.5 rW
R427 c4 b405 m4409.5 rL
R428 c5 b410 m4004.5 rW
R429 c4 b405 m4414.5 rU
R430 c2 b392 m4819.5 rU
R431 c2 b424 m5211.5 rW
R432 c3 b549 m6059.5 rU
R433 c5 b670 m6608.5 rD
R434 c3 b603 m6608.5 rU
R435 c4 b711 m7814.5 rL
R436 c2 b648 m7103.5 rW
R437 c3 b702 m7751.5 rB
R438 c1 b568 m7049.5 rL
R439 c-1 b325 m6481.5 rL
R440 c1 b472 m5831.5 rL
R441 c0 b324 m5359.5 rJ
R442 c-1 b295 m5845.5 rU
R443 c-2 b310 m6140.5 rS
R444 c0 b360 m5985.5 rU
R445 c-1 b320 m6345.5 rB
R446 c0 b366 m6025.5 rL
R447 c0 b342 m5659.5 rD
R448 c1 b399 m5659.5 rL
R449 c3 b441 m4861.5 rD
R450 c0 b294 m4861.5 rB
R451 c-1 b230 m4567.5 rL
R452 c0 b264 m4337.5 rL
R453 c0 b246 m4073.5 rU
R454 c-1 b220 m4319.5 rB
R455 c-3 b164 m4099.5 rU
R456 c-5 b129 m4263.5 rU
R457 c-2 b220 m4392.5 rU
R458 c-1 b235 m4612.5 rU
R459 c-3 b196 m4847.5 rH
R460 c-3 b188 m4651.5 rL
R461 c-1 b225 m4463.5 rJ
R462 c-2 b245 m4801.5 rW
R463 c0 b357 m5046.5 rB
R464 c0 b282 m4689.5 rW
R465 c-1 b265 m5253.5 rW
R466 c-1 b280 m5518.5 rL
R467 c-1 b265 m5238.5 rS
R468 c-2 b260 m5106.0 rL
R469 c-1 b245 m4846.0 rU
R470 c3 b486 m5336.0 rU
R471 c0 b413 m5822.0 rL
R472 c-2 b275 m5409.0 rL
R473 c2 b468 m5134.0 rS
R474 c2 b392 m4900.0 rL
R475 c3 b378 m4116.0 rU
R476 c1 b360 m4494.0 rH
R477 c0 b252 m4134.0 rS
R478 c0 b246 m4008.0 rL
R479 c0 b228 m3762.0 rU
R480 c-2 b200 m3990.0 rL
R481 c-3 b152 m3790.0 rH
R482 c-4 b111 m3638.0 rD
R483 c-4 b111 m3638.0 rH
R484 c-4 b108 m3527.0 rW
R485 c-6 b74 m3635.0 rL
R486 c-6 b72 m3561.0 rU
R487 c-6 b76 m3705.0 rU
R488 c-8 b38 m3781.0 rJ
R489 c-8 b39 m3838.0 rL
R490 c-6 b76 m3799.0 rS
R491 c-7 b76 m3761.0 rU
R492 c-8 b39 m3837.0 rL
R493 c-5 b114 m3798.0 rL
R494 c-2 b180 m3570.0 rJ
R495 c-3 b156 m3840.0 rL
R496 c-5 b111 m3684.0 rL
R497 c-3 b140 m3462.0 rD
R498 c0 b245 m3462.0 rU
R499 c0 b228 m3707.0 rJ
R500 c1 b287 m4049.0 rH
R501 c1 b266 m3762.0 rL
R502 c3 b297 m3230.0 rJ
R503 c2 b296 m3676.0 rL
R504 c3 b306 m3380.0 rL
R505 c3 b279 m3074.0 rW
R506 c3 b306 m3353.0 rU
R507 c2 b333 m3659.0 rD
R508 c0 b259 m3659.0 rJ
R509 c0 b246 m4048.0 rJ
R510 c-1 b225 m4417.0 rW
R511 c2 b392 m4867.0 rU
R512 c0 b318 m5259.0 rW
R513 c2 b504 m5577.0 rB
R514 c1 b357 m5073.0 rH
R515 c2 b432 m4716.0 rU
R516 c0 b312 m5148.0 rD
R517 c0 b312 m5148.0 rL
R518 c1 b343 m4836.0 rU
R519 c0 b312 m5179.0 rL
R520 c-1 b245 m4867.0 rW
R521 c0 b364 m5112.0 rL
R522 c1 b336 m4748.0 rL
R523 c3 b369 m4076.0 rW
R524 c3 b405 m4445.0 rW
R525 c1 b392 m4850.0 rB
R526 c-1 b225 m4458.0 rD
R527 c-3 b180 m4458.0 rB
R528 c-5 b129 m4278.0 rU
R529 c-5 b135 m4407.0 rW
R530 c-6 b92 m4542.0 rL
R531 c-4 b135 m4450.0 rW
R532 c-2 b230 m4585.0 rW
R533 c0 b343 m4815.0 rL
R534 c4 b378 m4129.0 rL
R535 c1 b304 m3751.0 rW
R536 c0 b246 m4055.0 rL
R537 c-1 b195 m3809.0 rW
R538 c-2 b205 m4004.0 rW
R539 c-2 b215 m4209.0 rL
R540 c-4 b120 m3994.0 rW
R541 c-4 b126 m4114.0 rS
R542 c-5 b123 m4051.0 rL
R543 c-4 b120 m3928.0 rL
R544 c-2 b195 m3808.0 rU
R545 c-3 b164 m4003.0 rU
R546 c-3 b176 m4331.0 rL
R547 c-3 b160 m3979.0 rL
R548 c-2 b195 m3819.0 rS
R549 c-1 b190 m3721.5 rB
R550 c1 b252 m3531.5 rW
R551 c0 b266 m3783.5 rH
R552 c-2 b180 m3517.5 rJ
R553 c-2 b190 m3787.5 rU
R554 c-2 b200 m3977.5 rU
R555 c-5 b126 m4177.5 rS
R556 c-3 b168 m4114.5 rB
R557 c-5 b120 m3946.5 rD
R558 c-2 b200 m3946.5 rW
R559 c-2 b210 m4146.5 rL
R560 c-1 b200 m3936.5 rW
R561 c-2 b210 m4136.5 rU
R562 c-5 b132 m4346.5 rH
R563 c-2 b215 m4214.5 rB
R564 c-1 b200 m3999.5 rL
R565 c-4 b114 m3799.5 rW
R566 c-4 b120 m3913.5 rL
R567 c-6 b76 m3793.5 rL
R568 c-7 b76 m3717.5 rU
R569 c-6 b78 m3869.5 rW
R570 c-6 b80 m3947.5 rU
R571 c-5 b123 m4027.5 rW
R572 c-7 b84 m4150.5 rB
R573 c-3 b164 m4066.5 rW
R574 c-3 b172 m4230.5 rH
R575 c-1 b205 m4058.5 rL
R576 c-1 b195 m3853.5 rD
R577 c0 b234 m3853.5 rU
R578 c-1 b205 m4087.5 rW
R579 c-2 b215 m4292.5 rU
R580 c-4 b138 m4507.5 rU
R581 c-5 b144 m4783.5 rD
R582 c-6 b96 m4783.5 rL
R583 c-9 b47 m4687.5 rW
R584 c-6 b96 m4781.5 rD
R585 c-5 b144 m4781.5 rW
R586 c-2 b255 m5069.5 rW
R587 c-2 b270 m5324.5 rW
R588 c-4 b168 m5594.5 rB
R589 c-5 b165 m5426.5 rU
R590 c-1 b280 m5591.5 rW
R591 c-1 b295 m5871.5 rU
R592 c1 b496 m6166.5 rU
R593 c2 b576 m7158.5 rH
R594 c0 b462 m6582.5 rH
R595 c0 b399 m5658.5 rB
R596 c0 b318 m5259.5 rL
R597 c2 b400 m4941.5 rU
R598 c1 b432 m5341.5 rB
R599 c3 b450 m4909.5 rU
R600 c0 b378 m5359.5 rU
R601 c2 b464 m5737.5 rL
R602 c3 b477 m5273.5 rU
R603 c3 b567 m6227.5 rL
R604 c3 b513 m5660.5 rH
R605 c4 b520 m5147.5 rW
R606 c3 b513 m5667.5 rW
R607 c2 b558 m6180.5 rH
R608 c1 b456 m5622.5 rU
R609 c2 b594 m6534.5 rW
R610 c3 b648 m7128.5 rL
R611 c4 b650 m6480.5 rU
R612 c5 b720 m7130.5 rU
R613 c3 b711 m7850.5 rU
R614 c1 b688 m8561.5 rU
R615 c2 b800 m9937.5 rW
R616 c2 b864 m10737.5 rD
R617 c-2 b540 m10737.5 rW
R618 c1 b791 m11277.5 rU
R619 c5 b1210 m12068.5 rB
R620 c5 b1090 m10858.5 rL
R621 c8 b957 m8678.5 rS
R622 c7 b902 m8200.0 rD
R623 c6 b902 m8200.0 rU
R624 c7 b1012 m9102.0 rU
R625 c6 b1020 m10114.0 rD
R626 c6 b1020 m10114.0 rW
R627 c4 b1120 m11134.0 rW
R628 c5 b1230 m12254.0 rU
R629 c4 b1215 m13484.0 rU
R630 c0 b1029 m14699.0 rU
R631 c2 b1422 m15728.0 rW
R632 c3 b1548 m17150.0 rB
R633 c3 b1413 m15602.0 rU
R634 c2 b1539 m17015.0 rS
R635 c1 b1304 m16245.5 rW
R636 c3 b1701 m18853.5 rU
R637 c1 b1442 m20554.5 rW
R638 c-1 b1100 m21996.5 rS
R639 c-2 b1075 m21446.5 rL
R640 c-3 b772 m19296.5 rU
R641 c-4 b603 m20068.5 rW
R642 c-6 b414 m20671.5 rJ
R643 c-7 b426 m21292.5 rU
R644 c-8 b218 m21718.5 rU
R645 c-9 b220 m21936.5 rJ
R646 c-8 b223 m22266.5 rS
R647 c-9 b222 m22155.0 rU
R648 c-8 b224 m22377.0 rL
R649 c-4 b666 m22153.0 rH
R650 c-3 b860 m21487.0 rH
R651 c-3 b828 m20627.0 rU
R652 c-3 b860 m21455.0 rU
R653 c-2 b1120 m22315.0 rL
R654 c-3 b848 m21195.0 rB
R655 c-3 b816 m20347.0 rW
R656 c0 b1484 m21163.0 rD
R657 c-1 b1060 m21163.0 rH
R658 c-2 b1010 m20103.0 rW
R659 c-2 b1060 m21113.0 rW
R660 c-4 b666 m22173.0 rW
R661 c-5 b687 m22839.0 rS
R662 c-6 b450 m22495.5 rL
R663 c-4 b663 m22045.5 rJ
R664 c-6 b462 m23040.5 rL
R665 c-4 b678 m22578.5 rL
R666 c-1 b1100 m21900.5 rW
R667 c0 b1386 m23000.5 rL
R668 c0 b1519 m21614.5 rB
R669 c0 b1206 m20095.5 rL
R670 c1 b1323 m18889.5 rW
R671 c0 b1421 m20212.5 rD
R672 c4 b1827 m20212.5 rW
R673 c2 b1768 m22039.5 rU
R674 c0 b1434 m23807.5 rB
R675 c0 b1344 m22373.5 rL
R676 c0 b1477 m21029.5 rS
R677 c0 b1218 m20291.0 rJ
R678 c0 b1332 m22118.0 rU
R679 c0 b1410 m23450.0 rL
R680 c-2 b1105 m22040.0 rH
R681 c-3 b840 m20935.0 rB
R682 c-3 b804 m20095.0 rL
R683 c-1 b925 m18487.0 rL
R684 c-1 b880 m17562.0 rB
R685 c-1 b835 m16682.0 rS
R686 c-2 b815 m16264.5 rB
R687 c-2 b775 m15449.5 rS
R688 c-2 b755 m15062.0 rW
R689 c-3 b636 m15817.0 rL
R690 c-1 b760 m15181.0 rW
R691 c2 b1512 m16701.0 rL
R692 c3 b1368 m15189.0 rU
R693 c3 b1620 m17925.0 rL
R694 c1 b1312 m16305.0 rU
R695 c2 b1593 m17617.0 rW
R696 c1 b1544 m19210.0 rU
R697 c-1 b1040 m20754.0 rL
R698 c0 b1386 m19714.0 rW
R699 c2 b1688 m21100.0 rL
R700 c2 b1602 m17724.0 rL
R701 c1 b1134 m16122.0 rJ
R702 c0 b1074 m17823.0 rS
R703 c-1 b865 m17286.0 rL
R704 c-3 b660 m16421.0 rW
R705 c-3 b684 m17081.0 rU
R706 c-6 b356 m17765.0 rL
R707 c-3 b700 m17409.0 rS
R708 c-3 b684 m17059.0 rW
R709 c-2 b925 m18427.0 rU
R710 c-2 b970 m19352.0 rW
R711 c-1 b1065 m21292.0 rU
R712 c0 b1410 m23422.0 rL
R713 c1 b1547 m22012.0 rU
R714 c-1 b1180 m23559.0 rW
R715 c-3 b992 m24739.0 rL
R716 c1 b1904 m23747.0 rW
R717 c1 b1799 m25651.0 rL
R718 c3 b2151 m23852.0 rU
R719 c4 b2349 m26003.0 rH
R720 c3 b2133 m23654.0 rL
R721 c4 b1944 m21521.0 rU
R722 c3 b2115 m23465.0 rB
R723 c2 b1712 m21350.0 rH
R724 c2 b1773 m19638.0 rJ
R725 c1 b1561 m22298.0 rL
R726 c2 b1728 m19176.0 rD
R727 c4 b1728 m19176.0 rL
R728 c1 b1225 m17448.0 rJ
R729 c2 b1737 m19286.0 rW
R730 c4 b2052 m22760.0 rS
R731 c3 b1962 m21734.0 rB
R732 c3 b1782 m19772.0 rW
R733 c0 b1512 m21554.0 rU
R734 c-1 b1155 m23066.0 rS
R735 c0 b1350 m22488.5 rL
R736 c1 b1484 m21138.5 rD
R737 c0 b1272 m21138.5 rW
R738 c2 b2025 m22410.5 rU
R739 c3 b2205 m24435.5 rW
R740 c1 b2136 m26640.5 rL
