============ BLACKJACK AI LOG ============
R53 c8 b1980 m16491.0 rW
R54 c5 b1850 m18471.0 rB
R55 c6 b1670 m16621.0 rL
R56 c5 b1500 m14951.0 rL
R57 c4 b1080 m11951.0 rH
R58 c3 b981 m10871.0 rJ
R59 c3 b1116 m12343.0 rB
R60 c3 b1017 m11227.0 rL
R61 c0 b618 m10210.0 rB
R62 c-1 b480 m9592.0 rW
R63 c-2 b505 m10072.0 rU
R64 c-1 b530 m10577.0 rW
R65 c-4 b336 m11107.0 rB
R66 c-3 b432 m10771.0 rW
R67 c-1 b585 m11635.0 rH
R68 c2 b888 m11050.0 rL
R69 c4 b918 m10162.0 rL
R70 c5 b930 m9244.0 rL
R71 c4 b840 m8314.0 rW
R72 c1 b736 m9154.0 rL
R73 c1 b680 m8418.0 rW
R74 c1 b728 m9098.0 rW
R75 c-1 b495 m9826.0 rU
R76 c-2 b520 m10321.0 rD
R77 c-2 b520 m10321.0 rW
R78 c1 b912 m11361.0 rL
R79 c0 b630 m10449.0 rU
R80 c-4 b333 m11079.0 rW
R81 c-2 b590 m11745.0 rU
R82 c1 b910 m12925.0 rW
R83 c0 b834 m13835.0 rL
R84 c2 b976 m12167.0 rU
R85 c1 b1056 m13143.0 rU
R86 c0 b994 m14199.0 rL
R87 c-1 b615 m12211.0 rW
R88 c0 b774 m12826.0 rU
R89 c-2 b680 m13600.0 rL
R90 c1 b984 m12240.0 rU
R91 c0 b798 m13224.0 rU
R92 c1 b1128 m14022.0 rJ
R93 c1 b1264 m15714.0 rU
R94 c1 b1464 m18242.0 rD
R95 c0 b1281 m18242.0 rU
R96 c-1 b980 m19523.0 rU
R97 c-2 b1030 m20503.0 rD
R98 c0 b1442 m20503.0 rB
R99 c1 b1337 m19061.0 rW
R100 c0 b1224 m20398.0 rU
R101 c0 b1302 m21622.0 rL
R102 c3 b1836 m20320.0 rD
R103 c3 b1836 m20320.0 rL
R104 c1 b1295 m18484.0 rW
R105 c0 b1188 m19779.0 rW
R106 c0 b1470 m20967.0 rJ
R107 c3 b2088 m23172.0 rL
R108 c5 b2110 m21084.0 rH
R109 c4 b1900 m18974.0 rL
R110 c9 b1824 m15174.0 rB
R111 c7 b1474 m13350.0 rD
R112 c6 b1340 m13350.0 rS
R113 c5 b1270 m12680.0 rB
R114 c3 b1035 m11410.0 rU
R115 c2 b1000 m12445.0 rU
R116 c1 b1080 m13445.0 rU
R117 c-2 b730 m14525.0 rW
R118 c-2 b765 m15255.0 rB
R119 c-2 b725 m14490.0 rU
R120 c-2 b765 m15215.0 rU
R121 c-3 b640 m15980.0 rL
R122 c-5 b462 m15340.0 rW
R123 c-4 b477 m15802.0 rD
R124 c-5 b477 m15802.0 rU
R125 c-5 b489 m16279.0 rL
R126 c-2 b770 m15301.0 rL
R127 c2 b1242 m13761.0 rU
R128 c1 b1208 m15003.0 rH
R129 c3 b1242 m13795.0 rS
R130 c5 b1320 m13174.0 rU
R131 c4 b1305 m14494.0 rU
R132 c3 b1422 m15799.0 rH
R133 c2 b1152 m14377.0 rW
R134 c2 b1248 m15529.0 rD
R135 c-2 b780 m15529.0 rU
R136 c-1 b820 m16309.0 rU
R137 c-4 b516 m17129.0 rB
R138 c-5 b501 m16613.0 rL
R139 c-4 b471 m15611.0 rD
R140 c-5 b471 m15611.0 rH
R141 c-1 b735 m14669.0 rW
R142 c-1 b775 m15404.0 rU
R143 c0 b972 m16179.0 rD
R144 c-1 b810 m16179.0 rS
R145 c-2 b790 m15774.0 rH
R146 c0 b900 m14984.0 rU
R147 c0 b954 m15884.0 rD
R148 c-1 b795 m15884.0 rU
R149 c-1 b835 m16679.0 rL
R150 c2 b1431 m15844.0 rW
R151 c4 b1557 m17275.0 rW
R152 c1 b1323 m18832.0 rB
R153 c1 b1408 m17509.0 rB
R154 c0 b1134 m16101.0 rH
R155 c1 b1050 m14967.0 rS
R156 c0 b1015 m14442.0 rS
R157 c1 b980 m13934.5 rU
R158 c-2 b750 m14914.5 rW
R159 c-2 b785 m15664.5 rW
R160 c-2 b825 m16449.5 rW
R161 c0 b1038 m17274.5 rU
R162 c-3 b736 m18312.5 rW
R163 c-3 b764 m19048.5 rU
R164 c0 b1194 m19812.5 rW
R165 c0 b1266 m21006.5 rL
R166 c0 b1188 m19740.5 rU
R167 c0 b1260 m20928.5 rL
R168 c0 b1379 m19668.5 rW
R169 c-2 b1055 m21047.5 rD
R170 c-6 b422 m21047.5 rU
R171 c-7 b430 m21469.5 rW
R172 c-10 b219 m21899.5 rD
R173 c-10 b219 m21899.5 rH
R174 c-9 b217 m21680.5 rW
R175 c-10 b219 m21897.5 rH
R176 c-7 b434 m21678.5 rU
R177 c-5 b666 m22112.5 rL
R178 c-3 b860 m21446.5 rB
R179 c-3 b824 m20586.5 rL
R180 c-1 b990 m19762.5 rL
R181 c-1 b940 m18772.5 rU
R182 c-2 b990 m19712.5 rJ
R183 c-5 b636 m21197.5 rJ
R184 c-7 b444 m22151.5 rL
R185 c-9 b218 m21707.5 rL
R186 c-6 b430 m21489.5 rW
R187 c-9 b220 m21919.5 rH
R188 c-6 b434 m21699.5 rS
R189 c-7 b430 m21482.5 rW
R190 c-8 b220 m21912.5 rB
R191 c-9 b217 m21692.5 rU
R192 c-7 b440 m21909.5 rU
R193 c-8 b224 m22349.5 rW
R194 c-8 b226 m22573.5 rL
R195 c-5 b672 m22347.5 rL
R196 c-4 b651 m21675.5 rD
R197 c-3 b868 m21675.5 rL
R198 c-2 b1045 m20807.5 rU
R199 c-4 b657 m21852.5 rJ
R200 c-4 b687 m22838.5 rL
R201 c-7 b444 m22151.5 rL
R202 c-7 b436 m21707.5 rD
R203 c-8 b218 m21707.5 rJ
R204 c-10 b221 m22034.5 rL
R205 c-9 b219 m21813.5 rH
R206 c-10 b216 m21594.5 rL
R207 c-10 b214 m21378.5 rD
R208 c-10 b214 m21378.5 rU
R209 c-9 b216 m21592.5 rU
R210 c-10 b219 m21808.5 rB
R211 c-11 b216 m21589.5 rL
R212 c-9 b212 m21157.5 rB
R213 c-9 b210 m20945.5 rH
R214 c-7 b416 m20735.5 rL
R215 c-4 b612 m20319.5 rD
R216 c-2 b1020 m20319.5 rS
R217 c-3 b796 m19809.5 rL
R218 c-2 b955 m19013.5 rW
R219 c-4 b600 m19968.5 rU
R220 c-4 b618 m20568.5 rL
R221 c-3 b800 m19950.5 rW
R222 c-1 b1040 m20750.5 rL
R223 c0 b1386 m19710.5 rS
R224 c2 b1528 m19017.5 rJ
R225 c1 b1498 m21309.5 rB
R226 c2 b1592 m19811.5 rL
R227 c2 b1464 m18219.5 rH
R228 c4 b1530 m15291.5 rH
R229 c4 b1242 m13761.5 rU
R230 c2 b1359 m15003.5 rH
R231 c3 b1233 m13644.5 rB
R232 c0 b875 m12411.5 rU
R233 c-2 b665 m13286.5 rS
R234 c-3 b520 m12954.0 rL
R235 c0 b750 m12434.0 rW
R236 c-2 b660 m13184.0 rD
R237 c-4 b396 m13184.0 rH
R238 c-2 b640 m12788.0 rW
R239 c-3 b540 m13428.0 rL
R240 c-4 b387 m12888.0 rL
R241 c-2 b630 m12501.0 rU
R242 c-3 b528 m13131.0 rW
R243 c-5 b411 m13659.0 rL
R244 c-4 b399 m13248.0 rL
R245 c-2 b645 m12849.0 rU
R246 c-5 b405 m13494.0 rW
R247 c-3 b556 m13899.0 rW
R248 c-6 b290 m14455.0 rW
R249 c-5 b444 m14745.0 rB
R250 c-3 b576 m14301.0 rS
R251 c-4 b423 m14013.0 rW
R252 c-5 b435 m14436.0 rL
R253 c-3 b564 m14001.0 rU
R254 c-3 b584 m14565.0 rH
R255 c-5 b420 m13981.0 rU
R256 c-5 b435 m14401.0 rL
R257 c-4 b408 m13531.0 rL
R258 c-3 b528 m13123.0 rH
R259 c-3 b504 m12595.0 rL
R260 c-1 b605 m12091.0 rU
R261 c-2 b635 m12696.0 rW
R262 c-1 b670 m13331.0 rD
R263 c-5 b402 m13331.0 rL
R264 c-5 b378 m12527.0 rW
R265 c-8 b130 m12905.0 rL
R266 c-4 b384 m12775.0 rB
R267 c-4 b372 m12391.0 rW
R268 c-5 b384 m12763.0 rL
R269 c-3 b496 m12379.0 rS
R270 c-4 b366 m12131.0 rB
R271 c-4 b354 m11765.0 rL
R272 c-2 b575 m11411.0 rU
R273 c-1 b630 m12561.0 rU
R274 c-3 b528 m13191.0 rS
R275 c-4 b390 m12927.0 rL
R276 c-6 b252 m12537.0 rU
R277 c-5 b393 m13041.0 rU
R278 c-4 b417 m13827.0 rB
R279 c-5 b405 m13410.0 rU
R280 c-4 b429 m14220.0 rL
R281 c-3 b536 m13362.0 rB
R282 c-4 b387 m12826.0 rL
R283 c-3 b500 m12439.0 rW
R284 c-4 b390 m12939.0 rS
R285 c-3 b512 m12744.0 rW
R286 c-5 b399 m13256.0 rU
R287 c-7 b274 m13655.0 rU
R288 c-8 b140 m13929.0 rS
R289 c-9 b139 m13859.0 rS
R290 c-10 b138 m13789.5 rH
R291 c-9 b137 m13651.5 rW
R292 c-10 b138 m13788.5 rU
R293 c-9 b140 m13926.5 rS
R294 c-10 b139 m13856.5 rL
R295 c-8 b138 m13717.5 rL
R296 c-5 b405 m13441.5 rW
R297 c-7 b278 m13846.5 rW
R298 c-6 b290 m14402.5 rL
R299 c-5 b426 m14112.5 rJ
R300 c-6 b296 m14751.5 rS
R301 c-4 b441 m14603.5 rL
R302 c-5 b426 m14162.5 rS
R303 c-6 b280 m13949.5 rU
R304 c-7 b286 m14229.5 rU
R305 c-4 b438 m14515.5 rS
R306 c-4 b429 m14296.5 rL
R307 c-1 b695 m13867.5 rW
R308 c-2 b730 m14562.5 rW
R309 c-1 b765 m15292.5 rB
R310 c-2 b730 m14527.5 rL
R311 c-2 b690 m13797.5 rU
R312 c0 b870 m14487.5 rS
R313 c-1 b705 m14052.5 rW
R314 c-2 b740 m14757.5 rU
R315 c-2 b775 m15497.5 rU
R316 c-3 b652 m16272.5 rS
R317 c-4 b480 m15946.5 rU
R318 c-6 b330 m16426.5 rU
R319 c-7 b336 m16756.5 rB
R320 c-7 b330 m16420.5 rW
R321 c-4 b513 m17080.5 rU
R322 c-3 b704 m17593.5 rS
R323 c-4 b519 m17241.5 rJ
R324 c-5 b543 m18020.5 rL
R325 c-5 b525 m17477.5 rW
R326 c-3 b724 m18002.5 rH
R327 c-6 b346 m17278.5 rU
R328 c-7 b354 m17624.5 rH
R329 c-10 b173 m17270.5 rU
R330 c-6 b350 m17443.5 rL
R331 c-3 b684 m17093.5 rJ
R332 c-6 b364 m18119.5 rW
R333 c-6 b370 m18483.5 rU
R334 c-6 b378 m18853.5 rW
R335 c-7 b386 m19231.5 rU
R336 c-7 b394 m19617.5 rU
R337 c-8 b201 m20011.5 rW
R338 c-4 b609 m20212.5 rU
R339 c-3 b836 m20821.5 rW
R340 c-6 b434 m21657.5 rL
R341 c-4 b639 m21223.5 rL
R342 c-5 b618 m20584.5 rU
R343 c-3 b852 m21202.5 rS
R344 c-4 b624 m20776.5 rS
R345 c-5 b615 m20464.5 rD
R346 c-3 b820 m20464.5 rS
R347 c-4 b603 m20054.5 rS
R348 c-5 b594 m19753.0 rU
R349 c-2 b1020 m20347.0 rL
R350 c4 b1746 m19327.0 rD
R351 c0 b1164 m19327.0 rU
R352 c-2 b1025 m20491.0 rL
R353 c-2 b925 m18441.0 rW
R354 c-1 b1015 m20291.0 rB
R355 c-2 b965 m19276.0 rB
R356 c-3 b736 m18311.0 rL
R357 c-2 b880 m17575.0 rD
R358 c-6 b352 m17575.0 rU
R359 c-8 b180 m17927.0 rU
R360 c-9 b183 m18287.0 rB
R361 c-7 b364 m18104.0 rS
R362 c-7 b360 m17922.0 rU
R363 c-9 b183 m18282.0 rL
R364 c-9 b180 m17916.0 rL
R365 c-7 b352 m17556.0 rJ
R366 c-10 b181 m18084.0 rW
R367 c-12 b183 m18265.0 rS
R368 c-12 b182 m18173.5 rL
R369 c-15 b180 m17991.5 rJ
R370 c-15 b183 m18261.5 rU
R371 c-14 b185 m18444.5 rD
R372 c-15 b185 m18444.5 rH
R373 c-13 b183 m18259.5 rU
R374 c-13 b185 m18442.5 rS
R375 c-12 b184 m18350.0 rS
R376 c-11 b183 m18258.0 rB
R377 c-12 b181 m18075.0 rU
R378 c-12 b183 m18256.0 rH
R379 c-9 b179 m17890.0 rW
R380 c-9 b181 m18069.0 rL
R381 c-7 b358 m17888.0 rS
R382 c-8 b178 m17709.0 rU
R383 c-8 b179 m17887.0 rB
R384 c-7 b356 m17708.0 rU
R385 c-8 b181 m18064.0 rJ
R386 c-10 b184 m18336.0 rU
R387 c-7 b372 m18520.0 rD
R388 c-7 b372 m18520.0 rU
R389 c-10 b189 m18892.0 rL
R390 c-9 b188 m18703.0 rU
R391 c-7 b378 m18891.0 rL
R392 c-6 b364 m18135.0 rH
R393 c-10 b178 m17771.0 rU
R394 c-11 b180 m17949.0 rW
R395 c-11 b184 m18309.0 rD
R396 c-10 b184 m18309.0 rB
R397 c-7 b364 m18125.0 rL
R398 c-8 b178 m17761.0 rD
R399 c-7 b356 m17761.0 rU
R400 c-7 b370 m18473.0 rU
R401 c-9 b189 m18843.0 rB
R402 c-10 b187 m18654.0 rL
R403 c-9 b185 m18467.0 rD
R404 c-10 b185 m18467.0 rU
R405 c-13 b187 m18652.0 rW
R406 c-14 b189 m18839.0 rS
R407 c-14 b188 m18744.5 rU
R408 c-17 b190 m18932.5 rU
R409 c-17 b192 m19122.5 rW
R410 c-16 b194 m19314.5 rU
R411 c-14 b196 m19508.5 rB
R412 c-13 b194 m19312.5 rU
R413 c-15 b196 m19506.5 rJ
R414 c-16 b199 m19800.5 rS
R415 c-15 b198 m19701.0 rD
R416 c-13 b198 m19701.0 rJ
R417 c-11 b200 m19998.0 rW
R418 c-11 b204 m20398.0 rL
R419 c-11 b202 m20194.0 rU
R420 c-12 b204 m20396.0 rW
R421 c-12 b206 m20600.0 rD
R422 c-9 b206 m20600.0 rL
R423 c-10 b204 m20394.0 rU
R424 c-8 b206 m20598.0 rL
R425 c-6 b408 m20392.0 rL
R426 c-6 b400 m19984.0 rS
R427 c-7 b396 m19784.0 rB
R428 c-7 b388 m19388.0 rW
R429 c-9 b198 m19776.0 rH
R430 c-8 b196 m19578.0 rW
R431 c-5 b600 m19970.0 rB
R432 c-8 b194 m19370.0 rL
R433 c-10 b192 m19176.0 rU
R434 c-10 b194 m19368.0 rD
R435 c-11 b194 m19368.0 rB
R436 c-9 b192 m19174.0 rH
R437 c-9 b190 m18982.0 rS
R438 c-9 b189 m18887.0 rW
R439 c-8 b193 m19265.0 rL
R440 c-9 b191 m19072.0 rW
R441 c-11 b193 m19263.0 rL
R442 c-11 b189 m18877.0 rU
R443 c-9 b193 m19255.0 rB
R444 c-11 b191 m19062.0 rL
R445 c-8 b189 m18871.0 rB
R446 c-9 b187 m18682.0 rU
R447 c-10 b189 m18869.0 rS
R448 c-11 b188 m18774.5 rW
R449 c-10 b192 m19150.5 rU
R450 c-10 b194 m19342.5 rU
R451 c-10 b198 m19730.5 rW
R452 c-8 b200 m19928.5 rB
R453 c-9 b198 m19728.5 rU
R454 c-7 b404 m20124.5 rS
R455 c-8 b200 m19922.5 rW
R456 c-8 b202 m20122.5 rD
R457 c-10 b202 m20122.5 rB
R458 c-11 b200 m19920.5 rU
R459 c-12 b202 m20120.5 rL
R460 c-11 b200 m19918.5 rW
R461 c-11 b202 m20118.5 rU
R462 c-13 b204 m20320.5 rU
R463 c-9 b206 m20524.5 rW
R464 c-10 b210 m20936.5 rL
R465 c-10 b208 m20726.5 rB
R466 c-10 b206 m20518.5 rD
R467 c-8 b206 m20518.5 rW
R468 c-7 b416 m20724.5 rL
R469 c-6 b408 m20308.5 rW
R470 c-7 b416 m20716.5 rW
R471 c-7 b424 m21132.5 rH
R472 c-5 b609 m20284.5 rL
R473 c-7 b394 m19675.5 rS
R474 c-5 b585 m19478.5 rS
R475 c-5 b576 m19186.0 rB
R476 c-7 b374 m18610.0 rL
R477 c-10 b183 m18236.0 rU
R478 c-9 b185 m18419.0 rU
R479 c-9 b187 m18604.0 rH
R480 c-8 b185 m18417.0 rW
R481 c-10 b187 m18602.0 rU
R482 c-9 b188 m18789.0 rW
R483 c-9 b190 m18977.0 rL
R484 c-8 b188 m18787.0 rL
R485 c-8 b186 m18599.0 rD
R486 c-10 b186 m18599.0 rL
R487 c-11 b185 m18413.0 rB
R488 c-10 b183 m18228.0 rL
R489 c-9 b179 m17862.0 rU
R490 c-7 b366 m18220.0 rD
R491 c-11 b183 m18220.0 rW
R492 c-8 b185 m18403.0 rU
R493 c-7 b372 m18588.0 rS
R494 c-8 b185 m18402.0 rW
R495 c-8 b186 m18587.0 rL
R496 c-9 b185 m18401.0 rL
R497 c-12 b183 m18216.0 rB
R498 c-10 b181 m18033.0 rH
R499 c-8 b179 m17852.0 rB
R500 c-9 b177 m17673.0 rS
R501 c-8 b176 m17584.5 rW
R502 c-11 b178 m17760.5 rL
R503 c-10 b176 m17582.5 rU
R504 c-9 b180 m17934.5 rH
R505 c-10 b178 m17754.5 rW
R506 c-12 b180 m17932.5 rH
R507 c-10 b178 m17752.5 rU
R508 c-10 b180 m17930.5 rL
R509 c-10 b178 m17750.5 rW
R510 c-11 b180 m17928.5 rL
R511 c-11 b178 m17748.5 rH
R512 c-10 b176 m17570.5 rU
R513 c-10 b178 m17746.5 rU
R514 c-8 b180 m17924.5 rW
R515 c-9 b182 m18104.5 rL
R516 c-11 b178 m17740.5 rU
R517 c-12 b180 m17918.5 rL
R518 c-13 b178 m17738.5 rU
R519 c-11 b180 m17916.5 rU
R520 c-10 b183 m18276.5 rD
R521 c-10 b183 m18276.5 rU
R522 c-11 b185 m18459.5 rW
R523 c-10 b187 m18644.5 rB
R524 c-10 b185 m18457.5 rD
R525 c-9 b185 m18457.5 rH
R526 c-12 b183 m18272.5 rL
R527 c-11 b181 m18089.5 rH
R528 c-10 b180 m17908.5 rU
R529 c-11 b181 m18088.5 rL
R530 c-12 b180 m17907.5 rU
R531 c-13 b181 m18087.5 rS
R532 c-14 b180 m17997.0 rL
R533 c-13 b179 m17817.0 rU
R534 c-10 b180 m17996.0 rU
R535 c-9 b182 m18176.0 rS
R536 c-10 b181 m18085.0 rH
R537 c-12 b180 m17904.0 rD
R538 c-9 b180 m17904.0 rU
R539 c-10 b181 m18084.0 rL
R540 c-7 b360 m17903.0 rS
R541 c-7 b356 m17723.0 rL
R542 c-3 b696 m17367.0 rW
R543 c-4 b543 m18063.0 rW
R544 c-5 b561 m18606.0 rU
R545 c-3 b792 m19728.0 rL
R546 c-4 b570 m18936.0 rU
R547 c-5 b588 m19506.0 rW
R548 c-7 b402 m20094.0 rB
R549 c-9 b197 m19692.0 rH
R550 c-8 b195 m19495.0 rU
R551 c-7 b398 m19885.0 rL
R552 c-9 b195 m19487.0 rL
R553 c-7 b386 m19292.0 rJ
R554 c-7 b398 m19871.0 rU
R555 c-9 b203 m20269.0 rU
R556 c-8 b205 m20472.0 rL
R557 c-8 b203 m20267.0 rU
R558 c-9 b205 m20470.0 rL
R559 c-7 b402 m20060.0 rW
R560 c-7 b410 m20462.0 rH
R561 c-4 b603 m20052.0 rW
R562 c-5 b621 m20655.0 rD
R563 c-6 b414 m20655.0 rL
R564 c-6 b406 m20241.0 rD
R565 c-7 b406 m20241.0 rL
R566 c-9 b199 m19835.0 rW
R567 c-7 b402 m20034.0 rJ
R568 c-6 b414 m20637.0 rB
R569 c-7 b406 m20223.0 rU
R570 c-7 b414 m20629.0 rU
R571 c-7 b422 m21043.0 rW
R572 c-9 b215 m21465.0 rW
R573 c-7 b434 m21680.0 rD
R574 c-9 b217 m21680.0 rD
R575 c-13 b217 m21680.0 rH
R576 c-11 b213 m21246.0 rL
R577 c-8 b211 m21033.0 rJ
R578 c-6 b428 m21350.0 rU
R579 c-5 b669 m22206.0 rL
R580 c-3 b864 m21537.0 rU
R581 c-3 b900 m22401.0 rL
R582 c-4 b648 m21501.0 rW
R583 c-4 b666 m22149.0 rB
R584 c-6 b430 m21483.0 rH
R585 c-5 b633 m21053.0 rL
R586 c-2 b1025 m20420.0 rH
R587 c-4 b582 m19395.0 rB
R588 c-4 b567 m18813.0 rL
R589 c-6 b366 m18246.0 rL
R590 c-8 b179 m17880.0 rW
R591 c-8 b183 m18238.0 rW
R592 c-6 b374 m18604.0 rU
R593 c-7 b380 m18978.0 rL
R594 c-7 b372 m18598.0 rH
R595 c-9 b183 m18226.0 rU
R596 c-9 b185 m18409.0 rH
R597 c-8 b183 m18224.0 rU
R598 c-4 b555 m18407.0 rS
R599 c-4 b546 m18129.5 rB
R600 c-4 b528 m17583.5 rS
R601 c-5 b522 m17319.5 rB
R602 c-5 b504 m16797.5 rL
R603 c-5 b489 m16293.5 rB
R604 c-3 b636 m15804.5 rW
R605 c-2 b825 m16440.5 rU
R606 c-3 b724 m18090.5 rD
R607 c-1 b905 m18090.5 rL
R608 c1 b1204 m17185.5 rS
R609 c0 b996 m16583.5 rS
R610 c-1 b805 m16085.5 rB
R611 c-2 b765 m15280.5 rL
R612 c-1 b730 m14515.5 rU
R613 c-1 b765 m15245.5 rJ
R614 c0 b1148 m16393.5 rU
R615 c0 b1056 m17541.5 rL
R616 c2 b1240 m15429.5 rU
R617 c0 b1169 m16669.5 rD
R618 c0 b1002 m16669.5 rB
R619 c-2 b785 m15667.5 rS
R620 c-3 b612 m15275.0 rW
R621 c-4 b477 m15887.0 rW
R622 c-5 b492 m16364.0 rU
R623 c-6 b348 m17348.0 rU
R624 c-8 b177 m17696.0 rL
R625 c-7 b352 m17519.0 rW
R626 c-6 b358 m17871.0 rS
R627 c-4 b531 m17692.0 rU
R628 c-3 b732 m18223.0 rS
R629 c-2 b895 m17857.0 rU
R630 c-3 b752 m18752.0 rW
R631 c-5 b588 m19504.0 rS
R632 c-5 b579 m19210.0 rW
R633 c-2 b1020 m20368.0 rB
R634 c-2 b970 m19348.0 rW
R635 c0 b1224 m20318.0 rB
R636 c-1 b955 m19094.0 rH
R637 c-2 b910 m18139.0 rU
R638 c-3 b764 m19049.0 rU
R639 c-1 b995 m19813.0 rU
R640 c-2 b1045 m20808.0 rW
R641 c-5 b657 m21853.0 rU
R642 c-3 b904 m22510.0 rU
R643 c-3 b940 m23414.0 rL
R644 c-1 b1125 m22474.0 rW
R645 c-2 b1240 m24724.0 rL
R646 c-3 b940 m23484.0 rW
R647 c-2 b1225 m24424.0 rJ
R648 c-3 b1052 m26262.0 rW
R649 c-1 b1370 m27314.0 rL
R650 c2 b2340 m25944.0 rH
R651 c3 b2133 m23604.0 rD
R652 c1 b1659 m23604.0 rH
R653 c4 b1980 m21945.0 rU
R654 c2 b2160 m23925.0 rD
R655 c-1 b1200 m23925.0 rU
R656 c-1 b1320 m26325.0 rJ
R657 c-3 b1136 m28305.0 rW
R658 c-1 b1475 m29441.0 rW
R659 c-3 b1240 m30916.0 rW
R660 c-4 b966 m32156.0 rH
R661 c-5 b909 m30224.0 rH
R662 c-8 b294 m29315.0 rJ
R663 c-10 b298 m29756.0 rS
R664 c-10 b297 m29607.0 rU
R665 c-10 b300 m29904.0 rL
R666 c-13 b297 m29604.0 rL
R667 c-12 b294 m29307.0 rL
R668 c-8 b291 m29013.0 rL
R669 c-7 b576 m28722.0 rJ
R670 c-8 b296 m29586.0 rL
R671 c-6 b586 m29290.0 rS
R672 c-6 b580 m28997.0 rU
R673 c-4 b888 m29577.0 rW
R674 c-5 b915 m30465.0 rW
R675 c-2 b1570 m31380.0 rS
R676 c-2 b1530 m30595.0 rU
R677 c-2 b1685 m33655.0 rL
R678 c-1 b1600 m31970.0 rS
R679 c-2 b1560 m31170.0 rS
R680 c-2 b1520 m30390.0 rB
R681 c-3 b1156 m28870.0 rS
R682 c-4 b849 m28292.0 rU
R683 c-5 b876 m29141.0 rL
R684 c-7 b566 m28265.0 rL
R685 c-6 b554 m27699.0 rB
R686 c-8 b272 m27145.0 rS
R687 c-9 b271 m27009.0 rW
R688 c-8 b273 m27280.0 rJ
R689 c-10 b277 m27690.0 rD
R690 c-12 b277 m27690.0 rL
R691 c-11 b275 m27413.0 rW
R692 c-10 b277 m27688.0 rW
R693 c-10 b280 m27965.0 rW
R694 c-11 b283 m28245.0 rH
R695 c-13 b280 m27962.0 rW
R696 c-12 b286 m28522.0 rW
R697 c-9 b289 m28808.0 rL
R698 c-9 b286 m28519.0 rL
R699 c-6 b566 m28233.0 rL
R700 c-5 b831 m27667.0 rL
R701 c-4 b807 m26836.0 rL
R702 c-4 b783 m26029.0 rH
R703 c-2 b1265 m25246.0 rH
R704 c0 b1680 m23981.0 rB
R705 c-2 b1120 m22301.0 rU
R706 c-2 b1175 m23421.0 rU
R707 c-4 b738 m24596.0 rD
R708 c-4 b738 m24596.0 rU
R709 c-4 b762 m25334.0 rU
R710 c-5 b783 m26096.0 rS
R711 c-6 b516 m25704.5 rU
R712 c-6 b526 m26220.5 rJ
R713 c-5 b813 m27009.5 rU
R714 c-3 b1116 m27822.5 rS
R715 c-2 b1365 m27264.5 rB
R716 c-4 b777 m25899.5 rU
R717 c0 b1602 m26676.5 rU
R718 c-2 b1415 m28278.5 rS
R719 c-2 b1380 m27571.0 rH
R720 c0 b1572 m26191.0 rW
R721 c-1 b1390 m27763.0 rH
R722 c-3 b1056 m26373.0 rB
R723 c-5 b762 m25317.0 rH
R724 c-6 b492 m24555.0 rW
R725 c-5 b753 m25047.0 rL
R726 c-5 b729 m24294.0 rU
R727 c-6 b502 m25023.0 rW
R728 c-6 b512 m25525.0 rS
R729 c-7 b506 m25269.0 rU
R730 c-6 b526 m26281.0 rW
R731 c-9 b269 m26807.0 rL
R732 c-8 b266 m26538.0 rL
